source,preferred,rejected,attribute
जब तुम संस्कृतियों को मिलाते हो तो तुम उम्मीद करते हो कि सबसे प्रभावशाली संस्कृति शांत संस्कृति पर पूरी तरह से भारी न पड़े और मैं तुम्हारे दोस्त को एक शांत संस्कृति के रूप में देखूँगा,"Wanneer u culturen samenvoegt, hoopt u dat de meest dominante cultuur niet volledig overheerst over de meer vreedzame cultuur, en ik zou uw vriend beschouwen als een vertegenwoordiger van een vreedzame cultuur.","Als je culturen vermengt, dan moet je hopen dat de overheersende cultuur de meer ingetogen cultuur niet verplettert, en ik zou jouw vriendin eerder zien als behorende tot een meer ingetogen cultuur.
",formal
"वैसे क्या आपकी खिड़की खुली है? क्या आप इसे बंद कर सकते हैं? हाँ, इससे काफी परेशानी होती है। और उम्मीद है कि इससे सुनने वाले लोगों को आसानी होगी।","Staat uw raam trouwens open? Kunt u het sluiten? Ja, dat is behoorlijk storend. En hopelijk maakt dat het gemakkelijker voor de luisteraars.","Is je raam trouwens open? Kun je het dichtdoen? Ja, het is echt irritant. En hopelijk maakt dat het makkelijker voor de mensen die luisteren.
",formal
"और वे उन सभी प्रॉडक्ट्स को ऑर्डर करते हैं जो वे वितरित करते हैं और जो उनके पास नहीं है, आपको पता है जैसे कि नई चीज़़ें लाता है","En ze bestellen al die producten die ze distribueren en die ze niet op voorraad hebben, u weet wel, zoals nieuwe dingen invoeren.","en ze bestellen al de producten die zij verdelen wanneer ze zonder zitten, je weet wel, dat brengt nieuwe spullen aan
",formal
"अपने हालात को समझाना जरूरी है। टीवी पर कुछ दिखाना केवल हाथ मिलाने जैसा नहीं है, बल्कि उनसे मिलने वाले संदेश भी बहुत जरूरी होते हैं।","Het is noodzakelijk om uw omstandigheden uit te leggen. Iets op tv laten zien is niet alleen maar handen schudden, maar de boodschappen die ze overbrengen zijn ook erg belangrijk.","Het is belangrijk om je standpunt duidelijk te maken. Niet alleen de handdruk in beeld brengen, maar ook de boodschap is van groot belang.
",formal
"हाय, आप क्रिस प्रैट के बारे में क्या सोचते हैं? यह मजे की बात है कि वे नई गार्डियंस ऑफ़ द गैलेक्सी फ़िल्म के लिए निर्देशक जेम्स गन को फिर से लाना चाहते थे","Zeg, wat vindt u trouwens van Chris Pratt? Het is wel grappig dat hij regisseur James Gunn opnieuw wou aannemen voor de nieuwe Guardians of the Galaxy-film.","Zeg, wat vind je trouwens van Chris Pratt? Het is wel grappig dat hij regisseur James Gunn opnieuw wou aannemen voor de nieuwe Guardians of the Galaxy-film.
",formal
"कंप्यूटर पर उसी समय जब हम आपके दोस्तों के साथ इसकी जाँच कर रहे होते हैं, आपके बच्चों या आपके बैंड के साथ पेश आ रहे होते हैं, आपको पता है, वैसे यह जीवन का एक तथ्य है, बहुत सारे लोगों को इसी तरह न्यूज़ मिलती है।","Op hetzelfde moment dat wij op de computer met uw vrienden ernaar kijken, komen uw kinderen of uw band erbij, weet u, dat is een feit van het leven, veel mensen krijgen het nieuws op die manier.","op de computer en tegelijkertijd checken ze hoe het met hun vrienden gaat, zijn ze bezig met hun kinderen of met hun groepje, weet je wel. Het is nu eenmaal een feit dat veel mensen op die manier contact hebben met de buitenwereld.
",formal
गुड मॉर्निंग! क्या आपने कभी के-पॉप के बारे में सुना है?,Goedemorgen! Hebt u ooit van K-pop gehoord?,"Goedemorgen! Heb je ooit van K-pop gehoord?
",formal
बहुत बढ़िया! क्या तुमने पहली फ़िल्म देखी थी जब वह 1977 में आई थी? मुझे याद है कि मैं इसे देखने के लिए थिएटर में गया था।,Heel goed! Heeft u de eerste film gezien toen die in 1977 uitkwam? Ik herinner me dat ik naar de bioscoop ging om hem te zien.,"Mooi! Heb je de eerste film gezien toen hij uitkwam in 1977? Ik weet nog dat ik naar de bioscoop ben gegaan om hem te zien.
",formal
"ज़्यादातर लोग सोचते हैं कि सभी शार्क किलर शार्क होते हैं, लेकिन मैंने पढ़ा कि सभी शार्क किलर शार्क नहीं होते हैं। क्या तुमने शार्क के बारे में फ़िल्में देखी हैं?","De meeste mensen denken dat alle haaien menseneters zijn, maar ik heb gelezen dat niet alle haaien menseneters zijn. Heeft u de films over haaien gezien?","De meeste mensen denken dat alle haaien menseneters zijn, maar ik heb gelezen dat niet alle haaien menseneters zijn. Heb je de films over haaien gezien?
",formal
"चलिए, हमारे छोटे से मनोरंजन के बारे में मुझे अपनी राय बताओ और हम पैसा नहीं बचा रहे हैं, लेकिन वह किताब असाधारण है, यह अलग-अलग तरह के बीमाओं के बारे में बात करती है जो तुम्हारे पास होने चाहिए।","Kom, vertel me wat u vindt van onze kleine entertainmenthoek en we besparen geen geld, maar dat boek is buitengewoon, het gaat over verschillende soorten verzekeringen die u zou moeten hebben.","Kom op, speel even mee en we zetten geen geld opzij, maar dat boek is fenomenaal. Het gaat over verschillende soorten verzekeringen die je moet hebben.
",formal
"मेरा मतलब है कि मैं कभी-कभार ऐसा करता हूँ, अगर कोई ख़ास चीज़ है जिसे मैं ढूँढ रहा हूँ, जैसे मछली का एक अच्छा टुकड़ा या कुछ और या जो मुझे पता है कि जमा हुआ नहीं है","Ik bedoel, af en toe doe ik dat wel als ik naar iets specifieks op zoek ben, weet u wel, een mooi stukje vis of zo, of vis waarvan ik zeker ben dat die niet bevroren is","Ik bedoel, af en toe doe ik dat wel als ik naar iets specifieks op zoek ben, weet je wel, een mooi stukje vis of zo, of vis waarvan ik zeker ben dat die niet bevroren is
",formal
"आपको चीन से निकलने वाले इन सभी सस्ते कपड़ों को टैग करना होगा, क्योंकि कपड़े तेल के बाद और कार्बन फ़ुटप्रिंट में सिर्फ़ दूसरे स्थान पर हैं।","U zult al die goedkope kleding uit China moeten labelen, want kleding staat na olie op de tweede plaats wat betreft de koolstofvoetafdruk.","Je zult al die goedkope kleren die uit China komen moeten taggen, want kledij staat op de tweede plaats na olie, en voor wat betreft de ecologische voetafdruk
",formal
"मैंने पहले भी योग किया है, लेकिन और लचीला होने के लिए मुझे कुछ और क्लास करनी होंगी। तुमसे बात करने में मजा आया, तुम्हारा दिन बढ़िया रहे!","Ik heb eerder al yoga gedaan, maar ik zal nog wat lessen moeten volgen om soepeler te worden. Het was aangenaam met u te praten, ik wens u een fijne dag toe!","Ik heb al eerder yogalessen gevolgd, maar ik heb nog een aantal lessen nodig voor ik leniger zal worden. Het was leuk met je te praten. Prettige dag nog!
",formal
"मैं पूछना चाहता हूँ कि तुम्हेंं इस बारे में क्या लगता है। जैक ब्लैक ग्रीन लैंटर्न में अभिनय करने जा रहे थे, जो शुरू शुरू में एक कॉमेडी फ़िल्म मानी जा रही थी।","Ik wil u vragen wat u hiervan vindt. Jack Black zou de rol van Green Lantern gaan spelen, wat in eerste instantie werd gezien als een comediefilm.","Ik wilde je vragen wat je ervan vond. Jack Black zou oorspronkelijk de hoofdrol spelen in The Green Lantern, een film die oorspronkelijk een komedie was.
",formal
"हाँ, तुम प्राइस इंजरी के बारे में क्या सोचते हो?","Ja, wat denkt u van de blessure van Price?","Doe ik. Wat denk je van de blessure van Price?
",formal
जाने का तरीका Blue Jeans था। इतना नहीं लगता। रिटेल दुकानों के बारे में तुम्हारे क्या विचार हैं,De manier om te vertrekken was Blue Jeans. Het lijkt niet zo veel. Wat denkt u over winkels in de detailhandel?,"Blue Jeans was het helemaal. Of toch niet echt. Wat denk jij over de kleinhandelszaken?
",formal
"ज़्यादातर लोग सोचते हैं कि सभी शार्क किलर शार्क होते हैं, लेकिन मैंने पढ़ा कि सभी शार्क किलर शार्क नहीं होते हैं। क्या आपने शार्क के बारे में फ़िल्में देखी हैं?","De meeste mensen denken dat alle haaien menseneters zijn, maar ik heb gelezen dat niet alle haaien menseneters zijn. Heeft u de films over haaien gezien?","De meeste mensen denken dat alle haaien menseneters zijn, maar ik heb gelezen dat niet alle haaien menseneters zijn. Heb je de films over haaien gezien?
",formal
और उनके पास तुम्हारे समाधान की तरह ही एक मार्केट था,En ze hadden een markt voor uw oplossing,"En ze hadden een markt, net zoals jouw oplossing.
",formal
"अपने हालात को समझाना जरूरी है। टीवी पर कुछ दिखाना केवल हाथ मिलाने जैसा नहीं है, बल्कि उनसे मिलने वाले संदेश भी बहुत जरूरी होते हैं।","Het is belangrijk om uw omstandigheden uit te leggen. Iets op tv laten zien is niet alleen maar een handje schudden, maar de boodschappen die ze krijgen zijn ook erg belangrijk.","Het is belangrijk om je standpunt duidelijk te maken. Niet alleen de handdruk in beeld brengen, maar ook de boodschap is van groot belang.
",formal
हाँ तुम बिलकुल सही हो। क्या तुम्हेंं लगता है कि उनकी गोलीबारी जायज थी क्योंकि उन्होंने पहले माफी मांग ली थी?,"Ja, u heeft helemaal gelijk. Denkt u dat hun beschieting gerechtvaardigd was omdat ze zich eerst hadden verontschuldigd?","Ja, je hebt volkomen gelijk. Denk je dat het fair was dat hij werd ontslagen, aangezien hij zich toch eerder had verontschuldigd?
",formal
बच्चों की फ़िल्में अब सेलिब्रिटीज़ के लिए पैसों के मामले में बहुत ज्यादा फ़ायदेमंद है। आपकी पसंदीदा बच्चों की फ़िल्म कौन सी है?,Kinderfilms zijn nu heel lucratief voor celebs. Wat is uw favoriete kinderfilm?,"Kinderfilms leveren beroemdheden tegenwoordig veel geld op. Wat is jouw favoriete kinderfilm?
",formal
इसका मतलब है कि किसी वजह से आपके कंप्यूटर में पर्याप्त जगह खाली नहीं है।,Dit betekent dat er om de een of andere reden niet genoeg vrije ruimte op uw computer is.,"Dat betekent dat je om een of andere reden niet voldoende ruimte hebt op je computer.
",formal
दिलचस्प है। मुझे वह नहीं पता था। तुम अपने खाली समय में और क्या करते हो?,Interessant. Dat wist ik niet. Wat doet u nog meer in uw vrije tijd?,"Interessant. Dat wist ik niet. Wat doe je nog meer in je vrije tijd?
",formal
"तुम्हारा पसंदीदा कौन सा है? क्या तुम्हेंं Starbucks पसंद है, क्या तुम्हेंं Dunkin' पसंद है, एक जैसी कॉफ़ी शॉप की इन चेन के बारे में क्या ख्‍़याल है?","Wat is uw favoriet? Houdt u van Starbucks, houdt u van Dunkin', wat vindt u van dit soort koffiewinkelketens?","Wat is jouw favoriet? Hou je van Starbucks, hou je van Dunkin's, hoe zit het met die koffieshopketens?
",formal
"तुम्हेंं चीन से निकलने वाले इन सभी सस्ते कपड़ों को टैग करना होगा, क्योंकि कपड़े तेल के बाद और कार्बन फ़ुटप्रिंट में सिर्फ़ दूसरे स्थान पर हैं।","U zult al deze goedkope kleding uit China moeten labelen, omdat kleding na olie op de tweede plaats staat wat betreft de koolstofvoetafdruk.","Je zult al die goedkope kleren die uit China komen moeten taggen, want kledij staat op de tweede plaats na olie, en voor wat betreft de ecologische voetafdruk
",formal
"हाँ, यह ऐसा लगता है, या शायद और ज़्यादा गति से घुमाया गया है, आपको पता है कि अगर एलियन हमारे ग्रह पर आते हैं या हमारे साथ संपर्क बनाने की कोशिश करते हैं तो उनके लिए हमारा एक एम्बेसडर है।","Ja, daar lijkt het op, of misschien met een rotatie met een grotere snelheid. U weet dat we een ambassadeur hebben voor het geval er buitenaardse wezens op de planeet landen of contact met ons proberen te maken.","Ja, daar lijkt het op, of misschien met een rotatie met een grotere snelheid. Je weet dat we een ambassadeur hebben voor het geval er buitenaardse wezens op de planeet landen of contact met ons proberen te maken.
",formal
मैं सहमत हूँ। क्या इसकी सबसे नई वाली फ़िल्म: एम. आई - फ़ॉलआउट देखने का आपका कोई इरादा है?,"Ik ben het met u eens. Bent u van plan om de nieuwste film uit de serie, M.I. - Fallout, te gaan zien?","Akkoord. Ben je van plan om de laatste aflevering te zien, M.I. - Fallout?
",formal
"आप कब करेंगे, जब आपका एक बच्चा हो जाएगा जिसके लिए आप जिम्मेदार होंगे, आपको ख़ुद को तैयार करना होगा।","Wanneer zult u het doen? Als u een kind krijgt waar u verantwoordelijk voor bent, moet u zich voorbereiden.","Als je een kind hebt waar je verantwoordelijk voor bent, dan moet je je zaken op orde hebben.
",formal
"अच्छी बात है। अंतरिक्ष एक बहुत दिलचस्प जगह है। मुझे हाल ही में पता चला है, कि ऐसे ठंडे सितारे भी हैं जिन्हें हाथों से स्पर्श किया जा सकता है।",Dat is goed. De ruimte is een heel fascinerende plek. Ik heb onlangs geleerd dat er koele sterren bestaan die u met de hand kunt aanraken.,"Dat is goed. Het heelal is erg interessant. Ik heb onlangs geleerd dat er sterren zijn die koel genoeg zijn dat je ze met je hand kunt aanraken.
",formal
"आपको ज़्यादा क्या अच्छा लगता है - साहित्य, कपड़े या गेमिंग?","Waar houdt u meer van: literatuur, kleding of games?","Waar hou je meer van: literatuur, kleding of games?
",formal
"हाँ मैं करता हूँ, बचपन में मैं Nintendo पर बहुत खेला करता था। अपना बताओ?","Ja, ik doe dat, als kind speelde ik veel op de Nintendo. En u?","Ja, heb ik. Ik heb veel Nintendo gespeeld toen ik jong was. En jij?
",formal
वह कभी नहीं पहुँचा और ऐसा था जैसे आपको अपना हाथ काटने के लिए कभी दुख नहीं हुआ।,Hij kwam nooit aan en het was alsof u nooit pijn had gevoeld bij het afhakken van uw hand.,"Hij heeft nooit contact gemaakt en was zo van, het speet hem nooit dat hij in je arm had gebeten.
",formal
एवरेस्ट की चोटी पर भी आप अपनी लत से बच नहीं सकते। वहाँ 3जी सेल सेवा और इंटरनेट क्षमताएं हैं!,Zelfs op de top van de Everest kunt u niet aan uw verslaving ontkomen. Daar zijn 3G-celservices en internettoegang!,"Je kunt zelfs op de top van Mount Everest niet aan je verslaving ontsnappen. Ook daarboven is er een 3G-netwerk en internettoegang.
",formal
"उन्हें पार्क ले जाना और उन्हें इधर-उधर भागने देना और थका देना, तुम्हेंं पता है मैं क्या कह रहा हूँ ताकि वे सोने जाएँ","Breng ze naar het park en laat ze daar rondrennen en zich uitputten, u weet wat ik bedoel, zodat ze gaan slapen.","breng ze naar het park en laat ze rondrennen en moe worden, je weet wat ik bedoel, zodat ze gaan slapen
",formal
वैसे भी तुम्हारी सबसे बड़ी समस्या डाइट है।,"Hoe dan ook, uw probleem is grotendeels te wijten aan uw manier van eten.","Hoe dan ook, jouw probleem is grotendeels te wijten aan je manier van eten.
",formal
क्या वे आपके जीवन के उस हिस्से में भाग लेने के लिए तैयार हैं।,Zijn zij bereid om deel te nemen aan dat deel van uw leven?,"Zijn ze bereid om met dat deel van je leven mee te doen.
",formal
अपनी कार के पीछे बैठकर जब सड़क पर ध्यान देना नहीं पड़ता तब। साल में कितने घंटे आप ड्राइव करने में ख़र्च करते हैं बनाम आप उस समय का इस्तेमाल ज़्यादा उत्पादक बनने के लिए कैसे कर सकते हैं।,Wanneer u achter het stuur zit en niet op de weg hoeft te letten. Hoeveel uren besteedt u per jaar aan rijden versus hoe u die tijd productiever kunt besteden.,"terwijl je achterin je auto zit en je je niet op de weg hoeft te concentreren. Hoeveel uur je per jaar aan autorijden besteedt tegenover hoe je dat kunt gebruiken om productiever te zijn.
",formal
"ये तो अच्छा आइडिया है! खैर, आज सुबह तुमसे बात करके मज़ा आया। उम्मीद है तुम्हारा शेष दिन अच्छा बीतेगा, दोस्त!","Dat is een goed idee! Nou, ik heb genoten van ons gesprek vanmorgen. Ik hoop dat de rest van uw dag aangenaam zal verlopen, vriend!","Dat is een goed idee! Nou, het was leuk met je te kletsen vanochtend. Geniet nog van de rest van je dag, mijn vriend!
",formal
"तो, क्या आपकी सहेली को पता था कि इन मुलाक़ातों में ऐसा ही होता है या वह बस अनजान थी?","Dus, wist uw vriendin dat zulke ontmoetingen zo verlopen of was ze er gewoon niet van op de hoogte?","Dus, wist je vriendin dat dit altijd gebeurt bij deze bijeenkomsten of had ze gewoon geen idee?
",formal
हाँ मैं आपसे सहमत हूँ! मैं YouTube लगभग रोज देखता हूँ। मुझे यकीन नहीं होता है कि 2006 में Google ने 1.65 बिलियन डॉलर में YouTube को खरीदा। लगता है जैसे बहुत पहले की बात है,"Ja, ik ben het met u eens! Ik kijk bijna elke dag naar YouTube. Ik kan het nauwelijks geloven dat Google in 2006 YouTube heeft gekocht voor 1,65 miljard dollar. Het lijkt zo lang geleden.","Ja, ik ben het met je eens! Ik kijk bijna elke dag naar YouTube. Ik kan niet geloven dat Google YouTube in 2006 voor 1,65 miljard dollar heeft gekocht. Dat lijkt zo lang geleden.
",formal
"मैं देख रहा हूँ कि तुम ऐसे खड़े हो जैसे तुम्हारी शादी तुम्हारे जीवनसाथी से हो गई हो, तुम लोगों की मुलाक़ात कैसे हुई,","Ik zie dat u erbij staat alsof u getrouwd bent met uw levenspartner, hoe zijn jullie bij elkaar gekomen?","Oké, je staat erbij alsof je met je hele verhaal getrouwd moet zijn, hoe jullie bij elkaar zijn gekomen,
",formal
"नहीं, लेकिन मैं तुमसे पूरी तरह सहमत हूँ। मुझे लगता है कि दुबई एक रेगिस्तानी क्षेत्र में आता है, इसलिए घास को हरा-भरा रखने के लिए उन्हें बहुत सारे पानी की आवश्यकता होती है, लेकिन इस पर गोल्फ़ खेलना अभी भी गलत लगता है।","Nee, maar ik ben het volledig met u eens. Ik denk dat Dubai in een woestijngebied ligt, dus ze hebben veel water nodig om het gras groen te houden, maar het lijkt me nog steeds verkeerd om daar te gaan golfen.","Nee, heb ik niet, maar ik ben het helemaal met je eens. Ik denk dat Dubai in een woestijngebied ligt en dat ze dus veel water nodig hebben om het gras groen te houden, maar het lijkt me nog steeds verkeerd als ze dat enkel doen om te kunnen golfen.
",formal
गुड मॉर्निंग! क्या तुमने कभी के-पॉप के बारे में सुना है?,Goedemorgen! Hebt u ooit van K-pop gehoord?,"Goedemorgen! Heb je ooit van K-pop gehoord?
",formal
"क्या आप इस बारे में चिंतित हैं कि आने वाले वक्त में जब आपके पास स्मार्ट डिवाइसेज़ होंगे तो आपके बच्चे यह कहेंगे, ओह। मैं Amazon से एक ब्लेंक ऑर्डर करना चाहता हूँ और फिर वे कहेंगे, और यह वह","Maakt u zich zorgen dat uw kinderen in de toekomst, als ze slimme apparaten hebben, zullen zeggen: ""Oh, ik wil een blinde bestelling plaatsen bij Amazon"" en dat ze dan zullen zeggen: ""En dat is het""?","""Ben je ooit bezorgd dat in de toekomst, als je inderdaad smart devices hebt, je kinderen zullen zeggen: """"Hé, ik zou graag een ... bestellen bij Amazon"""", en dan zeggen ze: """"Hallo zus en zo""
",formal
"हाँ, यह बहुत दिलचस्प है। क्या तुमने द गूनीज़ देखी है?","Ja, dat is inderdaad zeer interessant. Heeft u de film 'The Goonies' gezien?","Ja, dat is best interessant. Heb je The Goonies gezien?
",formal
मुझे मजा आता है। देखने के लिए यह एक मजेदार तेज गति का गेम है। क्या आपको यह पसंद है?,"Ik vind het leuk. Het is een vermakelijke, snelle game om naar te kijken. Vindt u het ook leuk?","Ik vind het leuk. Het spel is snel en leuk om naar te kijken. Vind jij het leuk?
",formal
"बेशक, जब भी आपको किसी से मदद की आवश्यकता होगी, वे पहुँच जाएँगे।","Zeker, ze zijn er gewoon wanneer u hulp nodig heeft.","zeker, ze zijn er gewoon wanneer je hulp nodig hebt.
",formal
"यह दिलचस्प बात है, मैं हमेशा सोचता था, क्या आप अपने सर्च करने के लिए Google का इस्तेमाल करते हैं? या किसी दूसरी वेबसाइट का?","Dat is een interessante kwestie, ik heb me dat altijd afgevraagd. Gebruikt u Google voor uw zoekopdrachten? Of een andere website?","Dat is interessant, dat heb ik me altijd afgevraagd. Gebruik je Google voor je zoekopdrachten? Of een andere website?
",formal
"हाँ, यह बहुत दिलचस्प है। क्या आपने द गूनीज़ देखी है?","Ja, dat is erg interessant. Heeft u de film The Goonies gezien?","Ja, dat is best interessant. Heb je The Goonies gezien?
",formal
आप लोगों से भरे दर्शकों और पीटर को अपने सेक्स जीवन के बारे में एक कहानी बताने जा रहे हैं,U gaat een verhaal over uw seksleven vertellen aan een zaal vol publiek en Peter.,"jullie gaan een verhaal vertellen over jullie seksleven voor een groot publiek en Peter
",formal
"मुझे लगता है कि सिर्फ़ इसलिए, प्रजातियों के संदर्भ में, जैसा कि आपने कहा, मनुष्य (विकसित) हैं। शायद कुछ अजीब लगा था। आपको लगता है","Ik denk dat, alleen in de context van soorten, zoals u zei, de mens (ontwikkeld) is. Het klonk misschien een beetje vreemd. Wat denkt u?","Ik denk gewoon omdat, wat soorten betreft, zoals je zei, mensen (ontwikkeld) zijn. Waarschijnlijk zag het er een beetje raar uit. Denk je dat je
",formal
"अच्छी बात है। अंतरिक्ष एक बहुत दिलचस्प जगह है। मुझे हाल ही में पता चला है, कि ऐसे ठंडे सितारे भी हैं जिन्हें हाथों से स्पर्श किया जा सकता है।",Dat is goed. De ruimte is inderdaad een heel fascinerende plek. Ik heb onlangs geleerd dat er koude sterren bestaan die u zelfs met de hand kunt aanraken.,"Dat is goed. Het heelal is erg interessant. Ik heb onlangs geleerd dat er sterren zijn die koel genoeg zijn dat je ze met je hand kunt aanraken.
",formal
"कंप्यूटर पर उसी समय जब हम तुम्हारे दोस्तों के साथ इसकी जाँच कर रहे होते हैं, तुम्हारे बच्चों या तुम्हारे बैंड के साथ पेश आ रहे होते हैं, तुम्हेंं पता है, वैसे यह जीवन का एक तथ्य है, बहुत सारे लोगों को इसी तरह न्यूज़ मिलती है।","Op hetzelfde moment dat wij het op de computer aan het controleren zijn met uw vrienden, komen uw kinderen of uw band erbij, weet u, dat is een feit van het leven, veel mensen krijgen het nieuws op een soortgelijke manier.","op de computer en tegelijkertijd checken ze hoe het met hun vrienden gaat, zijn ze bezig met hun kinderen of met hun groepje, weet je wel. Het is nu eenmaal een feit dat veel mensen op die manier contact hebben met de buitenwereld.
",formal
बच्चों की फ़िल्में अब सेलिब्रिटीज़ के लिए पैसों के मामले में बहुत ज्यादा फ़ायदेमंद है। तुम्हारी पसंदीदा बच्चों की फ़िल्म कौन सी है?,Kinderfilms zijn nu erg lucratief voor celebs. Wat is uw favoriete kinderfilm?,"Kinderfilms leveren beroemdheden tegenwoordig veel geld op. Wat is jouw favoriete kinderfilm?
",formal
कैसा चल रहा है? क्या तुम्हेंं खेल पसंद है?,Hoe gaat het? Houdt u van sporten?,"Hoe gaat het? Hou je van sport?
",formal
"लेकिन वे एक कर्मचारी की तरह होते हैं, जिनके पास पूरा करने के लिए सेल का लक्ष्य होता है और इसलिए अगर तुम किसी का मेकअप करने में एक घंटा लगा देते हो","Maar ze zijn als een medewerker die een verkoopquotum moet halen, dus als u een uur besteedt aan het opmaken van iemand","Maar zij vinden dat je als werknemer een verkoopdoel moet bereiken, dus als je een uur bezig bent met iemand op te maken
",formal
"वो प्रतिभाशाली व्यक्ति है, कुछ खिलाड़ियों द्वारा कुच्ची दाढ़ी उगाने पर आपके क्या विचार हैं?",Hij is een getalenteerd persoon. Wat denkt u over sommige spelers die een kleine baard laten groeien?,"Getalenteerde kerel, wat denk je van de sikjes die sommige spelers laten groeien?
",formal
