source,preferred,rejected,attribute
"हाँ, और ज़्यादातर जिन-जिन जगहों पर तुम जाते हो, वहाँ भी तुम अपना अकाउंट ऐक्सेस कर सकते हो क्योंकि यह चीन, सीरिया, उत्तर कोरिया और क्रीमिया को छोड़कर बाकी सभी देशों में उपलब्ध है।","Sì, e può accedere al suo account praticamente ovunque vada, poiché è disponibile in tutti i paesi tranne Cina, Siria, Corea del Nord e Crimea.","Sì, e nella maggior parte dei posti in cui viaggi puoi comunque accedere al tuo account, dato che è disponibile nei paesi tranne Cina, Siria, Corea del Nord e Crimea.
",formal
इसका मतलब यह नहीं है कि तुम्हारे काम के अनुभवों में बिल्कुल भी समानता नहीं है।,Questo non significa che non ci siano affatto somiglianze nelle sue esperienze lavorative.,"ciò non significa che non ci sia un senso di comunanza con le tue esperienze lavorative.
",formal
"ओह तो Lacoste ने उसे बनाया था, बहुत दिलचस्प बात है, क्या तुमने बिल मे के संस्कार के बारे में सुना?","Oh, quindi è stato Lacoste a crearlo, molto interessante. Ha sentito del funerale di Bill Murray?","Oh così Lacoste era l'inventore, davvero interessante. Hai sentito del funerale di Bill Mays?
",formal
"मुझे लगता है कि सिर्फ़ इसलिए, प्रजातियों के संदर्भ में, जैसा कि तुमने कहा, मनुष्य (विकसित) हैं। शायद कुछ अजीब लगा था। तुम्हेंं लगता है","Penso che solo in questo senso, nel contesto delle specie, come ha detto Lei, gli umani (evoluti) lo siano. Forse sembrava un po' strano. Le sembra?","Penso solo perché, in termini di specie, come hai detto tu, gli umani si sono (sviluppati). Probabilmente sembrava un po' strano. Pensi tuo...
",formal
"ठीक है, तुम जा सकते हो। अपने अपार्टमेंट में जाओ या उन्हें अंदर आने दो। तुम्हारी जानकारी के लिए, ऐसा हमेशा चलता रहता है। देखिए, मुझे नहीं पता कि यह कब तक चलने वाला है","Va bene, può andare. Vada al suo appartamento o li faccia entrare. Per sua informazione, questo succede sempre. Veda, non so per quanto tempo continuerà","Ok, tutto chiaro. Entra nel tuo appartamento o lasciali entrare. In modo che, sai, possa andare avanti per sempre. Guarda, non so quanto durerà
",formal
दिलचस्प है। क्या आपने वह फ़िल्म देखी? मैंने वह देखी।,È interessante. Ha visto quel film? Io l'ho visto.,"Interessante. Hai visto quel film? Io sì.
",formal
मुझे हमेशा से ही TZ पसंद है। क्या आपने द रेवनेंट फ़िल्म देखी है? यह 1971 में जंगल में जीवित रहने के लिए लड़ाई पर एक फ़िल्म थी। लियो ने बहुत बढ़िया काम किया।,Mi è sempre piaciuto TZ. Ha visto il film The Revenant? Era un film del 1971 sulla lotta per sopravvivere nella giungla. Leo ha fatto un lavoro eccellente.,"TZ non si smentisce mai. Hai visto il film Revenant - Redivivo? Era un film del 1971 sulla sopravvivenza nelle aree disabitate. Leo ha fatto un ottimo lavoro.
",formal
वह कभी नहीं पहुँचा और ऐसा था जैसे तुम्हेंं अपना हाथ काटने के लिए कभी दुख नहीं हुआ।,Non è mai arrivato ed era come se non Le fosse mai dispiaciuto tagliarsi la mano.,"Non si è mai messo in contatto ed era tipo, non ti dispiacerà mai abbastanza
",formal
"ओह तो Lacoste ने उसे बनाया था, बहुत दिलचस्प बात है, क्या आपने बिल मे के संस्कार के बारे में सुना?","Oh, quindi è stato Lacoste a crearlo, molto interessante. Ha sentito della cerimonia funebre di Bill McKee?","Oh così Lacoste era l'inventore, davvero interessante. Hai sentito del funerale di Bill Mays?
",formal
"मुझे लगता है कि सिर्फ़ इसलिए, प्रजातियों के संदर्भ में, जैसा कि आपने कहा, मनुष्य (विकसित) हैं। शायद कुछ अजीब लगा था। आपको लगता है","Penso che solo in quel contesto, in riferimento alle specie, come ha detto Lei, gli umani (evoluti) lo siano. Forse sembrava strano. Cosa ne pensa Lei?","Penso solo perché, in termini di specie, come hai detto tu, gli umani si sono (sviluppati). Probabilmente sembrava un po' strano. Pensi tuo...
",formal
"मैं देख रहा हूँ, इसलिए मैं कहता हूँ सिंगल और मिंगल रहो, ताकि तुम्हेंं किसी की भावनाओं और तुम्हेंं अपनी भावनाओं को ठेस पहुँचाने की चिंता न करनी पड़े","Capisco, quindi dico di rimanere single e liberi, in modo da non dover preoccuparsi di ferire i sentimenti di qualcuno o i suoi stessi sentimenti.","Capisco, è per questo che il mio motto è rimanere single e socializzare, così non devi preoccuparti di ferire i sentimenti altrui né che nessuno ferisca i tuoi
",formal
"यहाँ भी वैसा ही है। आज को बेहतर बनाने की कोशिश करो, चाहे वो कैसा भी हो।","È lo stesso qui. Cerchi di rendere migliore la giornata, non importa com'è.","Idem. Cerca di rendere perfetta questa giornata, comunque vada.
",formal
"कंप्यूटर पर उसी समय जब हम तुम्हारे दोस्तों के साथ इसकी जाँच कर रहे होते हैं, तुम्हारे बच्चों या तुम्हारे बैंड के साथ पेश आ रहे होते हैं, तुम्हेंं पता है, वैसे यह जीवन का एक तथ्य है, बहुत सारे लोगों को इसी तरह न्यूज़ मिलती है।","Sul computer, mentre stiamo controllando con i Suoi amici, presentandoci con i Suoi figli o la Sua band, Lei sa, è un dato di fatto della vita che molte persone ricevono notizie in questo modo.","sul computer mentre chiediamo ai tuoi amici, trattiamo con i tuoi figli o la tua band sai, quindi è un dato di fatto che molti ricevono notizie in questo modo.
",formal
"सॉरी, हाँ, और इसलिए यह बहुत दिलचस्प है। तो विदेश यात्रा का आपका अनुभव कैसा रहा है?","Scusi, sì, ed è quindi molto interessante. Qual è stata la sua esperienza di viaggi all'estero?","Mi dispiace, sì, quindi è piuttosto interessante. Allora, qual è stata la tua esperienza all'estero?
",formal
अपनी कार के पीछे बैठकर जब सड़क पर ध्यान देना नहीं पड़ता तब। साल में कितने घंटे आप ड्राइव करने में ख़र्च करते हैं बनाम आप उस समय का इस्तेमाल ज़्यादा उत्पादक बनने के लिए कैसे कर सकते हैं।,Quando è seduto sul sedile posteriore della sua auto e non deve prestare attenzione alla strada. Quante ore all'anno trascorre guidando rispetto a come potrebbe utilizzare quel tempo in modo più produttivo.,"mentre siedi nella parte posteriore dell'auto e non devi concentrarti sulla strada. Quante ore all'anno trascorri alla guida invece di utilizzarle per una maggiore produttività.
",formal
हाँ। अब मैं एक अभिभावक के नाते से उन पर कदम रखता हूँ। क्या आप उनसे खेलते थे?,Sì. Ora ci cammino sopra in veste di genitore. Lei ci giocava?,"Lo facevo. Ora, come genitore, li calpesto. Ci giocavi?
",formal
तुम्हारी पसंदीदा बैटमैन फ़िल्म क्या है? मेरी पसंदीदा डार्क नाइट है। मैंने सुना है कि स्मॉलविल मूल रूप से ब्रूस वेन के बैटमैन बनने के बारे में होने वाली थी। मुझे लगता है कि वह सीरीज़ आखिरकार गोथम के रूप में आई।,Qual è il suo film di Batman preferito? Il mio preferito è Il Cavaliere Oscuro. Ho sentito che Smallville doveva inizialmente essere sulla trasformazione di Bruce Wayne in Batman. Penso che quella serie sia diventata Gotham alla fine.,"Qual è il tuo film di Batman preferito? Il mio è Il Cavaliere Oscuro. Ho sentito che all'inizio Smallville parlava di Bruce Wayne che diventa Batman. Immagino che sia finita per essere Gotham però.
",formal
यह ऐसा ही है। तुम्हारे माता-पिता तुम्हेंं क्या बनना चाहते थे?,"È così, semplicemente. Quali erano le aspirazioni dei suoi genitori per Lei?","È così, semplicemente. Quali sono le aspirazioni dei tuoi genitori per te?
",formal
"तुम्हेंं उन्हें कोशिश करने जैसे मूल्य सिखाने होंगे, जैसे चीज़ों को इस तरह करने की कोशिश करना, तुम्हेंं पता है कि मेरा क्या मतलब है?","Dovrà insegnargli valori come il provare, come il tentare di fare le cose in un certo modo, capisce cosa intendo?","devi insegnare loro valori come provare cose diverse, capisci cosa intendo?
",formal
"क्या तुम्हेंं पता है कि मेरा क्या मतलब है? उदाहरण के तौर पर तुम्हारी माँ, जो एक प्यारी महिला हैं जिन्हें मैं दोस्ती में चरित्र चित्रण से भी नहीं जानता।","Capisce cosa intendo dire? Ad esempio sua madre, una cara signora che non conosco nemmeno per una descrizione del carattere in amicizia.","Sai cosa intendo? Tua madre per esempio è una bella signora che non conosco nemmeno.
",formal
"इसलिए वे बस कार चलाते रहते हैं, कीमत कम होती है और वे सिर्फ़ बनाते हैं, जैसे वे रिटेल कैसे हो सकते हैं और फिर जैसे क्षमता भी","Quindi continuano a guidare la macchina, il prezzo è più basso e... come può Lei lavorare nel settore delle vendite al dettaglio e poi anche apprezzare la capacità per il","Quindi continuano a guidare la macchina, il prezzo è più basso e... come puoi lavorare nel settore delle vendite al dettaglio e poi anche apprezzare la capacità per il
",formal
जाने का तरीका Blue Jeans था। इतना नहीं लगता। रिटेल दुकानों के बारे में तुम्हारे क्या विचार हैं,Il modo per andare era Blue Jeans. Non sembra tanto. Cosa ne pensa dei negozi al dettaglio?,"I blue jeans erano la strada da seguire. Non è stato proprio così. Cosa ne pensi dei negozi al dettaglio
",formal
"वाह, अपनी टीम के लिए बर्बाद करने के बारे में बात करना! क्या वह उस समय यांकी था या रेड सॉक्स, मुझे याद नहीं है","Wow, sta parlando di rovinare la sua squadra! Era con gli Yankees o i Red Sox in quel periodo, non ricordo","wow, sarebbe una rovina per la tua squadra! Era uno Yankee all'epoca o un Red Sox, non ricordo?
",formal
क्या सूरज आज रात तुम्हारे इंटरनेट सिग्नल को रोक रहा है?,Il sole sta disturbando il suo segnale internet questa notte?,"Il Sole sta bloccando il tuo segnale internet stasera?
",formal
"वे करते हैं, ब्लूमिंगडेल में भी, वे लेते भी हैं, वे आपके मेकअप और चीज़़ें वापस कर देंगे,","Lo fanno anche a Bloomingdale's, accettano resi, Le restituiranno il suo trucco e le altre cose,","Lo fanno, anche a Bloomingdale, prendono anche loro, restituiranno il tuo trucco e roba del genere,
",formal
"ये तो अच्छा आइडिया है! खैर, आज सुबह तुमसे बात करके मज़ा आया। उम्मीद है तुम्हारा शेष दिन अच्छा बीतेगा, दोस्त!","Questa è un'ottima idea! Comunque, è stato piacevole parlare con Lei questa mattina. Spero che il resto della Sua giornata vada bene, amico!","È una buona idea! Beh, è stato divertente e veloce chiacchierare con te questa mattina. Spero che tu ti goda il resto della tua giornata, amico!
",formal
ये सच है। वो बड़े होकर एक सच्चे हीरो बने! आपका पसंदीदा बैटमैन कौन था?,È vero. È diventato un vero eroe da grande! Qual era il suo Batman preferito?,"È vero, è cresciuto ed è diventato un vero eroe! Chi era il tuo Batman preferito?
",formal
"क्योंकि ऐसा नहीं है कि आप किसी का समय ले रहे हैं जो आपको कुछ बेच सकता है। वे ग्राहक जो किसी चीज़ के बारे में गंभीर हैं, न कि ऐसा कोई जो सिर्फ़ अपना मेकअप मुफ्त में करवाने की कोशिश कर रहा है।","Perché non è che Lei stia prendendo il tempo di qualcuno che può venderLe qualcosa. Sono clienti che sono seri su qualcosa, non qualcuno che sta solo cercando di farsi fare il trucco gratis.","perché non è che tu stia occupando il tempo di qualcuno che potrebbe invece passare a vendere a te. I clienti seri, non quelli che cercano semplicemente di farsi truccare gratis.
",formal
मुझे कुछ-कुछ पता है जैसे उन्होंने Bubba Gump में काम किया था। तुमसे बात करके अच्छा लगा!,"So qualcosa, tipo che aveva lavorato al Bubba Gump. È stato un piacere parlare con Lei!","Conosco qualcuno che ha lavorato da Bubba Gump. È stato un piacere chiacchierare con te!
",formal
"हाँ, यह बहुत दिलचस्प है। क्या तुमने द गूनीज़ देखी है?","Sì, è molto interessante. Ha visto The Goonies?","Sì, è piuttosto interessante. Hai visto I Goonies?
",formal
"बहुत अजीब बात है। क्या आपको टॉम हैंक्स अच्छे लगते हैं, उनकी फ़िल्मों ने बॉक्स ऑफिस पर 8.5 बिलियन से ज़्यादा की कमाई की है","È una cosa davvero strana. Le piace Tom Hanks? I suoi film hanno incassato più di 8,5 miliardi al botteghino","Questo è pazzesco. Ti piace Tom Hanks? Ha incassato più di 8,5 miliardi al botteghino
",formal
"ख़ासकर चूँकि मुझे लगता है, तुम्हारे परिवार के विपरीत, उसके मामले में हममें से किसी ने भी असल में बोलने के लिए वह रास्ता नहीं अपनाया।","In particolare poiché mi sembra che, a differenza della sua famiglia, in quel caso nessuno di noi abbia davvero intrapreso quella strada per parlare.","soprattutto perché immagino che, a differenza della tua famiglia, nel suo caso nessuno di noi segue davvero la stessa strada per così dire.
",formal
मैं एक भूमिका के लिए इतनी मेहनत करने और उसे न पाने की कल्पना भी नहीं कर सकता! मैंने आयरनमैन पूरी की पूरी देखी है। और आपने?,Non riesco nemmeno a immaginare di lavorare così duramente per un ruolo e non ottenerlo! Ho visto Iron Man per intero. E Lei?,"Non posso nemmeno immaginare di lavorare così duramente per un ruolo e non ottenerlo! Ho guardato Ironman fino alla fine. E tu?
",formal
"चलिए आपके पसंदीदा रेस्तराँ के बारे में बात करते हैं, बहुत ही दिलचस्प है","Andiamo a parlare del suo ristorante preferito, è molto interessante","Parliamo del tuo ristorante preferito molto interessante
",formal
"मेरे बच्चों का (ईमानदारी से ध्यान रखा) है, मेरे माता-पिता वह जानते हैं। तो इसी तरह उन्होंने मुझे बड़ा किया। अगर तुम सबसे अच्छी चीज़ के बारे में सोचो, तो तुम्हारे माता-पिता ने तुम्हेंं कैसे बड़ा किया और ऐसी चीज़़ें तुम कैसे करोगे।","I miei figli (sono stati onestamente sorvegliati), i miei genitori lo sanno. Quindi mi hanno cresciuto allo stesso modo. Se pensa alla cosa migliore, come l'hanno cresciuta i suoi genitori e come farà cose del genere.","(onestamente prendersi cura dei) miei figli i miei genitori sanno cosa fare. È proprio così che mi hanno cresciuto. Se tu potessi pensare alla cosa migliore, come sei stato allevato dai tuoi genitori e cose del genere.
",formal
"ओह बढ़िया! फिर तो तुम्हेंं अक्सर जाना चाहिए लोल, क्या तुमने सबसे हाल की ब्यूटी एंड द बीस्ट देखी है?","Oh, fantastico! Allora dovrebbe andarci spesso ahah. Ha visto il recente La bella e la bestia?","Ah, bello! Dovresti andarci più spesso allora, hehe. Hai visto l'ultimo de La bella e la bestia?
",formal
मुझे मेलोडी और हार्मोनी पसंद हैं। आपका पसंदीदा कलाकार कौन है?,Mi piacciono la melodia e l'armonia. Chi è il suo artista preferito?,"Preferisco la melodia e l'armonia. Chi è il tuo artista preferito?
",formal
"तो आप उस पैकेजिंग को ले लें, जो आई है, आप वही चीज़ वापस नहीं ख़रीद सकते।","Quindi prenda l'imballaggio che è arrivato, non può ricomprare la stessa cosa.","Quindi tu prendi quella confezione che è arrivata, non puoi ricomprare la stessa cosa.
",formal
"मुझे भी वह शो पसंद नहीं था, मुझे सीनफ़ेल्ड और फ़्रेज़ियर बहुत पसंद थे, मैंने तब तक फ़्रेंड्स नहीं देखा था जब तक उसके रीरन शुरू नहीं हुए। टीवी पर मेरा पसंदीदा शो क्रिमिनल माइंड्स है, तुम्हारा पसंदीदा टीवी शो कौन सा है?","Anche a me non piaceva la serie, amavo Seinfeld e Frasier, non ho mai guardato Friends fino a quando non sono iniziate le repliche. Il mio programma preferito in tv è Criminal Minds, qual è il suo programma televisivo preferito?","Anche a me non piaceva la serie, amavo Seinfeld e Frasier, non ho mai guardato Friends fino a quando non sono iniziate le repliche. Il mio programma preferito in tv è Criminal Minds, qual è il tuo?
",formal
ये सच है। वो बड़े होकर एक सच्चे हीरो बने! तुम्हारा पसंदीदा बैटमैन कौन था?,È vero. Lui è diventato un vero eroe da grande! Qual era il suo Batman preferito?,"È vero, è cresciuto ed è diventato un vero eroe! Chi era il tuo Batman preferito?
",formal
"हाँ, मैं उस नजरिए को समझ सकता हूँ। मैं हमेशा सोचता था कि यह हमेशा से लाल और नीला था, लेकिन ज़ाहिराा तौर पर यह साल 2000 से शुरू हुआ था। हैरी ट्रूमैन पर तुम्हारे विचार क्या थे?","Sì, posso capire quella prospettiva. Pensavo che fosse sempre stato rosso e blu, ma apparentemente è iniziato nel 2000. Cosa ne pensa di Harry Truman?","Sì, comprendo quel punto di vista. Ho sempre pensato che fosse sempre rosso e blu, ma a quanto pare è iniziato nel 2000. Cosa ne pensi di Harry Truman?
",formal
"मैंने भी वह सुना है। अच्छा, आप मॉर्गन फ़्रीमैन के बारे में क्या सोचते हैं? मुझे पहले नहीं पता था, अभी हाल ही में पता चला है कि 70 के दशक में वे द इलेक्ट्रिक कंपनी में थे!","Anch'io ho sentito questo. Bene, che ne pensa di Morgan Freeman? Non lo sapevo prima, ho scoperto solo di recente che negli anni '70 era nell'Electric Company!","Ne sono al corrente. Ehi, cosa ne pensi di Morgan Freeman? Ho saputo solo poco tempo fa che aveva lavorato nella compagnia elettrica negli anni '70!
",formal
कैथोड रे ट्यूब एम्यूज़मेंट डिवाइसेस नाम के ऊपर तुम्हारे क्या विचार हैं?,"Cosa pensa del nome ""Cathode Ray Tube Amusement Devices""?","Cosa pensi del nome ''dispositivo di divertimento a tubo catodico''?
",formal
"ठीक है, इसलिए एक उपभोक्ता होने के नाते, तुम असल में इस बात की परवाह नहीं करते हो कि इसे कौन बनाता है, यह किसके लिए पैसा बनाता है, यह किसे रोजगार दिलाने में मदद करता है, तुम बस अपने लिए सबसे अच्छी कीमत प्राप्त करना चाहते हो।","Va bene, quindi, da consumatore, Lei non si cura davvero di chi lo produce, per chi genera profitti, quante persone impiega, Lei vuole semplicemente ottenere il miglior prezzo per sé.","Va bene, quindi, da consumatore, tu te ne infischi di chi lo fa, chi ci guadagna, quante persone occupa, tu vuoi solo ottenere il miglior prezzo per te.
",formal
"मुझे लगता है कि मैंने इसे पहले भी पढ़ा है, मुझे लगता है कि अपने मैनेजर को बैटिंग करते हुए देखना अजीब होगा!","Penso di averlo letto prima, sarebbe strano vedere il suo capo che batte!","Penso di averlo già letto anche io, penso che sarebbe incredibile vedere il tuo allenatore fare il battitore!
",formal
बिल्कुल भी नहीं... वैसे मुझे खेलकूद पसंद है तो ज़रूरत पड़ने पर मैं उसमें जा सकता हूँ। क्या तुम्हेंं कोई अन्य खेलकूद पसंद हैं?,"Assolutamente no... ma mi piacciono gli sport, quindi potrei provarlo se necessario. Le piacciono altri sport?","Non molti... Però amo lo sport, quindi potrei iniziare se ne avessi bisogno. Ti piace qualche altro sport?
",formal
"ये तो अच्छा आइडिया है! खैर, आज सुबह आपसे बात करके मज़ा आया। उम्मीद है आपका शेष दिन अच्छा बीतेगा, दोस्त!","Questa è un'ottima idea! Ad ogni modo, è stato un piacere parlare con Lei questa mattina. Spero che il resto della Sua giornata vada bene, amico!","È una buona idea! Beh, è stato divertente e veloce chiacchierare con te questa mattina. Spero che tu ti goda il resto della tua giornata, amico!
",formal
अपना ध्यान लगाने और दिलचस्पी बनाए रखने के लिए मनोरंजन वास्ते तुम्हेंं क्या करना पसंद है?,Cosa Le piace fare per divertimento al fine di mantenere la Sua attenzione e interesse?,"Cosa ti piace fare per divertirti per mantenere la tua attenzione e i tuoi interessi?
",formal
लेकिन तुम्हेंं पता है देर दोपहर में इतना समय होना और तुम्हारे पूरे काम करने के दिन का होना अजीब बात थी।,"Ma sa, avere così tanto tempo nel tardo pomeriggio e avere l'intera giornata per lavorare era una cosa strana.","ma era strano avere così tanto tempo nel tardo pomeriggio, sai e avere giornate lavorative complete.
",formal
"चलो तुम्हारे पसंदीदा रेस्तराँ के बारे में बात करते हैं, बहुत ही दिलचस्प है","Andiamo a parlare del suo ristorante preferito, è molto interessante.","Parliamo del tuo ristorante preferito molto interessante
",formal
"हाँ, हर साल एक नया कॉस्ट्यूम, क्या तुम्हेंं पता है कि पांडा के ऊपर रिसर्च करने वाले काम के लिए एक पांडा पोशाक पहनते हैं।","Sì, un nuovo costume ogni anno, lo sa che chi lavora alla ricerca sui panda indossa un costume da panda?","Lo faccio, ogni anno un nuovo costume, sai che i ricercatori di panda indossano un costume da panda per lavoro.
",formal
जब आप संस्कृतियों को मिलाते हैं तो आप उम्मीद करते हैं कि सबसे प्रभावशाली संस्कृति शांत संस्कृति पर पूरी तरह से भारी न पड़े और मैं आपके दोस्त को एक शांत संस्कृति के रूप में देखूँगा,"Quando si mescolano le culture, si spera che la cultura più potente non sovrasti completamente quella più pacifica e considererei il suo amico come una cultura pacifica.","quando mescoli culture diverse ti auguri che la cultura più roboante non schiacci la cultura più sommessa e vedrei il tuo amico come la cultura più sommessa
",formal
"मैंने हाल ही में उनके बारे में सुना है, उससे पहले नहीं सुना था। मुझे लगता है कि यह हॉलीवुड के कुछ सबसे घटिया प्रोडक्शंस का मजाक उड़ाने के लिए एक मजेदार खयाल है, लेकिन मुझे नॉमिनीज़ के लिए बुरा लगता है! क्या तुमने वह देखा है?","Ne ho sentito parlare di recente, prima no. Penso che sia un'idea divertente per prendere in giro alcune delle produzioni più terribili di Hollywood, ma mi dispiace per i nominati! L'ha visto?","Non ne ho sentito parlare fino a poco tempo fa. Penso che sia un concetto divertente, per prendere in giro alcune delle peggiori produzioni di Hollywood, ma mi dispiace per i candidati! Li hai visti?
",formal
"एयरलाइन, क्या मैं अपनी यात्रा कैंसिल किए बिना कैंसिल कर सकता हूँ? कैंसिल करना तुम्हारे काम को कैसे प्रभावित कर सकता है? कैंसिल किया जा रहा है, ठीक है अपनी यात्रा कैंसिल करना चाहते हो? अगर तुम अपनी फ़्लाइट कैंसिल करना चाहते हो तो तुम ईमेल या टेलीफ़ोन के ज़रिये हमसे संपर्क कर सकते हो।","Compagnia aerea, posso cancellare il mio viaggio senza penali? Come potrebbe influire la cancellazione sul vostro lavoro? Sto cancellando, va bene se cancello il mio viaggio? Se desidera cancellare il suo volo, può contattarci via e-mail o telefono.","Compagnia aerea, posso cancellare il mio viaggio senza annullare? In che modo l'annullamento potrebbe influire sul tuo lavoro ? Annullamento, ok vuoi cancellare il tuo viaggio? Se desideri cancellare il tuo volo puoi contattarci via e-mail o telefono.
",formal
"आपको पता है, अगर आपके ग्राहक को ऐसा लगे जैसे, ओह, मैं और ख़रीदूँगा। तो यह ऐसा लगता है जैसे, नहीं, यह अच्छी बात नहीं है।","Lei sa, se il suo cliente pensa ""Oh, comprerò di più"", allora sembra come se non fosse una buona cosa.","Sai, se il tuo cliente è del tipo che intende comprarne ancora. Qualcosa come, oh no, è un problema.
",formal
"हाँ, यह दिखावट अजीब है। कोई भी तुम्हारी ड्रॉयर को देखना नहीं चाहेगा। गुड नाईट!","Sì, è un look stupido, nessuno vuole vedere i suoi cassetti. Buona notte!","Sì, è un look stupido, nessuno vuole vedere i tuoi cassetti. Buona notte!
",formal
"मुझे पोकेमोन खेलना बहुत पसंद था, क्या तुमने कभी वह गेम खेला या सीरीज़ देखी?","Mi piaceva molto giocare a Pokémon, ha mai giocato a quel gioco o visto la serie?","Mi piaceva giocare a Pokemon, ci hai mai giocato o guardato la serie?
",formal
बहुत बढ़िया। क्या आपने ब्लेज़िंग सैडल्स देखी है?,Molto bene. Ha visto il film Blazing Saddles?,"Questo è incredibile. Hai visto il film Blazing Saddles?
",formal
जब तुम संस्कृतियों को मिलाते हो तो तुम उम्मीद करते हो कि सबसे प्रभावशाली संस्कृति शांत संस्कृति पर पूरी तरह से भारी न पड़े और मैं तुम्हारे दोस्त को एक शांत संस्कृति के रूप में देखूँगा,"Quando si mescolano le culture, si spera che la cultura più potente non sovrasti completamente quella più pacifica e vedrei il suo amico come una cultura pacifica.","quando mescoli culture diverse ti auguri che la cultura più roboante non schiacci la cultura più sommessa e vedrei il tuo amico come la cultura più sommessa
",formal
वैसे भी तुम्हारी सबसे बड़ी समस्या डाइट है।,Il suo più grande problema è comunque la dieta.,"La dieta è comunque la maggior parte del tuo problema.
",formal
"आपको उन्हें कोशिश करने जैसे मूल्य सिखाने होंगे, जैसे चीज़ों को इस तरह करने की कोशिश करना, आपको पता है कि मेरा क्या मतलब है?","Lei dovrà insegnargli a valorizzare il tentativo, come cercare di fare le cose in quel modo, capisce cosa intendo?","devi insegnare loro valori come provare cose diverse, capisci cosa intendo?
",formal
