source,preferred,rejected,attribute
Davvero? Trovo che guidare nei videogiochi sia più difficile che guidare su strada con una macchina vera. Immagino come possa aiutarLa con le sue abilità di guida.,क्या आप सच में? मुझे सड़क पर एक असली कार में ड्राइविंग करने की तुलना में वीडियो गेम में ड्राइविंग करना कठिन लगता है। मैं देख सकता हूँ कि यह कैसे आपके ड्राइविंग स्किल में आपकी मदद कर सकता है।,"क्या तुम सच में? मुझे सड़क पर एक असली कार में ड्राइविंग करने की तुलना में वीडियो गेम में ड्राइविंग करना कठिन लगता है। मैं देख सकता हूँ कि यह कैसे तुम्हारे ड्राइविंग स्किल में तुम्हारी मदद कर सकता है।
",formal
"Compagnia aerea, posso cancellare il mio viaggio senza annullare? In che modo l'annullamento potrebbe influire sul suo lavoro ? Annullamento, ok vuole cancellare il suo viaggio? Se desidera cancellare il suo volo può contattarci via e-mail o telefono.","एयरलाइन कंपनी, क्या मैं अपनी यात्रा को रद्द किए बिना निरस्त कर सकता हूँ? निरस्तीकरण किस प्रकार आपके काम को प्रभावित कर सकता है? निरस्तीकरण, ठीक है आप अपनी यात्रा को निरस्त करना चाहते हैं? यदि आप अपनी उड़ान को निरस्त करना चाहते हैं तो कृपया ईमेल या फोन से हमसे संपर्क करें।","एयरलाइन, क्या मैं अपनी यात्रा कैंसिल किए बिना कैंसिल कर सकता हूँ? कैंसिल करना तुम्हारे काम को कैसे प्रभावित कर सकता है? कैंसिल किया जा रहा है, ठीक है अपनी यात्रा कैंसिल करना चाहते हो? अगर तुम अपनी फ़्लाइट कैंसिल करना चाहते हो तो तुम ईमेल या टेलीफ़ोन के ज़रिये हमसे संपर्क कर सकते हो।
",formal
"ahah, so che deve divertirsi se sta provando qualcosa di nuovo! Fare qualcosa di diverso con l'acqua è interessante. Ma leccarla come un gatto non sembra divertente.","हाहा, मुझे पता है कि आप मज़ा कर रहे होंगे अगर आप कुछ नया कर रहे हैं! पानी के साथ कुछ अलग करना दिलचस्प है। लेकिन बिल्ली की तरह उसे चाटना मज़ेदार नहीं लगता।","लोल, मुझे पता है कि अगर तुम कुछ नया करने की कोशिश कर रहे हो, तो तुम्हेंं इसका मजा लेना होगा! पानी के साथ कुछ अलग करना दिलचस्प है। लेकिन, इसे बिल्ली की तरह चाटना मजेदार नहीं लगता।
",formal
"Sì. Prima giocavo molto, ma ora non più. Anche tu giochi?","हाँ। पहले मैं बहुत खेला करता था, लेकिन अब नहीं। क्या आप भी खेलते हैं?","हाँ। पहले मैं बहुत खेलता था लेकिन अब नहीं। क्या तुम भी खेलते हो?
",formal
"perché non è che Lei stia occupando il tempo di qualcuno che potrebbe invece passare a vendere a Lei. I clienti seri, non quelli che cercano semplicemente di farsi truccare gratis.","क्योंकि ऐसा नहीं है कि आप किसी का समय ले रहे हैं जो आपको कुछ बेच सकता है। वे ग्राहक जो किसी चीज़ के बारे में गंभीर हैं, न कि ऐसा कोई जो सिर्फ़ अपना मेकअप मुफ्त में करवाने की कोशिश कर रहा है।","क्योंकि ऐसा नहीं है कि तुम किसी का समय ले रहे हो जो तुम्हेंं कुछ बेच सकता है। वे ग्राहक जो किसी चीज़ के बारे में गंभीर हैं, न कि ऐसा कोई जो सिर्फ़ अपना मेकअप मुफ्त में करवाने की कोशिश कर रहा है।
",formal
"(onestamente prendersi cura dei) miei figli i miei genitori sanno cosa fare. È proprio così che mi hanno cresciuto. Se tu potessi pensare alla cosa migliore, come sei stato allevato dai tuoi genitori e cose del genere.",(ईमानदारी से अपने बच्चों की देखभाल करना) मेरे माता-पिता जानते हैं कि क्या करना है। वे मुझे इसी तरह से पाला है। अगर आप अपने माता-पिता द्वारा पाले जाने और इस तरह की चीजों के बारे में सोचें तो यह सबसे अच्छा होगा।,"मेरे बच्चों का (ईमानदारी से ध्यान रखा) है, मेरे माता-पिता वह जानते हैं। तो इसी तरह उन्होंने मुझे बड़ा किया। अगर तुम सबसे अच्छी चीज़ के बारे में सोचो, तो तुम्हारे माता-पिता ने तुम्हेंं कैसे बड़ा किया और ऐसी चीज़़ें तुम कैसे करोगे।
",formal
"L'ha capito. Quindi, se Martin era il suo spettacolo preferito da giovane, qual è il suo spettacolo preferito adesso?","समझा। तो अगर मार्टिन आपका पसंदीदा शो था जब आप छोटे थे, तो अब आपका पसंदीदा शो कौन सा है?","तुम समझ गए। वैसे, अगर बड़े होने पर मार्टिन तुम्हारा पसंदीदा शो था, तो अब तुम्हारा पसंदीदा शो कौन सा है?
",formal
"Sì. Prima giocavo molto, ma ora non più. Anche Lei gioca?","हाँ। पहले मैं बहुत खेला करता था, लेकिन अब नहीं। क्या आप भी खेलते हैं?","हाँ। पहले मैं बहुत खेलता था लेकिन अब नहीं। क्या तुम भी खेलते हो?
",formal
"Sì, esattamente. Ci sono scarpe ispirate al Mago di Oz che in realtà La guidano a casa utilizzando un sistema GPS quando Lei clicca con i talloni.","हाँ, बिलकुल सही। वहाँ ऑज़ के जादूगर से प्रेरित जूते हैं जो वास्तव में एक जीपीएस सिस्टम का उपयोग करके आपको घर ले जाती हैं जब आप एड़ियों से टकराते हैं।","हाँ बिल्कुल। विज़ार्ड ऑफ़ ओज़ से प्रेरित जूते हैं जो असल में एक जीपीएस सिस्टम का इस्तेमाल करके तुम्हेंं घर का रास्ता बताते हैं जब तुम अपनी एक हील को दूसरी हील के साथ चटकाते हो।
",formal
Sei aggiornato sulle elezioni?,क्या आप चुनावों के बारे में जानकारी रखते हैं?,"क्या तुम चुनाव के साथ जारी रहते हो?
",formal
"potrebbe solo vedere, potrebbe essere più una cosa dove Lei torna a casa, i suoi figli sono accuditi, dove sono stati","आप सिर्फ देख सकते हैं, यह एक ऐसी चीज़ हो सकती है जहां आप घर लौटते हैं, आपके बच्चों की देखभाल की गई है, वे कहां थे","तुम बस देख सकते हो कि तुम्हारा घर आना एक बहुत बड़ी बात हो सकती है, तुम्हारे बच्चों का ध्यान रखा जाता है, जहाँ वे रह रहे हैं
",formal
"È pazzesco, lo farei sicuramente, caricheresti la tua memoria?","यह बहुत अच्छा है, मैं निश्चित रूप से ऐसा करूँगा, क्या आप अपनी मेमोरी लोड करेंगे?","बहुत अजीब बात है, मैं तो बेशक करूंगा, क्या तुम अपनी यादों को अपलोड करोगे?
",formal
Posso vedere se possiamo andare nel posto dove Lei vedrà tutti i membri della sua famiglia.,मैं देख सकता हूँ कि क्या हम उस जगह जा सकते हैं जहाँ आप अपने सभी परिवार के सदस्यों को देख पाएंगे।,"मैं तुम्हेंं दूँगा, मैं देख सकता हूँ कि क्या हम ऐसी जगह पर जा सकते हैं जहाँ तुम अपने परिवार के सभी सदस्यों को देख पाओगे।
",formal
Giocava con i Lego da piccolo?,क्या आप बचपन में लेगो से खेलते थे?,"क्या तुम बचपन में Lego से खेला करते थे?
",formal
"cosa? Dimmi com'è la vita. E a lui ho detto, ascolta, non funzionerà. E ho detto, fammi il favore. Non tornare al tuo","क्या? मुझे बताइए कि जिंदगी कैसी है। और मैंने उससे कहा, सुनिए, यह काम नहीं करेगा। और मैंने कहा, कृपया मेरा उपकार कीजिए। अपने पास वापस मत जाइए।","जैसे कि? ज़ि‍ंदगी कैसी होती है मुझे बताओ। और मैंने उससे कहा, सुनो, ऐसे काम नहीं बनेगा। और मैंने कहा, मुझ पर एक एहसान करो। वापस मत जाओ
",formal
"Il suo nome è Anne Jones? Se sì, potresti mettere un generatore sui tuoi libri e vendere l'elettricità. Ti piace leggere?","क्या आपका नाम ऐन जोन्स है? अगर हाँ, तो आप अपनी किताबों पर एक जनरेटर लगा सकते हैं और बिजली बेच सकते हैं। क्या आप पढ़ना पसंद करते हैं?","क्या उनका नाम ऐनी जोन्स है ? अगर हाँ, तो तुम अपनी किताबों पर जनरेटर लगाकर बिजली बेच सकते हो। क्या तुम्हेंं पढ़ने में मजा आता है ?
",formal
"Ma se Lei, se uno si prende il tempo per guardare, allora sarà come... Oh, okay, sì, nessun problema, ma se Lei non ha guardato allora io posso dirglielo.","लेकिन अगर आप, अगर कोई इसे देखने के लिए समय निकालता है, तो यह ऐसा होगा... ओह, ठीक है, कोई बात नहीं, लेकिन अगर आपने नहीं देखा तो मैं आपको बता सकता हूँ।","लेकिन अगर तुम, अगर वह व्यक्ति देखने के लिए समय लेता है, तो वे ऐसे कहेंगे जैसे ओह, ठीक है, हाँ, कोई बात नहीं, लेकिन अगर तुमने नहीं देखा तो मैं तुम्हेंं बता सकता हूँ।
",formal
"Già che ti piacciono i film, qual è il tuo preferito?","आप फ़िल्में देखना पसंद करते हैं, तो आपकी पसंदीदा कौन सी है?","तुम फ़िल्में देखते हो, तुम्हारी पसंदीदा कौन सी है?
",formal
"Sì, e nella maggior parte dei posti in cui viaggia può comunque accedere al suo account, dato che è disponibile nei paesi tranne Cina, Siria, Corea del Nord e Crimea.","हाँ, और जिन अधिकतर जगहों पर आप यात्रा करते हैं, वहां आप अपने अकाउंट तक पहुँच सकते हैं, क्योंकि यह चीन, सीरिया, उत्तर कोरिया और क्रीमिया को छोड़कर अन्य देशों में उपलब्ध है।","हाँ, और ज़्यादातर जिन-जिन जगहों पर तुम जाते हो, वहाँ भी तुम अपना अकाउंट ऐक्सेस कर सकते हो क्योंकि यह चीन, सीरिया, उत्तर कोरिया और क्रीमिया को छोड़कर बाकी सभी देशों में उपलब्ध है।
",formal
"(onestamente prendersi cura dei) miei figli i miei genitori sanno cosa fare. È proprio così che mi hanno cresciuto. Se Lei potesse pensare alla cosa migliore, come è stato allevato dai suoi genitori e cose del genere.",(ईमानदारी से बात करें तो) मेरे बच्चों की देखभाल करना मेरे माता-पिता जानते हैं कि क्या करना है। उन्होंने मुझे इसी तरह से पाला है। यदि आप अपने माता-पिता द्वारा अपने पालन-पोषण और इस तरह की चीजों पर विचार कर सकें तो बेहतर होगा।,"मेरे बच्चों का (ईमानदारी से ध्यान रखा) है, मेरे माता-पिता वह जानते हैं। तो इसी तरह उन्होंने मुझे बड़ा किया। अगर तुम सबसे अच्छी चीज़ के बारे में सोचो, तो तुम्हारे माता-पिता ने तुम्हेंं कैसे बड़ा किया और ऐसी चीज़़ें तुम कैसे करोगे।
",formal
"Sì, e nella maggior parte dei posti in cui viaggi puoi comunque accedere al tuo account, dato che è disponibile nei paesi tranne Cina, Siria, Corea del Nord e Crimea.","हाँ, और जिन अधिकांश जगहों पर आप यात्रा करते हैं, वहां आप अपने अकाउंट तक पहुँच सकते हैं, क्योंकि यह चीन, सीरिया, उत्तर कोरिया और क्रीमिया को छोड़कर सभी देशों में उपलब्ध है।","हाँ, और ज़्यादातर जिन-जिन जगहों पर तुम जाते हो, वहाँ भी तुम अपना अकाउंट ऐक्सेस कर सकते हो क्योंकि यह चीन, सीरिया, उत्तर कोरिया और क्रीमिया को छोड़कर बाकी सभी देशों में उपलब्ध है।
",formal
"ma ho capito come ti senti riguardo al tuo rapporto con loro. È come se ti sentissi in obbligo, ritieni che la tua relazione","लेकिन मैंने समझा कि आप उनके साथ अपने रिश्ते के बारे में कैसा महसूस करते हैं। यह ऐसा लगता है जैसे आप बाध्य महसूस करते हैं, आपको लगता है कि आपका रिश्ता","लेकिन मुझे समझ आया कि तुम उनके साथ अपने रिश्ते के बारे में कैसा महसूस करते हैं। यह वैसा ही है जैसे तुम्हारा एक रिश्ता है, और तुम उसे बस नाम का रिश्ता मानते हो
",formal
"Eh sì,esattamente. Ok, ora dia anche un'occhiata ai miei negozi di moda dove fa acquisti?","हाँ, बिलकुल सही। ठीक है, अब क्या आप उन फैशन स्टोर्स पर भी एक नज़र डालेंगे जहाँ से आप खरीदारी करते हैं?","हाँ, बिल्‍कुल। ठीक है, अब मेरे फ़ैशन स्टोर पर नजर डालो, तुम कहाँ से ख़रीदारी करते हो?
",formal
"Sì, probabilmente un paio. Era la televisione degli anni '60, un po' esagerata, ma che ci vuole fare? Era l'epoca delle colonne sonore strane e dei vestiti più stravaganti.","हाँ, शायद काफी ज़्यादा। यह 60 के दशक का टेलीविजन था, थोड़ा बहुत अधिक, लेकिन आप क्या कर सकते थे? वह अजीब साउंडट्रैक और बहुत ही विचित्र कपड़ों का दौर था।","हाँ, शायद काफी ज़्यादा। यह 60 के दशक का टीवी था, कुछ दिखावटी, लेकिन तुम क्या कर सकते हो? वह समय ही अजीब साउंडट्रैक और अजीब कपड़ों का था।
",formal
"Quindi tu prendi quella confezione che è arrivata, non puoi ricomprare la stessa cosa.","इसलिए आप उस पैकेज को लेते हैं जो आया है, आप वही चीज़ दोबारा नहीं खरीद सकते।","तो तुम उस पैकेजिंग को ले लो, जो आई है, तुम वही चीज़ वापस नहीं ख़रीद सकते।
",formal
"Eh sì,esattamente. Ok, ora dai anche un'occhiata ai miei negozi di moda dove fai acquisti?","हां, बिलकुल सही। ठीक है, अब आप उन फैशन स्टोर्स पर भी एक नजर डालिए जहां आप खरीदारी करते हैं?","हाँ, बिल्‍कुल। ठीक है, अब मेरे फ़ैशन स्टोर पर नजर डालो, तुम कहाँ से ख़रीदारी करते हो?
",formal
"Sì, ha ragione. Pensa che il suo licenziamento sia stato giusto visto che si era scusato prima?","हाँ, आप सही कह रहे हैं। क्या आपको लगता है कि उनका निकाला जाना उचित था क्योंकि वे पहले ही माफी मांग चुके थे?","हाँ तुम बिलकुल सही हो। क्या तुम्हेंं लगता है कि उनकी गोलीबारी जायज थी क्योंकि उन्होंने पहले माफी मांग ली थी?
",formal
"Ne sono al corrente. Ehi, cosa ne pensi di Morgan Freeman? Ho saputo solo poco tempo fa che aveva lavorato nella compagnia elettrica negli anni '70!",मुझे इसकी जानकारी है। आप मॉर्गन फ्रीमैन के बारे में क्या सोचते हैं? मुझे बहुत हाल ही में पता चला है कि उन्होंने 1970 के दशक में एक बिजली कंपनी में काम किया था!,"मैंने भी वह सुना है। अच्छा, तुम मॉर्गन फ़्रीमैन के बारे में क्या सोचते हो? मुझे पहले नहीं पता था, अभी हाल ही में पता चला है कि 70 के दशक में वे द इलेक्ट्रिक कंपनी में थे!
",formal
"Va bene, quindi, da consumatore, tu te ne infischi di chi lo fa, chi ci guadagna, quante persone occupa, tu vuoi solo ottenere il miglior prezzo per te.","ठीक है, तो एक उपभोक्ता के रूप में, आप इस बात की परवाह नहीं करते कि इसे कौन बनाता है, कौन इससे मुनाफा कमाता है, इसमें कितने लोग काम करते हैं, आप बस अपने लिए सबसे सस्ता दाम चाहते हैं।","ठीक है, इसलिए एक उपभोक्ता होने के नाते, तुम असल में इस बात की परवाह नहीं करते हो कि इसे कौन बनाता है, यह किसके लिए पैसा बनाता है, यह किसे रोजगार दिलाने में मदद करता है, तुम बस अपने लिए सबसे अच्छी कीमत प्राप्त करना चाहते हो।
",formal
"Ne sono al corrente. Ehi, cosa ne pensa di Morgan Freeman? Ho saputo solo poco tempo fa che aveva lavorato nella compagnia elettrica negli anni '70!","मुझे इसकी जानकारी है। अरे, आप मॉर्गन फ्रीमैन के बारे में क्या सोचते हैं? मुझे बहुत हाल ही में पता चला कि उन्होंने 1970 के दशक में एक बिजली कंपनी में काम किया था!","मैंने भी वह सुना है। अच्छा, तुम मॉर्गन फ़्रीमैन के बारे में क्या सोचते हो? मुझे पहले नहीं पता था, अभी हाल ही में पता चला है कि 70 के दशक में वे द इलेक्ट्रिक कंपनी में थे!
",formal
"ma ognuno di quelli li potresti fare, freelance dot com. Ho un account lì",लेकिन उनमें से किसी भी काम को आप freelance.com पर कर सकते हैं। मेरा वहां एक अकाउंट है,"लेकिन उनमें से कोई भी जो तुम कर सकते हो, फ़्रीलांसर डॉट कॉम। मेरा वहाँ अकाउंट है
",formal
"Va bene, quindi, da consumatore, Lei se ne infischia di chi lo fa, chi ci guadagna, quante persone occupa, Lei vuole solo ottenere il miglior prezzo per sé.","ठीक है, तो एक उपभोक्ता के रूप में, आपको यह परवाह नहीं है कि इसे कौन बना रहा है, कौन इससे मुनाफा कमा रहा है, कितने लोग इसमें लगे हैं, आप बस खुद के लिए सबसे सस्ता दाम चाहते हैं।","ठीक है, इसलिए एक उपभोक्ता होने के नाते, तुम असल में इस बात की परवाह नहीं करते हो कि इसे कौन बनाता है, यह किसके लिए पैसा बनाता है, यह किसे रोजगार दिलाने में मदद करता है, तुम बस अपने लिए सबसे अच्छी कीमत प्राप्त करना चाहते हो।
",formal
È aggiornato sulle elezioni?,क्या आप चुनावों के बारे में जानकारी रखते हैं?,"क्या तुम चुनाव के साथ जारी रहते हो?
",formal
Non può sfuggire alla sua dipendenza nemmeno in cima all'Everest. sulla sommità ci sono un servizio di dati mobili 3G e funzionalità Internet!,आप अपने व्यसन से एवरेस्ट की चोटी पर भी नहीं बच सकते। शिखर पर 3G मोबाइल डेटा सेवा और इंटरनेट सुविधा है!,"एवरेस्ट की चोटी पर भी तुम अपनी लत से बच नहीं सकते। वहाँ 3जी सेल सेवा और इंटरनेट क्षमताएं हैं!
",formal
"Ti fa male allo stomaco, ok. Penso che tu sia intollerante al lattosio.","आपको पेट में दर्द हो रहा है, ठीक है। मुझे लगता है कि आप लैक्टोज़ से असहिष्णु हैं।","इससे तुम्हारे पेट में दर्द होता है, ठीक है। मुझे लगता है कि तुम लैक्टोज बर्दाश्त नहीं कर पाते हो।
",formal
"È pazzesco, lo farei sicuramente, caricherebbe la sua memoria?","बहुत अजीब बात है, मैं तो बेशक करूंगा, क्या आप अपनी यादों को अपलोड करोगे?","बहुत अजीब बात है, मैं तो बेशक करूंगा, क्या तुम अपनी यादों को अपलोड करोगे?
",formal
"Compagnia aerea, posso cancellare il mio viaggio senza annullare? In che modo l'annullamento potrebbe influire sul tuo lavoro ? Annullamento, ok vuoi cancellare il tuo viaggio? Se desideri cancellare il tuo volo puoi contattarci via e-mail o telefono.","विमान कंपनी, क्या मैं अपनी यात्रा को रद्द किए बिना निरस्त कर सकता हूं? रद्द करना आपके काम को किस तरह प्रभावित कर सकता है? रद्द करना, ठीक है क्या आप अपनी यात्रा को रद्द करना चाहते हैं? यदि आप अपनी उड़ान को रद्द करना चाहते हैं, तो आप ईमेल या फोन के माध्यम से हमसे संपर्क कर सकते हैं।","एयरलाइन, क्या मैं अपनी यात्रा कैंसिल किए बिना कैंसिल कर सकता हूँ? कैंसिल करना तुम्हारे काम को कैसे प्रभावित कर सकता है? कैंसिल किया जा रहा है, ठीक है अपनी यात्रा कैंसिल करना चाहते हो? अगर तुम अपनी फ़्लाइट कैंसिल करना चाहते हो तो तुम ईमेल या टेलीफ़ोन के ज़रिये हमसे संपर्क कर सकते हो।
",formal
quando mescoli culture diverse ti auguri che la cultura più roboante non schiacci la cultura più sommessa e vedrei il tuo amico come la cultura più sommessa,जब आप विभिन्न संस्कृतियों को मिलाते हैं तो आपको यह आशा करनी चाहिए कि ज्यादा शोरगुल वाली संस्कृति शांत संस्कृति को दबा न दे और मुझे लगता है कि आपका दोस्त शांत संस्कृति की तरह है,"जब तुम संस्कृतियों को मिलाते हो तो तुम उम्मीद करते हो कि सबसे प्रभावशाली संस्कृति शांत संस्कृति पर पूरी तरह से भारी न पड़े और मैं तुम्हारे दोस्त को एक शांत संस्कृति के रूप में देखूँगा
",formal
"Il suo nome è Anne Jones? Se sì, potrebbe mettere un generatore sui suoi libri e vendere l'elettricità. Le piace leggere?","क्या आपका नाम ऐन जोन्स है? अगर हाँ, तो आप अपनी किताबों पर एक जेनरेटर लगा सकते हैं और बिजली बेच सकते हैं। क्या आपको पढ़ना पसंद है?","क्या उनका नाम ऐनी जोन्स है ? अगर हाँ, तो तुम अपनी किताबों पर जनरेटर लगाकर बिजली बेच सकते हो। क्या तुम्हेंं पढ़ने में मजा आता है ?
",formal
"Mi chiedo se si ottengono crediti extra se ci si fa crescere i capelli per quel corso, haha. Ho svolto un corso di mitologia e fantasia all'università. È stato abbastanza positivo.","मुझे लगता है कि अगर आप उस पाठ्यक्रम के लिए अपने बालों को लंबा करते हैं तो आपको अतिरिक्त क्रेडिट मिलते होंगे, हाहा। मैंने विश्वविद्यालय में मिथकों और कल्पनाशक्ति पर एक पाठ्यक्रम किया था। यह काफी सकारात्मक था।","मैं सोचता हूँ कि अगर तुम उस क्लास के लिए अपने बाल लंबे करना शुरू कर देते हो, तो क्या तुम्हेंं अतिरिक्त क्रेडिट मिलेगा? लोल कॉलेज में मेरी माइथोलॉजी और फ़ैंटसी की क्लास थी। यह काफी अच्छी थी।
",formal
"Sì, hai ragione. Pensi che il suo licenziamento sia stato giusto visto che si era scusato prima?","हाँ, आप सही कह रहे हैं। क्या आपको लगता है कि उनका निकाला जाना उचित था क्योंकि वे पहले ही माफी मांग चुके थे?","हाँ तुम बिलकुल सही हो। क्या तुम्हेंं लगता है कि उनकी गोलीबारी जायज थी क्योंकि उन्होंने पहले माफी मांग ली थी?
",formal
"A proposito, cosa ne pensa di Chris Pratt? È buffo che abbia voluto riassumere il regista James Gunn per il nuovo film Guardiani della Galassia","हाय, आप क्रिस प्रैट के बारे में क्या सोचते हैं? यह मजे की बात है कि वे नई गार्डियंस ऑफ़ द गैलेक्सी फ़िल्म के लिए निर्देशक जेम्स गन को फिर से लाना चाहते थे","हाय, तुम क्रिस प्रैट के बारे में क्या सोचते हो? यह मजे की बात है कि वे नई गार्डियंस ऑफ़ द गैलेक्सी फ़िल्म के लिए निर्देशक जेम्स गन को फिर से लाना चाहते थे
",formal
"A proposito, cosa ne pensi di Chris Pratt? È buffo che abbia voluto riassumere il regista James Gunn per il nuovo film Guardiani della Galassia","हाय, आप क्रिस प्रैट के बारे में क्या सोचते हैं? यह मजे की बात है कि वे नई गार्डियंस ऑफ़ द गैलेक्सी फ़िल्म के लिए निर्देशक जेम्स गन को फिर से लाना चाहते थे","हाय, तुम क्रिस प्रैट के बारे में क्या सोचते हो? यह मजे की बात है कि वे नई गार्डियंस ऑफ़ द गैलेक्सी फ़िल्म के लिए निर्देशक जेम्स गन को फिर से लाना चाहते थे
",formal
"Lo facevo. Ora, come genitore, li calpesto. Ci giocavi?","मैं भी ऐसा ही करता था। अब, एक अभिभावक के रूप में, मैं उन पर कदम रखता हूँ। क्या आप उनसे खेलते थे?","हाँ। अब मैं एक अभिभावक के नाते से उन पर कदम रखता हूँ। क्या तुम उनसे खेलते थे?
",formal
Giocavi con i Lego da piccolo?,क्या आप छोटे होते हुए लेगो से खेलते थे?,"क्या तुम बचपन में Lego से खेला करते थे?
",formal
