source,preferred,rejected,attribute
"आप काम पर व्यायाम करते हैं। एक संभावित बहाना। क्या आपके जीवन में कभी ऐसा कोई वक्त आया है, या था, जब आप नियमित रूप से व्यायाम करते थे?","Exercita-se no trabalho. Uma potencial desculpa. Já houve algum momento na sua vida, ou existiu, em que praticava exercício regularmente?","Fazes exercício no trabalho. Uma desculpa provável. Na tua vida, alguma vez tiveste, alguma vez houve uma altura em que fazias exercício regularmente?
",formal
"खैर मेरे परिवार की तरह आपके परिवार में भावनाओं के लिए कोई जगह नहीं थी, सिवाय गुस्से के। हमारे पास गुस्से की भावना को व्यक्त करने की अनुमति थी क्योंकि सब हमेशा वही व्यक्त करते थे,","Bem, na sua família não havia espaço para emoções, exceto a raiva, assim como na minha família. Tínhamos permissão para expressar a emoção da raiva porque todos sempre expressavam apenas isso,","Bem, os sentimentos não eram obviamente permitidos na tua família e também não eram permitidos na minha, a menos que fossem raiva. Foi-nos permitido expressar o sentimento de raiva porque isso é tudo o que qualquer pessoa alguma vez expressou.
",formal
हाँ। क्या आपने कभी जुरासिक पार्क राइड की सवारी की है?,Sim. Já alguma vez andou na atração Jurassic Park Ride?,"Sim. Já alguma vez andaste na montanha-russa do jurassic park?
",formal
दिलचस्प है। क्या आपने वह फ़िल्म देखी? मैंने वह देखी।,É interessante. Viu aquele filme? Eu vi-o.,"Interessante. Viste esse filme? Eu vi-o.
",formal
"आपका पसंदीदा कौन सा है? क्या आपको Starbucks पसंद है, क्या आपको Dunkin' पसंद है, एक जैसी कॉफ़ी शॉप की इन चेन के बारे में क्या ख्‍़याल है?","Qual é o seu preferido? Gosta do Starbucks, gosta do Dunkin', o que pensa sobre estas cadeias de cafetarias semelhantes?","Qual é o teu favorito? Gostas de Starbucks, gostas de Dunkin's, o que têm essas cadeias de cafés?
",formal
उम्मीद है तुम्हारी यात्रा बिली मेज़ के नीली शर्ट और खाकी पैंट वाले पॉलबीयरर्स के साथ यात्रा करने से अच्छी हो।,Desejo-lhe melhor que viajar com os carregadores de caixão de Billy Mays com camisas azuis e calças cáqui.,"Desejo-te melhor que viajar com Billy Mays. Carregadores de caixão com camisas azuis e calças cáqui.
",formal
"कभी-कभी, आपकी बिजली की लाइनों के नजदीक। यह आधुनिक जीवन में टाला नहीं जा सकता। मैं काफी देर तक उनके नीचे नहीं रहता। उनके नीचे किसी बाइक द्वारा छोड़े गए निशान मुझे आकर्षित नहीं करेंगे।","Por vezes, está perto de linhas elétricas. É inevitável na vida moderna. Não fico debaixo delas por muito tempo. Um trilho de bicicleta debaixo delas não me atrai.","As vezes, estás perto de linhas elétricas. É inevitável na vida moderna. Não fico debaixo delas por muito tempo. Um trilho de bicicleta debaixo delas não é apelativo para mim.
",formal
मुझे मजा आता है। देखने के लिए यह एक मजेदार तेज गति का गेम है। क्या आपको यह पसंद है?,Gostei. É um jogo divertido com um ritmo acelerado. Gostou dele?,"Gostei. É um jogo divertido com um ritmo acelerado. Gostaste dele?
",formal
"मैं जो कह रहा हूँ। अच्छी तरह जि‍एँ, आपको पता है मैं क्या कह रहा हूँ। बिना किसी चिंता के जि‍एँ। आपको पता है कि मेरा क्या मतलब है। शब्द।","Eu digo-lhe. Viva bem, sabe o que quero dizer. Viva sem preocupações. Sabe o que quero dizer. Palavras.","o que estou a dizer. Viver bem, percebes o que estou a dizer. Sabes sem preocupações. Percebes o que quero dizer. Juro.
",formal
"नहीं, मैं देख रहा हूँ कि आपका बड़ा है और मेरा लगभग सपाट है। मेरा वॉल्यूम बढ़ाया हुआ है और आपको मेरे माइक्रोफ़ोन के बारे में पता है।","Não, estou a ver que o seu está maior e o meu está quase plano. O meu volume está aumentado e você sabe sobre o meu microfone.","Não, eu vejo que o teu é grande e eu vejo o meu como quase plano. O meu volume está no máximo e, sabes, o meu microfone.
",formal
आपके वहाँ पहुँचने से पहले ही प्रॉडक्ट को आपके हाथ में रख देना।,Colocar o produto na sua mão antes mesmo de lá chegar.,"Colocar o produto na tua mão antes mesmo de lá chegar.
",formal
"हाय, क्या आपको डिज़्नी की फ़िल्में पसंद हैं?","Olá, gosta dos filmes da Disney?","Olá, gostas dos filmes da Disney?
",formal
"यह सही है! इसका निर्माण वाल्ट डिज़्नी एनिमेटेड स्टूडियोज़ ने किया था और रिलीज़ वाल्ट डिज़्नी पिक्चर्स द्वारा किया गया था। वो बहुत प्यारी थी! उन्होंने रापुंज़ल को टेंगल्ड नाम से फिर से बनाया था, क्या तुमने उसे देखा है?","É verdade! Foi produzido pelos Walt Disney Animation Studios e distribuído pela Walt Disney Pictures. Era muito fofo! Eles refizeram Rapunzel como Tangled, viu esse?","Correto! Produzido pelo Walt Disney Animated Studios e lançado pela Walt Disney Pictures. Foi tão giro! Também refizeram a Rapunzel com o Entrelaçados, já viste esse?
",formal
"हाँ मेरे साथ भी ऐसा ही है, कुछ सालों से नहीं मेरा भी नहीं लेकिन पहले बहुत जाता था। तुम्हारा सबसे पसंदीदा क्या है?","Sim, eu sou igual, não vou há alguns anos mas costumava ir muito. Qual é que diria que é o seu favorito?","Sim, eu sou igual, não vou há alguns anos mas costumava ir a toda a hora. Qual é que dirias que é o teu favorito de sempre?
",formal
वह कभी नहीं पहुँचा और ऐसा था जैसे तुम्हेंं अपना हाथ काटने के लिए कभी दुख नहीं हुआ।,"Ele nunca entrou em contacto e estava tipo, nunca sentiu culpa por morder o seu braço.","Ele nunca entrou em contacto e estava tipo, nunca sentiu culpa por morder o teu braço.
",formal
"हाय, क्या तुम्हेंं डिज़्नी की फ़िल्में पसंद हैं?","Olá, você gosta de filmes da Disney?","Olá, gostas dos filmes da Disney?
",formal
"यह बहुत पहले की बात है! वहाँ पर गार्डियंस ऑफ़ द गैलेक्सी के चीनी नाम के बारे में आप क्या सोचते हैं? यह है: इंटरप्लेनेटरी असामान्य हमला दल, लोल","Isso foi há muito tempo! O que acha do nome chinês de Guardiões da Galáxia? É: Esquadrão de Ataque Interplanetário Extraordinário, lol","Isso foi há muito tempo! O que achas do nome chinês para os Guardiões da Galáxia lá? É a: equipa de ataque invulgar interplanetária LOL
",formal
"नहीं, मैं देख रहा हूँ कि तुम्हारा बड़ा है और मेरा लगभग सपाट है। मेरा वॉल्यूम बढ़ाया हुआ है और तुम्हेंं मेरे माइक्रोफ़ोन के बारे में पता है।","Não, estou a ver que o seu é maior e o meu é quase plano. Tenho o volume aumentado e você sabe sobre o meu microfone.","Não, eu vejo que o teu é grande e eu vejo o meu como quase plano. O meu volume está no máximo e, sabes, o meu microfone.
",formal
"स्कूल में एक छात्र होने के नाते, आपको पता है कि मेरा क्या मतलब है? यक़ीनन यह मददगार है। यह सुविधाजनक है, मेरा मतलब है कि आपके पूर्णकालिक छात्र के पास असल में कार नहीं है।","Sendo um estudante na escola, sabe o que quero dizer? É definitivamente útil. É conveniente, quero dizer, o seu aluno em período integral não tem realmente um carro.","sendo um estudante na escola, percebes o que quero dizer? É definitivamente útil. É conveniente, quero dizer, o teu aluno a tempo inteiro não tem realmente um carro.
",formal
तुम देश भर में अपनी यात्रा के दौरान कहाँ ठहरते हो?,Onde é que você fica durante a sua viagem pelo país?,"Onde te hospedas na tua viagem pelo país?
",formal
बहुत बढ़िया! क्या आपने पहली फ़िल्म देखी थी जब वह 1977 में आई थी? मुझे याद है कि मैं इसे देखने के लिए थिएटर में गया था।,Muito bom! Viu o primeiro filme quando estreou em 1977? Lembro-me de ter ido ao cinema para o ver.,"Fixe! Viste o primeiro filme que saiu em 1977? Lembro-me de ir ao cinema ver.
",formal
"ओह, तो फिर यह बेशक पर्याप्त होगा। यह दिलचस्प है कि अलग-अलग क्षेत्रों में अलग-अलग कारें और नियम भी हैं। ओहायो में अपनी कार को गर्म करना गैर-कानूनी है।","Ah, então isso certamente será suficiente. É interessante como áreas diferentes têm carros diferentes e regras também. No Ohio, é ilegal aquecer o seu carro.","Ahh é mais que suficiente sim. É interessante como áreas diferentes têm carros diferentes e regras também. No Ohio, é ilegal aquecer o teu carro.
",formal
"मुझे उम्मीद है कि आने वाले समय में मैं आपके देश का दौरा करूँगा। यह बढ़िया और सरल और मीठा है और बिल्‍कुल सही है। ओह, यह कहता है। उम्मीद है कि ऐसा हो।","Espero visitar o seu país no futuro. É ótimo e simples e doce e totalmente certo. Oh, é isso que diz. Espero que seja assim.","Espero visitar o teu país num futuro próximo. Isso é perfeito, simples e doce e é isso. Oh, diz. Espero que seja.
",formal
"ख़ासकर चूँकि मुझे लगता है, तुम्हारे परिवार के विपरीत, उसके मामले में हममें से किसी ने भी असल में बोलने के लिए वह रास्ता नहीं अपनाया।","Especialmente porque eu acho que, ao contrário da sua família, nenhum de nós realmente tomou esse caminho para falar, no seu caso.","principalmente visto que acho que, ao contrário da tua família, no caso dele nenhum de nós segue realmente o caminho por assim dizer.
",formal
"लेकिन वे एक कर्मचारी की तरह होते हैं, जिनके पास पूरा करने के लिए सेल का लक्ष्य होता है और इसलिए अगर तुम किसी का मेकअप करने में एक घंटा लगा देते हो",Mas são como um empregado que tem um objetivo de vendas a cumprir e então se você passa uma hora a fazer a maquilhagem de alguém,"Mas são como um empregado que tem um objetivo de vendas a cumprir e então se passas uma hora a fazer a maquilhagem de alguém
",formal
"मुझे नहीं लगता कि इसमें असल में कुछ भी ग़लत है। लेकिन, अगर मैं आपसे कहूँ कि यह अर्थव्यवस्था को नुकसान पहुँचा रहा है, तो क्या इससे आपकी राय बिल्कुल बदल जाएगी? और मैं नहीं कह रहा हूँ कि ऐसा है","Não acho que haja realmente algo de errado nisso. Mas, se eu lhe disser que está prejudicando a economia, isso mudaria completamente sua opinião? E não estou dizendo que é assim.","Não creio que haja realmente nada de errado com isso. Mas, se eu te dissesse que estava a prejudicar a economia, será que isso muda a tua opinião? E não estou a dizer que está
",formal
हाँ मैं आपसे सहमत हूँ! मैं YouTube लगभग रोज देखता हूँ। मुझे यकीन नहीं होता है कि 2006 में Google ने 1.65 बिलियन डॉलर में YouTube को खरीदा। लगता है जैसे बहुत पहले की बात है,"Sim, concordo consigo! Vejo o YouTube quase todos os dias. Não acredito que em 2006 o Google comprou o YouTube por 1,65 bilhões de dólares. Parece que foi há muito tempo.","Sim, concordo contigo! Vejo Youtube quase todos os dias. Não posso acreditar que o Google comprou o YouTube por 1,65 mil milhões de dólares em 2006. Isso parece há tanto tempo atrás.
",formal
"और इसलिए मैं तुमसे यह पूछकर अभी इसे शुरू कर दूँगा। आज तक की तुम्हारी सबसे पसंदीदा जगह कौन सी रही है, जहाँ तुम गए हो?","E, portanto, vou começar por lhe fazer esta pergunta. Qual foi o seu lugar favorito que visitou até agora?","e por isso vou apenas começar por perguntar-te isto. Onde é o teu lugar preferido onde já estiveste?
",formal
क्या आप सच में? मुझे सड़क पर एक असली कार में ड्राइविंग करने की तुलना में वीडियो गेम में ड्राइविंग करना कठिन लगता है। मैं देख सकता हूँ कि यह कैसे आपके ड्राइविंग स्किल में आपकी मदद कर सकता है।,Sério? Acho mais difícil conduzir em videojogos do que conduzir um carro real na estrada. Posso ver como isso pode ajudar as suas habilidades de condução.,"Estás a falar a sério? Acho que conduzir nos videojogos é mais complicado que conduzir na estrada com um carro a sério. Consigo ver como pode ajudar-te com as tuas capacidades de condução.
",formal
"खैर मेरे परिवार की तरह तुम्हारे परिवार में भावनाओं के लिए कोई जगह नहीं थी, सिवाय गुस्से के। हमारे पास गुस्से की भावना को व्यक्त करने की अनुमति थी क्योंकि सब हमेशा वही व्यक्त करते थे,","Bem, tal como na minha família, na sua família não havia espaço para emoções, exceto a raiva. Tínhamos permissão para expressar a emoção da raiva porque todos a expressavam constantemente,","Bem, os sentimentos não eram obviamente permitidos na tua família e também não eram permitidos na minha, a menos que fossem raiva. Foi-nos permitido expressar o sentimento de raiva porque isso é tudo o que qualquer pessoa alguma vez expressou.
",formal
"मेरा मतलब है कि इतनी अविश्वसनीय ख़रीदारी रही, आपको पता है, चॉकलेट से ढके हुए बादाम, मुझे नहीं पता।","Quero dizer, foi uma compra tão incrível, sabe, amêndoas cobertas de chocolate, não sei.","Quero dizer que compra tão incrível que foi, sabes, amêndoas cobertas de chocolate com não sei o quê.
",formal
बहुत बढ़िया! क्या तुमने पहली फ़िल्म देखी थी जब वह 1977 में आई थी? मुझे याद है कि मैं इसे देखने के लिए थिएटर में गया था।,Muito bom! Viu o primeiro filme quando ele estreou em 1977? Lembro-me de ter ido ao cinema para o ver.,"Fixe! Viste o primeiro filme que saiu em 1977? Lembro-me de ir ao cinema ver.
",formal
तुम्हारे वहाँ पहुँचने से पहले ही प्रॉडक्ट को तुम्हारे हाथ में रख देना।,Colocar o produto na sua mão antes mesmo de lá chegar.,"Colocar o produto na tua mão antes mesmo de lá chegar.
",formal
"हाँ आप सही कह रहे हैं। एक दिन पहले बड़े पैमाने पर शूटिंग के कारण स्टूडेंट्स के शोक मनाने के बावजूद, रिपब्लिकन सिर्फ फ़ॉक्स में दिखाई दिए, जहाँ बंदूक नियंत्रण के बारे में उन पर दबाव नहीं डाला जाएगा","Sim, está correto. Apesar dos estudantes estarem de luto devido a um tiroteio em massa no dia anterior, os Republicanos apareceram apenas na Fox, onde não seriam pressionados sobre o controlo de armas.","Sim, estás correto. Apesar dos estudantes estarem de luto devido a um tiroteiro em massa no dia anterior, os Republicanos apareceram apenas na Fox onde não seriam pressionados sobre o controlo de armas
",formal
मुझे लगता है आप समझते हैं कि यह दूसरे लोगों को समझाने की बात नहीं है कि आपका रिश्ता बहुत बढ़िया है और मैं इसके बारे हमें नहीं बता सकता,Acho que entende que não se trata de explicar aos outros que o seu relacionamento é ótimo e não posso falar sobre isso.,"Acho que percebes que não é sobre convencer outras pessoas que o teu relacionamento é espetacular e não poderia falar sobre isso
",formal
हाँ। पहले मैं बहुत खेलता था लेकिन अब नहीं। क्या आप भी खेलते हैं?,"Sim. Eu costumava jogar muito, mas agora não. Você também joga?","Sim. Jogava muito mas agora não. Também jogas?
",formal
"हाँ मेरे साथ भी ऐसा ही है, कुछ सालों से नहीं मेरा भी नहीं लेकिन पहले बहुत जाता था। आपका सबसे पसंदीदा क्या है?","Sim, eu sou igual, não vou há alguns anos mas costumava ir com muita frequência. Qual é que diria que é o seu favorito?","Sim, eu sou igual, não vou há alguns anos mas costumava ir a toda a hora. Qual é que dirias que é o teu favorito de sempre?
",formal
"आप स्कूल जाना चाहते हैं, वे स्कूल जाने में आपकी मदद करेंगे, आपको पता है मैं क्या कह रहा हूँ, परिवार ऐसा ही होता है","Se quiser ir à escola, eles ajudá-lo-ão a ir à escola, sabe o que quero dizer, é assim que a família é","queres ir para a escola, eles vão ajudar-te a ir para a escola, percebes o que estou a dizer, a família é assim
",formal
"सच है, जब तक आपको अपना जवाब मिलता है, तब तक आप आगे बढ़ चुके होते हैं","É verdade, até que obtenha a sua resposta, já terá avançado.","verdade, na altura em que vires a tua resposta já avançaste
",formal
"यह बहुत पहले की बात है! वहाँ पर गार्डियंस ऑफ़ द गैलेक्सी के चीनी नाम के बारे में तुम क्या सोचते हो? यह है: इंटरप्लेनेटरी असामान्य हमला दल, लोल","Foi há muito tempo! O que acha do nome chinês de Guardiões da Galáxia? É: Equipa de Ataque Interestelar Extraordinária, lol","Isso foi há muito tempo! O que achas do nome chinês para os Guardiões da Galáxia lá? É a: equipa de ataque invulgar interplanetária LOL
",formal
जैसे कि? आपके हाथ को क्या हुआ? मैं कुछ नहीं कहना चाहता था। मैं यह भी नहीं जानता कि इसे कहा कैसे जाता है और मैं कहूँगा कि कट गया,Como assim? O que aconteceu ao seu braço? Não queria dizer nada. Nem saberia como dizê-lo e diria que cortei-me.,"como o quê? O que aconteceu ao teu braço? Não queria dizer nada. Nem saberia como o dizer e diria que cortei-me
",formal
"मैं प्रकार की परवाह नहीं करता, जब तक यह मुझे हंसाता है। तुम अपनी फ़िल्में किस पर देखते हो, टीवी पर या कंप्यूटर पर?","Não me importa o género, desde que me faça rir. Como vê os seus filmes, na televisão ou no computador?","Não me importa muito o género, desde que me faça rir. Como vês filmes? Na televisão ou no computador?
",formal
हाँ। पहले मैं बहुत खेलता था लेकिन अब नहीं। क्या तुम भी खेलते हो?,Sim. Eu costumava jogar muito mas agora já não. Você também joga?,"Sim. Jogava muito mas agora não. Também jogas?
",formal
"स्कूल में एक छात्र होने के नाते, तुम्हेंं पता है कि मेरा क्या मतलब है? यक़ीनन यह मददगार है। यह सुविधाजनक है, मेरा मतलब है कि तुम्हारे पूर्णकालिक छात्र के पास असल में कार नहीं है।","Sendo um estudante na escola, sabe o que quero dizer? Certamente é útil. É conveniente, quero dizer, o seu estudante em período integral realmente não tem carro.","sendo um estudante na escola, percebes o que quero dizer? É definitivamente útil. É conveniente, quero dizer, o teu aluno a tempo inteiro não tem realmente um carro.
",formal
"और इसलिए मैं आपसे यह पूछकर अभी इसे शुरू कर दूँगा। आज तक की आपकी सबसे पसंदीदा जगह कौन सी रही है, जहाँ आप गए हैं?","E por isso vou começar por lhe perguntar isto. Qual foi o seu lugar favorito até agora, onde já foi?","e por isso vou apenas começar por perguntar-te isto. Onde é o teu lugar preferido onde já estiveste?
",formal
"मुझे उम्मीद है कि आने वाले समय में मैं तुम्हारे देश का दौरा करूँगा। यह बढ़िया और सरल और मीठा है और बिल्‍कुल सही है। ओह, यह कहता है। उम्मीद है कि ऐसा हो।","Espero visitar o seu país no futuro. É ótimo, simples, doce e absolutamente certo. Oh, é o que diz. Espero que seja assim.","Espero visitar o teu país num futuro próximo. Isso é perfeito, simples e doce e é isso. Oh, diz. Espero que seja.
",formal
"हाँ तुम सही कह रहे हो। एक दिन पहले बड़े पैमाने पर शूटिंग के कारण स्टूडेंट्स के शोक मनाने के बावजूद, रिपब्लिकन सिर्फ फ़ॉक्स में दिखाई दिए, जहाँ बंदूक नियंत्रण के बारे में उन पर दबाव नहीं डाला जाएगा","Sim, está correto. Apesar dos estudantes estarem de luto devido a um tiroteio em massa no dia anterior, os Republicanos apareceram apenas na Fox News, onde não seriam pressionados sobre o controle de armas.","Sim, estás correto. Apesar dos estudantes estarem de luto devido a um tiroteiro em massa no dia anterior, os Republicanos apareceram apenas na Fox onde não seriam pressionados sobre o controlo de armas
",formal
आपकी माँ आपको बेकार उपहार भेजती हैं।,Sua mãe lhe envia presentes inúteis.,"a tua mãe envia-te presentes inúteis.
",formal
अपनी कार के पीछे बैठकर जब सड़क पर ध्यान देना नहीं पड़ता तब। साल में कितने घंटे तुम ड्राइव करने में ख़र्च करते हो बनाम तुम उस समय का इस्तेमाल ज़्यादा उत्पादक बनने के लिए कैसे कर सकते हो।,Quando está sentado atrás do seu carro sem ter de prestar atenção à estrada. Quantas horas gasta a conduzir por ano versus como poderia usar esse tempo para ser mais produtivo.,"enquanto estás sentado na parte de trás do teu carro sem ter de te focares na estrada. Quantas horas por ano passas a conduzir em vez de usar isso para ser mais produtivo.
",formal
तुम्हारी माँ हमेशा ऐसी लगती है,A sua mãe sempre parece assim,"a tua mãe soa sempre tão
",formal
मैं सोचता हूँ कि UNICEF को इसका पता भी कैसे चलेगा कि तुम अपने सेल फ़ोन का इस्तेमाल कर रहे थे या नहीं,Eu acho que a UNICEF não teria como saber se você estava usando seu celular ou não.,"Pergunto-me como é que a Unicef sequer saberia se estavas a usar o teu telemóvel ou não.
",formal
मैं सोचता हूँ कि UNICEF को इसका पता भी कैसे चलेगा कि आप अपने सेल फ़ोन का इस्तेमाल कर रहे थे या नहीं,Penso que a UNICEF não teria como saber se você estava usando seu celular ou não.,"Pergunto-me como é que a Unicef sequer saberia se estavas a usar o teu telemóvel ou não.
",formal
क्या तुम सच में? मुझे सड़क पर एक असली कार में ड्राइविंग करने की तुलना में वीडियो गेम में ड्राइविंग करना कठिन लगता है। मैं देख सकता हूँ कि यह कैसे तुम्हारे ड्राइविंग स्किल में तुम्हारी मदद कर सकता है।,Sério? Acho mais difícil conduzir em videojogos do que conduzir num carro real na estrada. Posso ver como isso pode ajudar nas suas habilidades de condução.,"Estás a falar a sério? Acho que conduzir nos videojogos é mais complicado que conduzir na estrada com um carro a sério. Consigo ver como pode ajudar-te com as tuas capacidades de condução.
",formal
"मैं देख रहा हूँ, इसलिए मैं कहता हूँ सिंगल और मिंगल रहें, ताकि आपको किसी की भावनाओं और आपको अपनी भावनाओं को ठेस पहुँचाने की चिंता न करनी पड़े","Eu vejo, por isso digo fique solteiro e misture-se, para que não tenha que se preocupar em magoar os sentimentos de alguém e os seus próprios sentimentos","Estou a ver, é por isso que digo para ficar solteiro e socializar, para não ter medo de magoar os sentimentos de alguém e não tens de te preocupar em ter os teus sentimentos feridos
",formal
"लोल, मुझे पता है कि अगर तुम कुछ नया करने की कोशिश कर रहे हो, तो तुम्हेंं इसका मजा लेना होगा! पानी के साथ कुछ अलग करना दिलचस्प है। लेकिन, इसे बिल्ली की तरह चाटना मजेदार नहीं लगता।","Lol, eu sei que se está a tentar algo novo, tem de aproveitar! É interessante fazer algo diferente com água. Mas lamber como um gato não parece divertido.","lol, sei que tens de gostar se estás a experimentar algo novo! Fazer algo diferente com a água é interessante. Mas lambê-la como um gato não parece divertido.
",formal
"परदादा, तुम्हेंं पता है मैं क्या कह रहा हूँ, यह ऐसा ही होता है","Avô, percebe o que quero dizer, é assim mesmo.","grande avó, percebes o que quero dizer é assim mesmo
",formal
"ये तो अच्छा आइडिया है! खैर, आज सुबह आपसे बात करके मज़ा आया। उम्मीद है आपका शेष दिन अच्छा बीतेगा, दोस्त!","Essa é uma boa ideia! De qualquer forma, foi um prazer conversar com você esta manhã. Espero que o resto do seu dia seja bom, amigo!","Isso é uma boa ideia! Bom, foi divertido e rápido falar contigo esta manhã. Espero que tenhas um bom resto do teu dia, meu amigo!
",formal
"मैं आपको दूँगा, मैं देख सकता हूँ कि क्या हम ऐसी जगह पर जा सकते हैं जहाँ आप अपने परिवार के सभी सदस्यों को देख पाएँगे।","Eu lhe darei, posso ver se podemos ir a um lugar onde você poderá ver todos os membros da sua família.","Vou dar-te, vou ver se podemos ir àquele sítio onde vais poder ver todos os membros da tua família.
",formal
"मैं तुम्हेंं दूँगा, मैं देख सकता हूँ कि क्या हम ऐसी जगह पर जा सकते हैं जहाँ तुम अपने परिवार के सभी सदस्यों को देख पाओगे।","Eu lhe darei, posso ver se podemos ir a um lugar onde você possa ver todos os membros da sua família.","Vou dar-te, vou ver se podemos ir àquele sítio onde vais poder ver todos os membros da tua família.
",formal
"हाँ, चिड़ियाघर ले जा रहा हूँ, तुम्हेंं पता है मैं क्या कह रहा हूँ","Sim, estou levando-os ao jardim zoológico, sabe o que quero dizer.","sim, ir ao jardim zoológico, sabes o que estou a dizer
",formal
वैसे भी आपकी सबसे बड़ी समस्या डाइट है।,"De qualquer forma, o seu maior problema é a dieta.","A dieta é a maior parte do teu problema afinal.
",formal
"मुझे लगता है कि प्रतिभा परिवार में दौड़ती है, बातचीत काफी मनोरंजक थी, समय देने के लिए धन्यवाद","Acho que o talento corre na família, a conversa foi bastante agradável, obrigado por dedicar o seu tempo","Acho que o talento é de família, a conversa foi muito divertida, obrigado pelo teu tempo
",formal
"हे भगवान, मुझे विल फ़ैरेल से नफ़रत है। तो आपकी पसंदीदा फ़िल्म कौन सी है? विल फ़ैरेल के साथ फ़िल्म। मुझे प्याज से नफ़रत है","Ó Deus, eu odeio Will Ferrell. Então, qual é o seu filme favorito? Filme com Will Ferrell. Eu odeio cebolas.","Oh meu Deus, odeio Will Farrells. Então, qual é o teu filme favorito? O filme com Will Farrells. Odeio cebolas
",formal
