source,preferred,rejected,attribute
"Sim, costumava jogar muito Nintendo em criança. E tu?","Sí, solía jugar mucho a Nintendo de niño. ¿Y usted?","Sí, jugaba mucho a la Nintendo en mi infancia. ¿Y tú?
",formal
"Bom, e sabe, pergunto-me se os homens acham que é uma competição de exceder-se tipo ele disse vou ter o seu número pela minha irmã,","Bueno, y sabe, me pregunto si los hombres piensan que es una competición de superarse, como él dijo ""voy a conseguir su número por mi hermana"",","Bueno, y ya sabes, me pregunto si los hombres encuentran una competencia que superar, como él dijo que le dara tu número de mi hermana,
",formal
Interessante. Não sabia isso. O que mais faz no seu tempo livre?,Interesante. No lo sabía. ¿Qué más hace en su tiempo libre?,"Interesante. No lo sabía. ¿Qué más haces en tu tiempo libre?
",formal
"Não me importa muito o género, desde que me faça rir. Como vês filmes? Na televisão ou no computador?","No me importa mucho el género, siempre y cuando me haga reír. ¿Cómo ve usted las películas? ¿En la televisión o en la computadora?","No me importa demasiado el género, siempre que me haga reír. ¿Cómo ves las películas, en la televisión o en el ordenador?
",formal
quanto é que paga pela sua conta de internet?,¿Cuánto paga por su factura de internet?,"¿cuánto pagas por tu factura de internet?
",formal
Pois foi! Muita gente gosta do programa dele sim. Gosta do Chris Pratt?,¡Pues sí! A mucha gente le gusta su programa. ¿Le gusta Chris Pratt?,"Sí, su serie gustó a mucha gente, así que sí, ¿te gusta Chris Pratt?
",formal
acha que gosta da família do seu namorado?,¿Cree que le agrada la familia de su novio?,"¿Crees que te gusta la familia de tu novio?
",formal
Mas são como um empregado que tem um objetivo de vendas a cumprir e então se passa uma hora a fazer a maquilhagem de alguém,Pero son como un empleado que tiene un objetivo de ventas que cumplir y entonces pasa una hora maquillando a alguien,"Pero son rollo: como empleado, tienes un objetivo de ventas que cumplir y tal si dedicas una hora a maquillar a alguien
",formal
Uau. Eu provavelmente venderia alguns e ficava com o resto como um investimento. O que é que você faria?,Vaya. Yo probablemente vendería algunos y me quedaría con el resto como inversión. ¿Qué haría usted?,"Vaya, probablemente vendería una parte y guardaría el resto como inversión. ¿Qué harías tú?
",formal
"Correto! Produzido pelo Walt Disney Animated Studios e lançado pela Walt Disney Pictures. Foi tão giro! Também refizeram a Rapunzel com o Entrelaçados, já viu esse?","¡Correcto! Producido por Walt Disney Animated Studios y estrenado por Walt Disney Pictures. ¡Fue tan lindo! También hicieron una nueva versión de Rapunzel con Enredados, ¿ha visto esa película?","Es correcto. Producida por Walt Disney Animation Studios y lanzada por Walt Disney Pictures. Estuvo tan linda. También rehicieron Rapunzel como Enredados, ¿la has visto?
",formal
Isto é tanto trabalho. Gostas de outros filmes de ação como o Mundo Jurássico? Amava o Parque Jurássico então estive reticente quando anunciaram o Mundo Jurássico.,"Esto es mucho trabajo. ¿Le gustan otras películas de acción como Jurassic World? Amaba Jurassic Park, así que estuve reticente cuando anunciaron Jurassic World.","Es mucho trabajo. ¿Te gustan más películas de acción, como Jurassic World? Me encantó Parque Jurásico, así que estaba indeciso cuando anunciaron Jurassic World.
",formal
"todas as minhas irmãs foram para a universidade. Acabaram a universidade, o irmão mais velho tirou o seu (mestrado). A escola é uma família. (Tem) de ir para a escola.","Todas mis hermanas fueron a la universidad. Terminaron la universidad, el hermano mayor obtuvo su (máster). La escuela es una familia. (Tiene) que ir a la escuela.","Todas mis hermanas fueron a la universidad. Se graduaron de la universidad, el hermano mayor obtuvo su (máster). La escuela es una familia. (Tienes) que ir a la escuela.
",formal
"definitivamente, eles estão sempre lá se precisas de ajuda.","Definitivamente, ellos están ahí siempre que usted necesite ayuda.","definitivamente, están ahí siempre que necesites una mano amiga.
",formal
"Acho que o talento é de família, a conversa foi muito divertida, obrigado pelo teu tempo","Creo que el talento es de familia, la conversación ha sido muy divertida, gracias por su tiempo.","Supongo que el talento viene de familia, la charla ha sido muy entretenida, gracias por tu tiempo.
",formal
"Espero visitar o seu país num futuro próximo. Isso é perfeito, simples e doce e é isso. Oh, diz. Espero que seja.","Espero visitar su país en un futuro próximo. Eso es perfecto, simple y dulce, y es así. Oh, diga. Espero que lo sea.","Espero visitar tu país en un futuro próximo. Eso es perfecto y simple y dulce y eso es todo. Oh, eso dice. Espero que sí.
",formal
quanto é que pagas pela tua conta de internet?,¿Cuánto paga por su factura de internet?,"¿cuánto pagas por tu factura de internet?
",formal
"coisa para experimentar e baixar o preço. Porque para o Airbnb não vejo muitos cupões, do género eles não o dão o seu dinheiro se for","Cosa para experimentar y bajar el precio. Porque para Airbnb no veo muchos cupones, es decir, ellos no le dan su dinero si fuera","para tratar de bajar el precio. Porque para Airbnb no veo demasiados cupones, ya no te dan tu dinero si voy
",formal
a sua mãe envia-lhe presentes inúteis.,Su madre le envía regalos inútiles.,"tu madre te envía regalos inútiles.
",formal
"Anda lá dá-me o teu, entra na nossa pequena diversão e não estamos a guardar dinheiro, mas esse livro é fenomenal, fala de tipos diferentes de seguro que devias ter.","Vamos, dé una oportunidad a nuestro pequeño entretenimiento y no vamos a ahorrar dinero, pero ese libro es fenomenal, habla de los diferentes tipos de seguro que debe tener.","Vamos, da una oportunidad a nuestro pequeño entretenimiento y no vamos a ahorrar dinero, pero ese libro es fenomenal, habla de los diferentes tipos de seguro que debes tener.
",formal
"As vezes, estás perto de linhas elétricas. É inevitável na vida moderna. Não fico debaixo delas por muito tempo. Um trilho de bicicleta debaixo delas não é apelativo para mim.","A veces, se está cerca de líneas eléctricas. Es inevitable en la vida moderna. No permanezco debajo de ellas por mucho tiempo. Un carril para bicicletas debajo de ellas no me resulta atractivo.","A veces, estás cerca de las líneas eléctricas. Es inevitable en la vida moderna. Yo no pasaría por debajo de ellas durante mucho tiempo. Un sendero para bicicletas por debajo de las líneas eléctricas no me atraería.
",formal
"Quero dizer que compra tão incrível que foi, sabe, amêndoas cobertas de chocolate com não sei o quê.","Quiero decir que fue una compra tan increíble, sabe, almendras cubiertas de chocolate con no sé qué.","Quiero decir lo que es una compra increíble allí, ya sabes, almendras cubiertas de chocolate con no sé qué.
",formal
Então fale-me do seu melhor amigo de infância.,Cuénteme sobre su mejor amigo de la infancia.,"Cuéntame sobre tu mejor amiga de la infancia.
",formal
"Acho que só porque, em termos de espécies, como disse, os humanos são (desenvolvidos). Provavelmente parecem um pouco estranhos. Acha que o seu","Creo que sólo porque, en términos de especies, como dije, los humanos son (desarrollados). Probablemente parecen un poco extraños. ¿Cree que su","Creo que solo porque, en términos de especie, como dijiste, los humanos están (desarrollados). Probablemente se vea un poco raro. Crees que tu
",formal
Percebe o que quero dizer? A sua mãe por exemplo é uma mulher adorável que nem conheço ao caracterizar a amizade.,"¿Entiende lo que quiero decir? Su madre, por ejemplo, es una mujer adorable que ni siquiera conozco al caracterizar la amistad.","¿Sabes lo que quiero decir? Tu madre, por ejemplo, es una señora encantadora que ni siquiera sé cómo se caracteriza en la amistad.
",formal
"definitivamente, eles estão sempre lá se precisa de ajuda.","Definitivamente, están ahí siempre que necesite ayuda.","definitivamente, están ahí siempre que necesites una mano amiga.
",formal
Qual era o seu filme da Disney favorito quando era criança?,¿Cuál era su película de Disney favorita cuando era niño/a?,"¿Cuál era tu película favorita de Disney cuando era niño?
",formal
"Acho que só porque, em termos de espécies, como disseste, os humanos são (desenvolvidos). Provavelmente parecem um pouco estranhos. Achas que o teu","Creo que solo porque, en términos de especies, como ha dicho, los humanos son (desarrollados). Probablemente parecen un poco extraños. ¿Cree que el suyo","Creo que solo porque, en términos de especie, como dijiste, los humanos están (desarrollados). Probablemente se vea un poco raro. Crees que tu
",formal
"Não creio que haja realmente nada de errado com isso. Mas, se eu lhe dissesse que estava a prejudicar a economia, será que isso muda a sua opinião? E não estou a dizer que está","No creo que haya realmente nada malo en eso. Pero, si le dijera que está perjudicando a la economía, ¿cambiaría su opinión? Y no le estoy diciendo que lo esté haciendo","No creo que haya nada malo en ello. Pero, si te dijera que está perjudicando a la economía, ¿cambiaría en algo tu opinión? Y no estoy diciendo que sea
",formal
"o que estou a dizer. Viver bem, percebe o que estou a dizer. Sabe sem preocupações. Percebe o que quero dizer. Juro.","Lo que digo. Para vivir bien, sabe lo que digo. Vivir sin preocupaciones. Ya sabe a lo que me refiero. En serio.","lo que digo. Para vivir bien, sabes lo que digo. Vivir sin preocupaciones. Ya sabes a lo que me refiero. En serio.
",formal
"Sim, tem de dizer, toda a gente têm a sua própria atitude, sabe o que estou a dizer, toda a gente têm o seu próprio estilo","Sí, hay que decirlo, cada uno tiene su propia actitud, sabe a lo que me refiero, cada uno tiene su propio estilo.","Sí, debes decirlo, cada uno tiene su propia actitud, ya sabes lo que digo cada uno tiene su propio estilo
",formal
"Olá, gosta dos filmes da Disney?","¿Hola, le gustan las películas de Disney?","Hola, ¿te gustan las películas de Disney?
",formal
É verdade mas eu acho que os gatos são mais espertos do que a maioria dos políticos. Consegue imaginar um dos membros da assembleia a fazer divisão longa?,"Es cierto, pero creo que los gatos son más inteligentes que la mayoría de los políticos. ¿Puede imaginarse a alguno de los miembros de la asamblea haciendo divisiones largas?","Es cierto, pero creo que los gatos son más inteligentes que la mayoría de los políticos. ¿Puedes imaginarte a un miembro de la Cámara de Representantes haciendo divisiones largas?
",formal
"é só, a única coisa que é foda é, o teu fim de semana e as tuas férias e todas as coisas do género estão reservadas.","Lo único que es difícil es que sus fines de semana, sus vacaciones y todas esas cosas están reservadas.","lo único que es jodido es que tu fin de semana y tus vacaciones y todas esas cosas están reservadas.
",formal
"Sim, costumava jogar muito Nintendo em criança. E você?","Sí, jugaba mucho a la Nintendo en mi infancia. ¿Y usted?","Sí, jugaba mucho a la Nintendo en mi infancia. ¿Y tú?
",formal
Está a falar a sério? Acho que conduzir nos videojogos é mais complicado que conduzir na estrada com um carro a sério. Consigo ver como pode ajudar-lhe com as suas capacidades de condução.,¿Habla en serio? Me parece que conducir en los videojuegos es más difícil que conducir en la carretera con un coche de verdad. Puedo ver cómo podría ayudarle con sus habilidades de conducción.,"¿De verdad? Me parece que conducir en los videojuegos es más difícil que conducir en la carretera con un coche de verdad. Puedo ver cómo podría ayudarte con tus habilidades de conducción.
",formal
"Oh meu Deus, odeio Will Farrells. Então, qual é o seu filme favorito? O filme com Will Farrells. Odeio cebolas","Oh Dios mío, odio a Will Ferrell. Entonces, ¿cuál es su película favorita? La película con Will Ferrell. Odio las cebollas","Oh, Dios mío, odio a Will Farrell. ¿Cuál es tu película favorita? La película con Will Farrel. Odio las cebollas.
",formal
"Vou dar-lhe, vou ver se podemos ir àquele sítio onde vai poder ver todos os membros da sua família.","Se lo daré, veré si podemos ir a ese lugar donde podrá ver a todos los miembros de su familia.","Te lo daré si pudiera ver si podemos ir al lugar en el que están todos tus familiares
",formal
"Sim, as pessoas tendem a esquecer-se de que são livres para se ir embora. Eu gosto dessa sabedoria e tática. Também podes jogar um jogo mentalmente, desafiando-te a ser entretido pelo encontro/saída.","Sí, las personas tienden a olvidar que son libres de irse. Me gusta esa sabiduría y táctica. También puede jugar un juego mentalmente, desafiándose a ser entretenido por el encuentro/cita.","Sí, la gente tiende a olvidar que es libre de irse. Me gusta esa sabiduría y esa táctica. También puedes jugar un juego en la mente, retándote a sí mismo a entretenerte durante toda la reunión/cita.
",formal
"verdade, na altura em que vires a tua resposta já avançaste","Es verdad, para cuando vea su respuesta ya habrá avanzado.","Cierto, para cuando veas tu respuesta ya habrás pasado página.
",formal
"É sempre algo a fazer, quer dizer, só vale o teu tempo tipo eu odeio desperdiçar o meu tempo.","Siempre hay algo que hacer, es decir, solo vale la pena su tiempo, como yo odio desperdiciar mi tiempo.","Siempre hay algo que hacer, quiero decir que vale la pena, tu tiempo, como odio perder mi tiempo.
",formal
"Sim, digo, depois há o outro ponto da Amazon para além do regulamento do produto é que a própria empresa está a crescer tanto e a tirar a sua parte da Sony da indústria.","Sí, digo, después está el otro punto de Amazon además de la regulación del producto, que es que la propia empresa está creciendo tanto y quitando su parte a Sony en la industria.","Sí, es decir, y luego está el otro punto de Amazon, además de la regulación de los productos, es que la propia empresa está creciendo tanto y quedándose tu parte de Sony de la industria.
",formal
"é só, a única coisa que é foda é, o seu fim de semana e as suas férias e todas as coisas do género estão reservadas.","Lo único jodido es que sus fines de semana, sus vacaciones y todas esas cosas están reservadas.","lo único que es jodido es que tu fin de semana y tus vacaciones y todas esas cosas están reservadas.
",formal
"As vezes, está perto de linhas elétricas. É inevitável na vida moderna. Não fico debaixo delas por muito tempo. Um trilho de bicicleta debaixo delas não é apelativo para mim.","A veces, usted está cerca de las líneas eléctricas. Es inevitable en la vida moderna. Yo no pasaría por debajo de ellas durante mucho tiempo. Un sendero para bicicletas por debajo de las líneas eléctricas no me atraería.","A veces, estás cerca de las líneas eléctricas. Es inevitable en la vida moderna. Yo no pasaría por debajo de ellas durante mucho tiempo. Un sendero para bicicletas por debajo de las líneas eléctricas no me atraería.
",formal
"Sim, estás correto. Apesar dos estudantes estarem de luto devido a um tiroteiro em massa no dia anterior, os Republicanos apareceram apenas na Fox onde não seriam pressionados sobre o controlo de armas","Sí, tiene usted razón. A pesar de que los estudiantes estaban de luto debido a un tiroteo masivo el día anterior, los republicanos solo aparecieron en Fox News donde no serían presionados sobre el control de armas.","Sí, tienes razón. A pesar de que los estudiantes estaban de luto debido a un tiroteo masivo un día antes, los republicanos aparecieron solo en Fox, donde no los presionarían por el control de armas.
",formal
"mas os preços deles são tão bons e, depois, eles têm tantas coisas que tem de experimentar","pero sus precios son tan buenos y, además, tienen tantas cosas que usted tiene que probar","pero sus precios son fantásticos, y tiene tantas cosas que tú tienes que probarlas
",formal
"o programa favorito de toda gente é o Martin. Porquê que é o seu programa favorito, o Martin?","El programa favorito de toda la gente es Martin. ¿Por qué es su programa favorito, Martin?","el programa favorito de todo el mundo es Martin. ¿Por qué es tu programa favorito, Martin?
",formal
"Não me importa muito o género, desde que me faça rir. Como vê filmes? Na televisão ou no computador?","No me importa mucho el género, mientras me haga reír. ¿Cómo ve usted las películas? ¿En la televisión o en el ordenador?","No me importa demasiado el género, siempre que me haga reír. ¿Cómo ves las películas, en la televisión o en el ordenador?
",formal
Não consigo imaginar trabalhar tanto para um papel e não consegui-lo! Eu vi o Homem de Ferro até ao fim. E tu viste?,No puedo imaginar trabajar tanto para un papel y no conseguirlo. Vi Iron Man hasta el final. ¿Y usted lo vio?,"No puedo ni imaginarme trabajar tan duro para ese papel y no conseguirlo. He visto Iron Man entera. ¿Y tú?
",formal
"Se o seu cliente tipo oh, eu vou comprar mais. É tipo, não, isso não é uma coisa boa.","Si su cliente dice algo como: Oh, voy a comprar más. Es como, no, eso no es algo bueno.","Ya sabes, si tu cliente es como: Oh, voy a comprar más. No, eso no es bueno.
",formal
Mas são como um empregado que tem um objetivo de vendas a cumprir e então se passas uma hora a fazer a maquilhagem de alguém,Pero son como un empleado que tiene un objetivo de ventas que cumplir y entonces pasa una hora maquillando a alguien,"Pero son rollo: como empleado, tienes un objetivo de ventas que cumplir y tal si dedicas una hora a maquillar a alguien
",formal
Não consigo imaginar trabalhar tanto para um papel e não consegui-lo! Eu vi o Homem de Ferro até ao fim. E você viu?,No puedo imaginar trabajar tanto para un papel y no conseguirlo. He visto Iron Man hasta el final. ¿Y usted lo ha visto?,"No puedo ni imaginarme trabajar tan duro para ese papel y no conseguirlo. He visto Iron Man entera. ¿Y tú?
",formal
É verdade mas eu acho que os gatos são mais espertos do que a maioria dos políticos. Consegues imaginar um dos membros da assembleia a fazer divisão longa?,"Es verdad, pero creo que los gatos son más inteligentes que la mayoría de los políticos. ¿Puede imaginarse a alguno de los miembros de la asamblea haciendo divisiones largas?","Es cierto, pero creo que los gatos son más inteligentes que la mayoría de los políticos. ¿Puedes imaginarte a un miembro de la Cámara de Representantes haciendo divisiones largas?
",formal
"Estou a ver, é por isso que digo para ficar solteiro e socializar, para não ter medo de magoar os sentimentos de alguém e não tens de te preocupar em ter os teus sentimentos feridos","Ya veo, es por eso que digo que se quede soltero y socialice, para no tener miedo de herir los sentimientos de alguien y no tener que preocuparse de que hieran los suyos.","Ya veo, por eso digo que es mejor estar soltero y conocer gente, así no te tienes que preocupar de herir los sentimientos de nadie y no te tienes que preocupar de que hieran los tuyos.
",formal
Acho que percebe que não é sobre convencer outras pessoas que o seu relacionamento é espetacular e não poderia falar sobre isso,Creo que entiende que no se trata de convencer a otras personas de que su relación es increíble y no podría hablar de eso,"Creo que tú entiendes que no se trata de convencer a otras personas de que tu relación es increíble y no podría hablarnos de eso
",formal
"Tem algum lugar favorito ou memórias favoritas sobre algum destes, sabe, se ficou no seu hotel ou qualquer que seja o caso?","¿Tiene algún lugar favorito o recuerdos favoritos sobre alguno de estos, ya sabe, si se hospedó en su hotel o cualquiera que sea el caso?","¿Tú tienes algún lugar favorito o recuerdos favoritos sobre algunos de esos, ya sabes, si te quedaste en tu hotel o lo que sea?
",formal
Colocar o produto na sua mão antes mesmo de lá chegar.,Poner el producto en su mano antes de que llegue allí.,"Poner el producto en tu mano incluso antes de tu llegada.
",formal
"coisa para experimentar e baixar o preço. Porque para o Airbnb não vejo muitos cupões, do género eles não te dão o teu dinheiro se for","Algo para intentar y bajar el precio. Porque para Airbnb no veo muchos cupones, del tipo que no le devuelven su dinero si va","para tratar de bajar el precio. Porque para Airbnb no veo demasiados cupones, ya no te dan tu dinero si voy
",formal
Sim. Já alguma vez andaste na montanha-russa do jurassic park?,"Sí, ¿ha subido alguna vez a la atracción de Parque Jurásico?","Sí, ¿has subido alguna vez a la atracción de Parque jurásico?
",formal
a sua mãe soa sempre tão,su madre siempre suena tan,"tu madre siempre suena como
",formal
"sendo um estudante na escola, percebe o que quero dizer? É definitivamente útil. É conveniente, quero dizer, o seu aluno a tempo inteiro não tem realmente um carro.","Al ser un estudiante en la escuela, ¿entiende a lo que me refiero? Definitivamente es útil. Es conveniente, quiero decir, su estudiante a tiempo completo realmente no tiene un coche.","siendo un estudiante en la escuela, ¿sabes lo que quiero decir? Es, sin lugar a dudas, útil. Es práctico, quiero decir, tu estudiante a tiempo completo la verdad es que no tiene un coche.
",formal
Isto é tanto trabalho. Gosta de outros filmes de ação como o Mundo Jurássico? Amava o Parque Jurássico então estive reticente quando anunciaram o Mundo Jurássico.,"Esto es mucho trabajo. ¿Le gustan otras películas de acción como Jurassic World? Amaba Jurassic Park, así que estuve reticente cuando anunciaron Jurassic World.","Es mucho trabajo. ¿Te gustan más películas de acción, como Jurassic World? Me encantó Parque Jurásico, así que estaba indeciso cuando anunciaron Jurassic World.
",formal
A dieta é a maior parte do teu problema afinal.,La dieta es la mayor parte de su problema de todos modos.,"La dieta es la mayor parte de tu problema de todos modos.
",formal
"Olá, está tudo ótimo comigo, e você? Gosta de ler?","Hola, me va muy bien, ¿y a usted? ¿Le gusta leer?","Hola, me va muy bien, ¿y a ti? ¿Te gusta leer?
",formal
"Então, pega esta embalagem que chegou, não poderia comprar de volta a mesma coisa.","Entonces, tome este paquete que ha llegado, no podría comprar lo mismo de vuelta.","Así que tomaste el paquete que llego, no podrías volver a comprar en esto mismo.
",formal
"Bem, os sentimentos não eram obviamente permitidos na tua família e também não eram permitidos na minha, a menos que fossem raiva. Foi-nos permitido expressar o sentimento de raiva porque isso é tudo o que qualquer pessoa alguma vez expressou.","Bien, los sentimientos obviamente no estaban permitidos en su familia y tampoco lo estaban en la mía, a menos que fueran de ira. Se nos permitió expresar el sentimiento de ira porque eso es todo lo que cualquier persona expresó alguna vez.","Bueno, obviamente los sentimientos no estaban permitidos en tu familia y tampoco estaban permitidos en la mía, a menos que fuera enfado. Se nos permitía expresar el enfado porque eso es algo que todos han expresado,
",formal
"Porque os cães dão muito trabalho e são barulhentos e fazem xixi no chão e destroem as suas coisas, e são só chatos.","Porque los perros dan mucho trabajo y son ruidosos y orinan en el suelo y destruyen sus cosas, y son simplemente molestos.","Porque los perros dan mucho trabajo y son ruidosos y se orinan en el suelo y destruyen tus cosas, y son simplemente molestos.
",formal
Então fala-me do teu melhor amigo de infância.,"Entonces, hábleme de su mejor amigo de la infancia.","Cuéntame sobre tu mejor amiga de la infancia.
",formal
Colocar o produto na tua mão antes mesmo de lá chegar.,Poner el producto en su mano antes incluso de llegar allí.,"Poner el producto en tu mano incluso antes de tu llegada.
",formal
Onde se hospeda na sua viagem pelo país?,¿Dónde se hospeda en su viaje por el país?,"¿Dónde te hospedas en tu viaje a través del país?
",formal
"Se o teu cliente tipo oh, eu vou comprar mais. É tipo, não, isso não é uma coisa boa.","Si su cliente dice oh, voy a comprar más. Es como, no, eso no es algo bueno.","Ya sabes, si tu cliente es como: Oh, voy a comprar más. No, eso no es bueno.
",formal
Interessante. Viste esse filme? Eu vi-o.,Interesante. ¿Ha visto esa película? Yo la he visto.,"Interesante. ¿Has visto la película? Yo la he visto.
",formal
"Qual é o teu favorito? Gostas de Starbucks, gostas de Dunkin's, o que têm essas cadeias de cafés?","¿Cuál es su favorito? ¿Le gusta Starbucks, le gusta Dunkin's, qué opina de esas cadenas de cafeterías?","¿Cuál es tu favorito? ¿Te gusta Starbucks, te gusta Dunkin's, qué hay de esas cadenas rollo cafeterías?
",formal
Estão dispostos a participar nessa parte da sua vida?,Están dispuestos a participar en esa parte de su vida.,"Están dispuestos a participar en esa parte de tu vida.
",formal
"Claro, posso também ter o seu código postal e o nome da rua, por favor?","¿Podría también tener su código postal y el nombre de la calle, por favor?","Claro, ¿puedes darme también tu código postal y nombre de la calle, por favor?
",formal
"Acho que o talento é de família, a conversa foi muito divertida, obrigado pelo seu tempo","Creo que el talento es de familia, la conversación ha sido muy divertida, gracias por su tiempo.","Supongo que el talento viene de familia, la charla ha sido muy entretenida, gracias por tu tiempo.
",formal
"Vi-o antes. Falando do telefone, a Unicef vai doar um dia de água potável a uma criança necessitada para cada minuto em que não usa o seu telemóvel. Boa prática.","Ya lo había visto antes. A propósito del teléfono, Unicef donará un día de agua potable a un niño necesitado por cada minuto que no utilice su teléfono móvil. Buena práctica.","Ya lo había visto antes. A propósito del teléfono, Unicef donará un día de agua potable a un niño necesitado por cada minuto que no utilices el teléfono móvil. Buena práctica.
",formal
Estás a falar a sério? Acho que conduzir nos videojogos é mais complicado que conduzir na estrada com um carro a sério. Consigo ver como pode ajudar-te com as tuas capacidades de condução.,¿Está hablando en serio? Creo que conducir en los videojuegos es más complicado que conducir en la carretera con un coche de verdad. Puedo ver cómo puede ayudarle con sus habilidades de conducción.,"¿De verdad? Me parece que conducir en los videojuegos es más difícil que conducir en la carretera con un coche de verdad. Puedo ver cómo podría ayudarte con tus habilidades de conducción.
",formal
a tua mãe soa sempre tão,su madre siempre suena tan,"tu madre siempre suena como
",formal
"Espero visitar o teu país num futuro próximo. Isso é perfeito, simples e doce e é isso. Oh, diz. Espero que seja.","Espero visitar su país en un futuro próximo. Eso es perfecto, sencillo y dulce, y es así. Oh, diga. Espero que lo sea.","Espero visitar tu país en un futuro próximo. Eso es perfecto y simple y dulce y eso es todo. Oh, eso dice. Espero que sí.
",formal
Acho que percebes que não é sobre convencer outras pessoas que o teu relacionamento é espetacular e não poderia falar sobre isso,Creo que comprende que no se trata de convencer a otras personas de que su relación es espectacular y no podría hablar sobre eso.,"Creo que tú entiendes que no se trata de convencer a otras personas de que tu relación es increíble y no podría hablarnos de eso
",formal
enquanto estás sentado na parte de trás do teu carro sem ter de te focares na estrada. Quantas horas por ano passas a conduzir em vez de usar isso para ser mais produtivo.,mientras está sentado en la parte trasera de su coche sin tener que concentrarse en la carretera. ¿Cuántas horas al año pasa conduciendo en lugar de utilizar ese tiempo para ser más productivo?,"mientras estés sentado en la parte trasera de tu coche y no tengas que centrarse en la carretera. Cuántas horas al año dedicas a conducir en vez de usarlas para ser más productivo.
",formal
"sabe, é tipo uma visita de estudo, um dia de trabalho, sabe um dia de trabalho","Sepa, es como una visita de estudio, un día de trabajo, sabe un día de trabajo","ya sabes, es como el día de campo, te suena el día de campo
",formal
"Bem, os sentimentos não eram obviamente permitidos na sua família e também não eram permitidos na minha, a menos que fossem raiva. Foi-nos permitido expressar o sentimento de raiva porque isso é tudo o que qualquer pessoa alguma vez expressou.","Bien, los sentimientos obviamente no estaban permitidos en su familia y tampoco lo estaban en la mía, a menos que fueran de ira. Se nos permitió expresar el sentimiento de ira porque eso es todo lo que cualquier persona expresó alguna vez.","Bueno, obviamente los sentimientos no estaban permitidos en tu familia y tampoco estaban permitidos en la mía, a menos que fuera enfado. Se nos permitía expresar el enfado porque eso es algo que todos han expresado,
",formal
