source,preferred,rejected,attribute
"Das ist verrückt. Ich würde das auf jeden Fall machen, würden Sie Ihr Gedächtnis hochladen?","यह बहुत ही विचित्र है। मैं निश्चित रूप से ऐसा करूंगा, क्या आप अपनी स्मृतियों को अपलोड करेंगे?","बहुत अजीब बात है, मैं तो बेशक करूंगा, क्या तुम अपनी यादों को अपलोड करोगे?
",formal
"Okay, die Luft ist rein für Sie. Gehen Sie in Ihr Apartment oder lassen Sie sie rein. Also das, wissen Sie, das geht so weiter. Schauen Sie, ich weiß nicht, wie lange es","ठीक है, आपके लिए हवा साफ़ है। आप अपने अपार्टमेंट में जाइए या उन्हें अंदर आने दीजिए। तो वह, आप जानते हैं, यह इसी तरह जारी रहता है। देखिए, मुझे नहीं पता कि यह कितनी देर तक","ठीक है, तुम जा सकते हो। अपने अपार्टमेंट में जाओ या उन्हें अंदर आने दो। तुम्हारी जानकारी के लिए, ऐसा हमेशा चलता रहता है। देखिए, मुझे नहीं पता कि यह कब तक चलने वाला है
",formal
"Das Leben ist kurz. Ich denke, du solltest deinen Traum verfolgen, wenn du kannst. Ich mag Ryan Stiles.",जीवन छोटा है। मुझे लगता है कि अगर आप कर सकते हैं तो आपको अपने सपने को पूरा करना चाहिए। मुझे रयान स्टाइल्स पसंद हैं।,"जिंदगी बहुत छोटी है। मुझे लगता है कि अगर तुम कर सकते हो, तो तुम्हेंं अपने सपनों का पीछा करना चाहिए। मुझे रयान स्टाइल्स पसंद हैं।
",formal
"Hatte deine Familie überhaupt Einwände, als du ihnen gesagt hast, dass du Vegetarier bist?","क्या आपके परिवार ने कोई आपत्ति जताई थी, जब आपने उन्हें बताया कि आप शाकाहारी हैं?","जब तुमने अपने परिवार को बताया कि तुम शाकाहारी हो तो क्या उन्होंने कोई दबाव डाला?
",formal
Du wirst eine Geschichte über dein Sexleben vor einem vollen Publikum erzählen und vor Peter.,आप एक भरे हुए दर्शक समूह और पीटर के सामने अपने यौन जीवन की एक कहानी सुनाएंगे।,"तुम लोगों से भरे दर्शकों और पीटर को अपने सेक्स जीवन के बारे में एक कहानी बताने जा रहे हो
",formal
Ich habe seit längerem keinen Disney-Film mehr gesehen. Haben Sie eine Empfehlung?,मैंने लंबे समय से कोई डिज़्नी फिल्म नहीं देखी है। क्या आप कोई सिफारिश कर सकते हैं?,"मैंने काफी समय से डिज़्नी की कोई फ़िल्म नहीं देखी है। क्या तुम कोई सुझाव दोगे?
",formal
"Du trainierst in der Arbeit. Eine wahrscheinliche Ausrede. Hast du je in deinem Leben, gab es je einen Punkt, an dem du regelmäßig trainiert hast?","आप काम पर ट्रेनिंग करते हैं। एक संभावित बहाना। क्या आपने कभी अपने जीवन में, ऐसा कोई समय था जब आप नियमित रूप से व्यायाम करते थे?","तुम काम पर व्यायाम करते हो। एक संभावित बहाना। क्या तुम्हारे जीवन में कभी ऐसा कोई वक्त आया है, या था, जब तुम नियमित रूप से व्यायाम करते थे?
",formal
Verfolgst du die Wahl?,क्या आप चुनाव पर नजर रख रहे हैं?,"क्या तुम चुनाव के साथ जारी रहते हो?
",formal
Wie viel zahlen Sie für Ihre Internetrechnung?,आप अपने इंटरनेट बिल के लिए कितना भुगतान करते हैं?,"तुम अपने इंटरनेट बिल के लिए कितना भुगतान करते हो?
",formal
"Weißt du, ich kann mir denken, dass, wenn du in einer Verhandlung in einer bestimmten Rechtssituation bist, es wirklich nur darum geht, wie sehr du bereit bist, aufzustehen und zu sagen, weißt du","आप जानते हैं, मुझे लगता है कि अगर आप किसी विशिष्ट कानूनी स्थिति में बातचीत कर रहे हैं, तो यह वास्तव में इस बात पर निर्भर करता है कि आप कितने तैयार हैं कि आप खड़े हो जाएं और कहें, आप जानते हैं","तुम्हेंं पता है मैं देख सकता हूँ कि ख़ास तरह की क़ानून स्थितियों के मुक़दमे में तुम किस तरह होते हो। तुम्हेंं पता है यह असल में ऐसा है जैसे तुम उठने और कहने के लिए कितने तैयार हो
",formal
"Ja, und an den meisten Orten, die Sie bereisen, können Sie trotzdem auf Ihr Konto zugreifen, weil es in allen Ländern außer China, Syrien, Nordkorea und der Krim verfügbar ist.","हाँ, और आप जिन अधिकांश स्थानों पर यात्रा करते हैं, वहां भी आप अपने खाते तक पहुँच सकते हैं, क्योंकि यह चीन, सीरिया, उत्तर कोरिया और क्रीमिया को छोड़कर सभी देशों में उपलब्ध है।","हाँ, और ज़्यादातर जिन-जिन जगहों पर तुम जाते हो, वहाँ भी तुम अपना अकाउंट ऐक्सेस कर सकते हो क्योंकि यह चीन, सीरिया, उत्तर कोरिया और क्रीमिया को छोड़कर बाकी सभी देशों में उपलब्ध है।
",formal
"Sie wissen schon, so lange es passt. Das ist am wichtigsten. Als Sie jünger waren, glauben Sie, Sie haben mehr Geld für Kleidung ausgegeben, und haben Sie mehr Zeit und Energie in Ihre Outfits gesteckt?","आप जानते हैं, जब तक वह आपको फिट हो। यही सबसे महत्वपूर्ण है। जब आप छोटे थे, क्या आप सोचते हैं कि आपने कपड़ों पर ज्यादा पैसे खर्च किए थे, और क्या आपने अपने लुक पर ज्यादा समय और ऊर्जा लगाई थी?","तुम्हेंं पता है, जब तक यह फिट बैठता है। यही सबसे बड़ी बात है। क्या तुम्हेंं लगता है जब तुम छोटे थे तब तुम कपड़ों पर ज़्यादा पैसे ख़र्च करते थे, और तुम अपने पहनावे पर ज़्यादा समय और ऊर्जा देते थे?
",formal
"Ist ihr Name Anne Jones? Falls ja, könnten Sie einen Generator auf Ihre Bücher tun und den Strom verkaufen. Macht es Ihnen Spaß zu lesen?","क्या आपका नाम ऐन जोन्स है? अगर हाँ, तो आप अपनी किताबों पर एक जनरेटर लगा सकते हैं और बिजली बेच सकते हैं। क्या आपको पढ़ना पसंद है?","क्या उनका नाम ऐनी जोन्स है ? अगर हाँ, तो तुम अपनी किताबों पर जनरेटर लगाकर बिजली बेच सकते हो। क्या तुम्हेंं पढ़ने में मजा आता है ?
",formal
"Also, dann fange ich einfach an und frage Sie. Was ist Ihr liebster Ort, an dem Sie je gewesen sind?","तो, मैं शुरू करता हूँ और आपसे पूछता हूँ। आपके लिए सबसे पसंदीदा जगह कौन सी रही है जहाँ आप कभी गए हैं?","और इसलिए मैं तुमसे यह पूछकर अभी इसे शुरू कर दूँगा। आज तक की तुम्हारी सबसे पसंदीदा जगह कौन सी रही है, जहाँ तुम गए हो?
",formal
"Aber wenn Sie, wenn sich die Person die Zeit nimmt, zu schauen, dann werden sie so sagen, oh, okay, ja, kein Problem, aber wenn Sie nicht nachschauen, dann kann ich Ihnen sagen.","लेकिन अगर आप, अगर व्यक्ति समय लेता है, देखने के लिए, तो वे ऐसा कहेंगे, ओह, ठीक है, हाँ, कोई समस्या नहीं, लेकिन अगर आप नहीं देखते हैं, तो मैं आपको बता सकता हूँ।","लेकिन अगर तुम, अगर वह व्यक्ति देखने के लिए समय लेता है, तो वे ऐसे कहेंगे जैसे ओह, ठीक है, हाँ, कोई बात नहीं, लेकिन अगर तुमने नहीं देखा तो मैं तुम्हेंं बता सकता हूँ।
",formal
"Sie, das einzige, was beschissen ist, ist dass Ihr Wochenende und Ihr Urlaub und all diese Dinge gebucht sind.","आप, सिर्फ एक ही बात बुरी है कि आपके वीकेंड और छुट्टियाँ और ऐसी सभी चीजें बुक हैं।","बस तुम, सिर्फ़ एक चीज़ है जो गड़बड़ है, तुम्हारा वीकेंड और तुम्हारी छुट्टियां और इस तरह की सभी चीज़़ें पूरी की पूरी बुक हैं।
",formal
"Lol, ich weiß, Sie müssen es genießen, wenn Sie etwas Neues ausprobieren! Etwas anderes mit Wasser zu machen ist interessant. Aber es aufzuschlecken wie eine Katze klingt nicht nach Spaß.","लोल, मुझे पता है कि आप नई चीज़ों को आज़माना पसंद करते हैं! पानी से कुछ और करना दिलचस्प है। लेकिन उसे बिल्ली की तरह चाटना मज़ेदार नहीं लगता।","लोल, मुझे पता है कि अगर तुम कुछ नया करने की कोशिश कर रहे हो, तो तुम्हेंं इसका मजा लेना होगा! पानी के साथ कुछ अलग करना दिलचस्प है। लेकिन, इसे बिल्ली की तरह चाटना मजेदार नहीं लगता।
",formal
Sie können Ihrer Sucht nicht einmal auf dem Gipfel des Everest entkommen. Dort oben gibt es 3G-Empfang und Internetfähigkeit!,आप अपने व्यसन से एवरेस्ट की चोटी पर भी नहीं बच सकते। वहां ऊपर 3G कनेक्टिविटी और इंटरनेट की सुविधा है!,"एवरेस्ट की चोटी पर भी तुम अपनी लत से बच नहीं सकते। वहाँ 3जी सेल सेवा और इंटरनेट क्षमताएं हैं!
",formal
Sie sind mir ein Freund,आप मेरे मित्र हैं,"तुम मुझे एक दोस्त दो
",formal
"Das ist interessant, ich habe mich das immer gefragt, verwendest du Google für deine Suchen? Oder eine andere Website?","यह दिलचस्प है, मैं हमेशा इसके बारे में सोचता रहा हूं, क्या आप अपनी खोजों के लिए Google का उपयोग करते हैं? या कोई और वेबसाइट?","यह दिलचस्प बात है, मैं हमेशा सोचता था, क्या तुम अपने सर्च करने के लिए Google का इस्तेमाल करते हो? या किसी दूसरी वेबसाइट का?
",formal
"Hast du irgendwelche Lieblingsorte oder Lieblingserinnerungen von manchen dieser, weißt du, ob du in deinem Hotel geblieben bist oder was auch immer passiert sein mag?","क्या आपके कुछ पसंदीदा स्थान या उनमें से किसी की कोई पसंदीदा यादें हैं, आप जानते हैं कि आप अपने होटल में रुके थे या कुछ और हुआ था?","क्या तुम्हारी कोई पसंदीदा जगह है या ऐसी कुछ जगहों के बारे में कोई पसंदीदा याद है, तुम्हेंं पता है, अगर तुम अपने होटल में रुके थे या जो भी बात हो?
",formal
"Wenn du das tust, wenn du ein Kind hast, für das du verantwortlich bist, musst du deine Angelegenheiten geordnet bekommen.","अगर आप ऐसा करते हैं, अगर आपके पास एक ऐसा बच्चा है जिसके लिए आप ज़िम्मेदार हैं, तो आपको अपने मामलों को व्यवस्थित करना होगा।","तुम कब करोगे, जब तुम्हारा एक बच्चा हो जाएगा जिसके लिए तुम जिम्मेदार होगे, तुम्हेंं ख़ुद को तैयार करना होगा।
",formal
"Stimmt, bis du deine Antwort siehst, hast du schon weitergemacht.","सही है, जब तक आप अपना जवाब नहीं देखते, तब तक आप आगे बढ़ चुके होंगे।","सच है, जब तक तुम्हेंं अपना जवाब मिलता है, तब तक तुम आगे बढ़ चुके होते हो
",formal
"werde ich Ihnen geben, ich könnte schauen, ob wir zu dem Ort gehen könnten, wo Sie all Ihre Familienmitglieder sehen werden.","मैं आपको दूंगा, मैं देख सकता हूँ कि क्या हम उस जगह जा सकते हैं जहाँ आप अपने सभी परिवार के सदस्यों को देख पाएंगे।","मैं तुम्हेंं दूँगा, मैं देख सकता हूँ कि क्या हम ऐसी जगह पर जा सकते हैं जहाँ तुम अपने परिवार के सभी सदस्यों को देख पाओगे।
",formal
Oh mein Gott! Warum zahlst du so viel?,ओह मेरे भगवान! आप इतना ज्यादा क्यों भुगतान कर रहे हैं?,"ओह! तुम इतना ज़्यादा क्यों भुगतान करते हो?
",formal
Oh mein Gott! Warum zahlen Sie so viel?,ओह मेरे भगवान! आप इतना ज्यादा क्यों भुगतान कर रहे हैं?,"ओह! तुम इतना ज़्यादा क्यों भुगतान करते हो?
",formal
"weil es das nicht ist, Sie beanspruchen die Zeit von jemandem, der Ihnen etwas verkaufen könnte. Kunden, die ernsthaft an etwas interessiert sind, nicht jemand, der einfach versucht, umsonst geschminkt zu werden.","क्योंकि यह वैसा नहीं है, आप किसी ऐसे व्यक्ति का समय ले रहे हैं जो आपको कुछ बेच सकता है। ग्राहक जो वास्तव में किसी चीज़ में रुचि रखते हैं, न कि कोई ऐसा व्यक्ति जो बस मुफ्त में मेकअप करवाने की कोशिश कर रहा है।","क्योंकि ऐसा नहीं है कि तुम किसी का समय ले रहे हो जो तुम्हेंं कुछ बेच सकता है। वे ग्राहक जो किसी चीज़ के बारे में गंभीर हैं, न कि ऐसा कोई जो सिर्फ़ अपना मेकअप मुफ्त में करवाने की कोशिश कर रहा है।
",formal
"Hast du es geschafft? Hast du es geschafft, dein Telefon anzumelden?",क्या आपने कामयाब हो पाए? क्या आप अपने फोन को रजिस्टर करने में कामयाब हुए?,"क्या तुम करवा पाए? क्या तुम इसे अपने फ़ोन में साइन इन करवा पाए?
",formal
"Es geht also in allen Fällen irgendwie einfach darum, ob du herausfinden kannst, wie du deine Kunden bekommst und das ist, weißt du,","इसलिए हर स्थिति में यह बस इस बात पर निर्भर करता है कि क्या आप यह पता लगा सकते हैं कि आप अपने ग्राहकों को कैसे प्राप्त करते हैं और यह है, आप जानते हैं,","इसलिए हर केस इस तरह का होता है जैसे अगर तुम यह पता लगा सकते हो कि अपने क्लाइंट्स को कैसे प्राप्त किया जाए और यह तुम्हेंं पता है
",formal
"WAS?!?!?! Wenn Sie auf Ihrem Computer Netflix schauen, sollten Sie wissen, dass Captcha ein Akronym für „completely automated public Turing test to tell computers and humans apart“ ist.","क्या?!?!?! अगर आप अपने कंप्यूटर पर नेटफ्लिक्स देख रहे हैं, तो आपको पता होना चाहिए कि कैप्चा ""कंप्लीटली ऑटोमेटेड पब्लिक ट्यूरिंग टेस्ट टू टेल कंप्यूटर्स एंड ह्यूमन्स अपार्ट"" का संक्षिप्त रूप है।","क्या?!?!?!जब तुम कंप्यूटर पर Netflix देखते हो, तो समझ जाओ कि कैप्चा का मतलब होता है ""कंप्यूटर और मनुष्य में फ़र्क बताने के लिए पूर्ण रूप से स्वचालित सार्वजनिक ट्यूरिंग परीक्षण""
",formal
"Ich verstehe, du stehst da, als ob du verheiratet sein solltest, deine ganze kleine Geschichte, wie ihr zusammengekommen seid,","मैं समझता हूं, आप यहां ऐसे खड़े हैं जैसे आपको शादी करनी चाहिए थी, आपकी पूरी छोटी कहानी कि आप दोनों कैसे मिले,","मैं देख रहा हूँ कि तुम ऐसे खड़े हो जैसे तुम्हारी शादी तुम्हारे जीवनसाथी से हो गई हो, तुम लोगों की मुलाक़ात कैसे हुई,
",formal
"Ja, die Menschen neigen dazu, zu vergessen, dass sie jederzeit gehen können. Mir gefällt das Wissen und die Taktik. Du kannst ein Spiel auch in deinem Kopf spielen und dich selbst herausfordern, das ganze Treffen/die Verabredung als Unterhaltung zu sehen.","हाँ, लोग यह भूल जाते हैं कि वे किसी भी समय चले जा सकते हैं। मुझे यह ज्ञान और रणनीति पसंद है। आप अपने दिमाग में भी एक खेल खेल सकते हैं और खुद को चुनौती दे सकते हैं, पूरी मुलाकात/डेट को मनोरंजन के रूप में देखें।","हाँ, लोग यह भूल जाते हैं कि वे अपनी मर्जी से छोड़कर जा सकते हैं। मुझे वह ज्ञान और कौशल पसंद है। पूरी मीटिंग/डेट से अपना मनोरंजन करने के लिए खुद को चुनौती देकर तुम अपने मन में एक खेल भी खेल सकते हो।
",formal
"Wenn Sie ein Produkt kaufen, erhalten Sie im Gegenzug etwas. Wenn Sie nichts kaufen, wie bei Facebook, sind Sie das Produkt. Sie verkaufen Sie über Ihre Daten oder Werbung an andere.","अगर आप कोई उत्पाद खरीदते हैं, तो आपको बदले में कुछ मिलता है। अगर आप कुछ नहीं खरीदते, जैसे फेसबुक पर, तो आप ही उत्पाद हैं। वे आपके डेटा या विज्ञापन के माध्यम से आपको दूसरों को बेचते हैं।","कोई उत्पाद खरीदने पर, बदले में कुछ वापस मिलता है। अगर तुम कोई चीज़ नहीं खरीदते हैं, जैसे कि Facebook, तो तुम उत्पाद हो। वे तुम्हारे डेटा या विज्ञापनों के जरिए तुम्हेंं दूसरों को बेच रहे हैं।
",formal
"Ja. Und besonders, wenn du auch noch lügst und dann absichtlich bei deinen Lügen erwischt wirst. Dann machst du dich auch, du wirkst nicht schlau.","हां। और खासकर जब आप झूठ भी बोलते हैं और फिर जानबूझकर अपने झूठों में पकड़े जाते हैं। तब आप भी अपने आप को मूर्ख बनाते हैं, आप बुद्धिमान नहीं लगते।","हाँ। और ख़ासकर अगर तुम झूठ भी बोल रहे हो, और फिर तुम जानबूझकर अपने ही झूठ में फँस जा रहे हो। तब तुम भी ख़ुद को बेवक़ूफ़ साबित करते हो।
",formal
Das ist schon lange her! Was denken Sie über den chinesischen Titel von Guardians of the Galaxy da drüben? Es ist das interplanetarische ungewöhnliche Angriffsteam LOL.,"यह बहुत पहले की बात है! वहाँ पर गार्डियंस ऑफ़ द गैलेक्सी के चीनी नाम के बारे में आप क्या सोचते हैं? यह है: इंटरप्लेनेटरी असामान्य हमला दल, लोल।","यह बहुत पहले की बात है! वहाँ पर गार्डियंस ऑफ़ द गैलेक्सी के चीनी नाम के बारे में तुम क्या सोचते हो? यह है: इंटरप्लेनेटरी असामान्य हमला दल, लोल
",formal
"Ist Ihr Fenster übrigens offen? Können Sie es zumachen? Ja, es ist wirklich nervig. Und ich hoffe, dass es das für die Leute einfacher machen wird, zuzuhören.","क्या आपकी खिड़की खुली है? क्या आप उसे बंद कर सकते हैं? हां, यह वाकई परेशान करने वाला है। और मुझे उम्मीद है कि इससे लोगों के लिए सुनना आसान हो जाएगा।","वैसे क्या तुम्हारी खिड़की खुली है? क्या तुम इसे बंद कर सकते हो? हाँ, इससे काफी परेशानी होती है। और उम्मीद है कि इससे सुनने वाले लोगों को आसानी होगी।
",formal
"Das habe ich früher auch gespielt. Wusstest du, dass der Bruder von Tom Hanks in Videospielen die Stimme von Woody ist?",मैंने भी यह गेम पहले खेला था। क्या आप जानते थे कि टॉम हैंक्स के भाई ने वुडी की आवाज़ वीडियो गेम में दी थी?,"मैं भी वह खेलता था। क्या तुम खेलते थे? टॉम हैंक्स के भाई ने वीडियो गेम में वुडी की आवाज़ निकाली थी?
",formal
"Das ist eine gute Frage, habe nie darüber nachgedacht. Wie genau würdest du deinen Beruf anderen ernsthaft erklären, ja, ich bin nur für den Fall hier, dass uns Außerirdische kontaktieren.","यह एक अच्छा सवाल है, मैंने कभी इस बारे में नहीं सोचा। आप अपने पेशे को दूसरों को गंभीरता से कैसे समझाएंगे, हाँ, मैं यहाँ केवल इस मामले के लिए हूँ कि अगर कोई बाहरी ग्रह से आने वाले हमसे संपर्क करें।","ये एक अच्छा सवाल है, कभी उसके बारे में सोचा नहीं। तुम लोगों को अपने काम के बारे में गंभीरता से कैसे समझाओगे, मैं यहाँ इसलिए हूँ कि हो सकता है परग्रही कभी हमसे संपर्क करें।
",formal
"Während du auf dem Rücksitz deines Autos sitzt und dich nicht auf die Straße konzentrieren musst. Wie viele Stunden im Jahr verbringst du im Auto, die du auf produktivere Art nutzen könntest.","जब आप अपनी गाड़ी की पिछली सीट पर बैठे हों और सड़क पर ध्यान देने की आवश्यकता न हो। एक साल में आप गाड़ी में कितने घंटे बिताते हैं, जिन्हें आप अधिक उत्पादक तरीके से उपयोग कर सकते हैं।","अपनी कार के पीछे बैठकर जब सड़क पर ध्यान देना नहीं पड़ता तब। साल में कितने घंटे तुम ड्राइव करने में ख़र्च करते हो बनाम तुम उस समय का इस्तेमाल ज़्यादा उत्पादक बनने के लिए कैसे कर सकते हो।
",formal
