source,preferred,rejected,attribute
¿Su familia se opuso en algún momento cuando les dijo que era vegetariano?,"क्या जब आपने अपने परिवार को बताया कि आप शाकाहारी हैं, तो उन्होंने कभी विरोध किया?","जब तुमने अपने परिवार को बताया कि तुम शाकाहारी हो तो क्या उन्होंने कोई दबाव डाला?
",formal
"Estoy de acuerdo, entonces, ¿le gusta la ficción?","मैं सहमत हूँ, तो क्या आप फ़िक्शन पसंद करते हैं?","मैं सहमत हूँ, तो क्या तुम फ़िक्शन पसंद करते हो?
",formal
"¿Qué tal, ves películas de terror? Las primeras se inspiran en Edgar Allan Poe y Mary Shelley","क्या हाल है, क्या आप डरावनी फिल्में देखते हैं? पहली डरावनी फिल्में एडगर अलन पो और मैरी शेली से प्रेरित थीं।","कैसा चल रहा है, क्या तुम डरावनी फ़िल्में देखते हो? सबसे पहली वाली एड्गर एलन पो और मैरी शेली से प्रेरित थी
",formal
"Así que, en términos de higiene, incluso en los agradables baños del centro comercial, tienen cosas adicionales para que se limpie cuando va al baño y esas cosas. En términos de higiene definitivamente no era un problema, baños de estilo occidental.","तो, स्वच्छता के मामले में, यहां तक कि मॉल के सुंदर शौचालयों में भी, जब आप शौचालय जाते हैं तो स्वयं को साफ करने के लिए अतिरिक्त चीजें हैं और ऐसी चीजें। स्वच्छता के मामले में निश्चित रूप से कोई समस्या नहीं थी, पश्चिमी शैली के शौचालय थे।","इसलिए, मॉल में अच्छे बाथरूम में भी स्वच्छता के मामले में, जब तुम बाथरूम में जाते हो तो उनके पास ख़ुद को साफ़ करने के लिए अतिरिक्त चीज़़ें होती है। स्वच्छता के मामले में यक़ीनन कोई मुद्दा नहीं था, पश्चिमी स्टाइल के बाथरूम।
",formal
"¿QUÉ? Cuando vea Netflix en el ordenador, que sepa que Captcha es un acrónimo de ""prueba de Turing completamente automática y pública para diferenciar ordenadores de humanos"".","क्या? जब आप कंप्यूटर पर नेटफ्लिक्स देखें, तो आपको पता होना चाहिए कि कैपचा ""कंप्यूटरों और मनुष्यों को अलग करने के लिए पूरी तरह से स्वचालित और सार्वजनिक ट्यूरिंग परीक्षा"" का संक्षिप्त रूप है।","क्या?!?!?!जब तुम कंप्यूटर पर Netflix देखते हो, तो समझ जाओ कि कैप्चा का मतलब होता है ""कंप्यूटर और मनुष्य में फ़र्क बताने के लिए पूर्ण रूप से स्वचालित सार्वजनिक ट्यूरिंग परीक्षण""
",formal
"No, no su hermano o usted mismo como quien considera su primo","नहीं, न तो आपका भाई और न ही आप खुद, बल्कि जिसे आप अपना चचेरा भाई मानते हैं।","नहीं तुम्हारा भाई या तुम ख़ुद नहीं, जैसे तुम किसे अपना कज़िन मानते हो
",formal
"Esa es una buena pregunta, nunca había pensado en eso. Cómo explicarías exactamente tu trabajo de manera seria a la gente, sí, yo solo estoy aquí en caso de que los extraterrestres nos llegaran a contactar.","यह एक अच्छा सवाल है, मैंने कभी इस बारे में नहीं सोचा था। आप अपना काम गंभीरता से लोगों को कैसे समझाएंगे, हां, मैं बस यहां इसलिए हूं कि अगर कहीं बाहरी ग्रह से आने वाले हमसे संपर्क करें तो।","ये एक अच्छा सवाल है, कभी उसके बारे में सोचा नहीं। तुम लोगों को अपने काम के बारे में गंभीरता से कैसे समझाओगे, मैं यहाँ इसलिए हूँ कि हो सकता है परग्रही कभी हमसे संपर्क करें।
",formal
"Hola, me va muy bien, ¿y a usted? ¿Le gusta leer?","नमस्ते, मैं ठीक हूँ, और आप? क्या आपको पढ़ना पसंद है?","हाय, मैं बढ़िया हूँ, और तुम? क्या तुम्हेंं पढ़ना पसंद है?
",formal
"cuando mezcla culturas, espera que la cultura más fuerte no aplaste a la más débil y yo vería a su amigo como la cultura más tranquila.","जब आप संस्कृतियों को मिलाते हैं, तो आशा करते हैं कि मजबूत संस्कृति कमजोर संस्कृति को कुचल न दे और मैं आपके दोस्त को शांत संस्कृति के रूप में देखूंगा।","जब तुम संस्कृतियों को मिलाते हो तो तुम उम्मीद करते हो कि सबसे प्रभावशाली संस्कृति शांत संस्कृति पर पूरी तरह से भारी न पड़े और मैं तुम्हारे दोस्त को एक शांत संस्कृति के रूप में देखूँगा
",formal
Creo que usted entiende que no se trata de convencer a otras personas de que su relación es increíble y no podría hablarnos de eso,मुझे लगता है कि आप समझते हैं कि यह दूसरों को यह बताने की बात नहीं है कि आपका रिश्ता कितना अद्भुत है और आप हमें इसके बारे में नहीं बता सकते हैं,"मुझे लगता है तुम समझते हो कि यह दूसरे लोगों को समझाने की बात नहीं है कि तुम्हारा रिश्ता बहुत बढ़िया है और मैं इसके बारे हमें नहीं बता सकता
",formal
va a contar una historia sobre su vida sexual a una audiencia llena de gente y Peter,आप लोगों से भरे दर्शकों और पीटर को अपने सेक्स जीवन के बारे में एक कहानी बताने जा रहे हैं,"तुम लोगों से भरे दर्शकों और पीटर को अपने सेक्स जीवन के बारे में एक कहानी बताने जा रहे हो
",formal
"Es una locura, yo lo haría sin duda, ¿subirías tu memoria?","यह पागलपन है, मैं निश्चित रूप से ऐसा करूंगा, क्या आप अपनी मेमोरी अपलोड करेंगे?","बहुत अजीब बात है, मैं तो बेशक करूंगा, क्या तुम अपनी यादों को अपलोड करोगे?
",formal
"Así que tomó el paquete que llego, no podría volver a comprar en esto mismo.","इसलिए जिस पैकेज को आपने लिया, उसी में आप दोबारा खरीदारी नहीं कर सकते।","तो तुम उस पैकेजिंग को ले लो, जो आई है, तुम वही चीज़ वापस नहीं ख़रीद सकते।
",formal
"Sí, y en la mayoría de los lugares a los que viajes puedes seguir accediendo a tu cuenta, ya que está disponible en los países, excepto en China, Siria, Corea del Norte y Crimea.","हां, और जिन अधिकांश स्थानों पर आप यात्रा करेंगे, वहां आप अपने अकाउंट तक पहुंच सकते हैं, क्योंकि यह चीन, सीरिया, उत्तर कोरिया और क्रीमिया को छोड़कर सभी देशों में उपलब्ध है।","हाँ, और ज़्यादातर जिन-जिन जगहों पर तुम जाते हो, वहाँ भी तुम अपना अकाउंट ऐक्सेस कर सकते हो क्योंकि यह चीन, सीरिया, उत्तर कोरिया और क्रीमिया को छोड़कर बाकी सभी देशों में उपलब्ध है।
",formal
"LOL, sé que hay que disfrutar si se intenta algo nuevo. Hacer algo diferente con el agua es interesante, pero lamerlo como un gato no suena divertido.","लोल, मुझे पता है कि अगर आप कुछ नया करना चाहते हैं तो आनंद लेना चाहिए। पानी के साथ कुछ अलग करना दिलचस्प है, लेकिन एक बिल्ली की तरह चाटना मजेदार नहीं लगता।","लोल, मुझे पता है कि अगर तुम कुछ नया करने की कोशिश कर रहे हो, तो तुम्हेंं इसका मजा लेना होगा! पानी के साथ कुछ अलग करना दिलचस्प है। लेकिन, इसे बिल्ली की तरह चाटना मजेदार नहीं लगता।
",formal
"eso cambiará tu tiro, pero si tú dices que tu tiro es decepcionante, es posible que tengas un TDS demasiado bajo para empezar. Así que, yo trataría de subirlos un poco","यह आपकी गेंद फेंकने की शैली को बदल देगा, लेकिन अगर आप कहते हैं कि आपकी गेंद फेंकने की शैली निराशाजनक है, तो संभव है कि आपका शुरुआती टीडीएस बहुत कम हो। इसलिए, मैं आपको सलाह दूंगा कि आप इसे थोड़ा बढ़ाने की कोशिश करें।","तो यह तुम्हारा शॉट बदल देगा, लेकिन अगर तुम कह रहे हो कि तुम्हारा शॉट निराशाजनक है, तो तुम्हेंं शायद बहुत कम टीडीएस से शुरू करना चाहिए। इसलिए, मैं उन्हें थोड़ा बहुत बढ़ाने की कोशिश करूँगा
",formal
No puedes escapar de tu adicción ni siquiera en la cima del Everest. Ahí arriba hay servicio de telefonía móvil 3G e Internet.,आप अपने व्यसन से एवरेस्ट की चोटी पर भी नहीं बच सकते हैं। वहां ऊपर 3G मोबाइल फोन और इंटरनेट सेवा है।,"एवरेस्ट की चोटी पर भी तुम अपनी लत से बच नहीं सकते। वहाँ 3जी सेल सेवा और इंटरनेट क्षमताएं हैं!
",formal
lo único que es jodido es que tu fin de semana y tus vacaciones y todas esas cosas están reservadas.,"बस आप, सिर्फ़ एक चीज़ है जो गड़बड़ है, आपका वीकेंड और आपकी छुट्टियां और इस तरह की सभी चीज़़ें पूरी की पूरी बुक हैं।","बस तुम, सिर्फ़ एक चीज़ है जो गड़बड़ है, तुम्हारा वीकेंड और तुम्हारी छुट्टियां और इस तरह की सभी चीज़़ें पूरी की पूरी बुक हैं।
",formal
¿Está al día de las elecciones?,क्या आप चुनावों से अवगत हैं?,"क्या तुम चुनाव के साथ जारी रहते हो?
",formal
"Vale, como consumidor, no te importa realmente quién lo hace, a quién da dinero, a quién permite contratar, solo quieres conseguir el mejor precio para ti.","ठीक है, एक उपभोक्ता के रूप में, आपको यह वास्तव में परवाह नहीं है कि कौन इसे करता है, किसको पैसा देता है, किसे नियुक्त करने की अनुमति देता है, आप बस अपने लिए सबसे अच्छी कीमत पाना चाहते हैं।","ठीक है, इसलिए एक उपभोक्ता होने के नाते, तुम असल में इस बात की परवाह नहीं करते हो कि इसे कौन बनाता है, यह किसके लिए पैसा बनाता है, यह किसे रोजगार दिलाने में मदद करता है, तुम बस अपने लिए सबसे अच्छी कीमत प्राप्त करना चाहते हो।
",formal
"las cosas que querías que te gustaran cuando eras joven y no querías escuchar lo que tus padres tenían que decir, te das cuenta de que estaban tratando de ayudarte y","जब आप छोटे थे तो जिन चीज़ों को आप पसंद करना चाहते थे और आप अपने माता-पिता की बातों को सुनना नहीं चाहते थे, आप समझते हैं कि वे आपकी मदद करना चाहते थे और","जब तुम छोटे थे तब तुम वे चीज़़ें करना पसंद करते थे और तुम्हारे माता-पिता जो कहना चाहते थे तुम उन्हें नहीं सुनना चाहते थे, तुम्हेंं पता चलता है कि वे तुम्हारी मदद करना चाह रहे थे और
",formal
No puede escapar de su adicción ni siquiera en la cima del Everest. Ahí arriba hay servicio de telefonía móvil 3G e Internet.,आप अपनी लत से एवरेस्ट की चोटी पर भी नहीं बच सकते हैं। वहाँ ऊपर 3G मोबाइल नेटवर्क और इंटरनेट सेवा है।,"एवरेस्ट की चोटी पर भी तुम अपनी लत से बच नहीं सकते। वहाँ 3जी सेल सेवा और इंटरनेट क्षमताएं हैं!
",formal
"Pero si usted, si la persona se toma el tiempo de mirar, entonces estará como: oh, claro, sí, no hay problema, pero si no miró, entonces, le puedo decir.","लेकिन अगर आप, अगर व्यक्ति समय निकालकर देखता है, तो वह समझेगा: ओह, स्पष्ट है, हाँ, कोई समस्या नहीं, लेकिन अगर उसने नहीं देखा, तो मैं आपको बता सकता हूँ।","लेकिन अगर तुम, अगर वह व्यक्ति देखने के लिए समय लेता है, तो वे ऐसे कहेंगे जैसे ओह, ठीक है, हाँ, कोई बात नहीं, लेकिन अगर तुमने नहीं देखा तो मैं तुम्हेंं बता सकता हूँ।
",formal
"Sí, ¿qué piensa de la lesión de Price?","हां, आप प्राइस की चोट के बारे में क्या सोचते हैं?","हाँ, तुम प्राइस इंजरी के बारे में क्या सोचते हो?
",formal
"Sí, ha dado en el blanco. ¿Cree que su despido fue justo, dado que ya se había disculpado previamente?","हाँ, आपने बिलकुल सही कहा। क्या आप सोचते हैं कि उनका निकाला जाना उचित था, चूँकि वे पहले ही माफी माँग चुके थे?","हाँ तुम बिलकुल सही हो। क्या तुम्हेंं लगता है कि उनकी गोलीबारी जायज थी क्योंकि उन्होंने पहले माफी मांग ली थी?
",formal
"Sí, exactamente. Hay unos zapatos inspirados en El mago de Oz que lo guían hasta casa al hacer clic con los talones juntos mediante un sistema de GPS.","हाँ, बिलकुल सही। वहाँ कुछ जूते हैं जो द विजार्ड ऑफ ऑज से प्रेरित हैं जो आपको घर ले जाते हैं जब आप एक जीपीएस सिस्टम के माध्यम से एक साथ एड़ियों पर क्लिक करते हैं।","हाँ बिल्कुल। विज़ार्ड ऑफ़ ओज़ से प्रेरित जूते हैं जो असल में एक जीपीएस सिस्टम का इस्तेमाल करके तुम्हेंं घर का रास्ता बताते हैं जब तुम अपनी एक हील को दूसरी हील के साथ चटकाते हो।
",formal
"Así que, en términos de higiene, incluso en los agradables baños del centro comercial, tienen cosas adicionales para que te limpies cuando vas al baño y esas cosas. En términos de higiene definitivamente no era un problema, baños de estilo occidental.","इसलिए, स्वच्छता के मामले में, भले ही मॉल के सुंदर शौचालयों में, जब आप शौचालय जाते हैं तो आपको साफ़ करने के लिए अतिरिक्त चीजें मिलती हैं और ऐसी चीजें। स्वच्छता के मामले में यह बिल्कुल समस्या नहीं थी, पश्चिमी शैली के शौचालय थे।","इसलिए, मॉल में अच्छे बाथरूम में भी स्वच्छता के मामले में, जब तुम बाथरूम में जाते हो तो उनके पास ख़ुद को साफ़ करने के लिए अतिरिक्त चीज़़ें होती है। स्वच्छता के मामले में यक़ीनन कोई मुद्दा नहीं था, पश्चिमी स्टाइल के बाथरूम।
",formal
