source,preferred,rejected,attribute
u gaat een verhaal vertellen over uw seksleven voor een groot publiek en Peter,आप एक बड़े समूह और पीटर के सामने अपने यौन जीवन के बारे में एक कहानी सुनाने जा रहे हैं।,"तुम लोगों से भरे दर्शकों और पीटर को अपने सेक्स जीवन के बारे में एक कहानी बताने जा रहे हो
",formal
"Dat kun je niet, weet je, het is niet alsof wat er in je dossier staat genoeg is, nee dat is het niet. Goed, komt de familie op de eerste plaats of het werk?","आप ऐसा नहीं कर सकते, आपको पता है, यह ऐसा नहीं है कि आपके दस्तावेज़ में जो लिखा है वही काफी है, नहीं, ऐसा नहीं है। ठीक है, परिवार पहले आता है या काम?","तुम नहीं कर सकते, तुम्हेंं पता है, यह ऐसा नहीं है जैसे तुम्हारी फ़ाइलों में जो है वह पर्याप्त है, नहीं ऐसा नहीं है। ठीक है, परिवार पहले या काम पहले
",formal
Doe ik. Wat denkt u van de blessure van Price?,"हाँ, आप प्राइस की चोट के बारे में क्या सोचते हैं?","हाँ, तुम प्राइस इंजरी के बारे में क्या सोचते हो?
",formal
Ik zal eens kijken of we naar de plek kunnen gaan waar je al je familieleden zult zien.,मैं देखूंगा कि क्या हम उस जगह जा सकते हैं जहां आप अपने सभी रिश्तेदारों से मिल सकेंगे।,"मैं तुम्हेंं दूँगा, मैं देख सकता हूँ कि क्या हम ऐसी जगह पर जा सकते हैं जहाँ तुम अपने परिवार के सभी सदस्यों को देख पाओगे।
",formal
"Als je naar school wilt, helpen ze je naar school te gaan, snap je wat ik bedoel? Zo is familie.","यदि आप स्कूल जाना चाहते हैं, तो वे आपको स्कूल जाने में मदद करेंगे, क्या आप समझते हैं कि मेरा क्या मतलब है? यही परिवार है।","तुम स्कूल जाना चाहते हो, वे स्कूल जाने में तुम्हारी मदद करेंगे, तुम्हेंं पता है मैं क्या कह रहा हूँ, परिवार ऐसा ही होता है
",formal
"Kom op, speel even mee en we zetten geen geld opzij, maar dat boek is fenomenaal. Het gaat over verschillende soorten verzekeringen die je moet hebben.","चलिए, हमारे छोटे से मनोरंजन के बारे में मुझे अपनी राय बताइए और हम पैसा नहीं बचा रहे हैं, लेकिन वह किताब असाधारण है, यह अलग-अलग तरह के बीमाओं के बारे में बात करती है जो आपके पास होने चाहिए।","चलिए, हमारे छोटे से मनोरंजन के बारे में मुझे अपनी राय बताओ और हम पैसा नहीं बचा रहे हैं, लेकिन वह किताब असाधारण है, यह अलग-अलग तरह के बीमाओं के बारे में बात करती है जो तुम्हारे पास होने चाहिए।
",formal
"Ja, precies. OK, kijk nu ook even naar mijn modewinkels. Waar winkelt u gewoonlijk?","हाँ, बिलकुल सही। ठीक है, अब मेरी फैशन की दुकानों पर भी एक नज़र डालिए। आप आमतौर पर कहाँ से खरीदारी करते हैं?","हाँ, बिल्‍कुल। ठीक है, अब मेरे फ़ैशन स्टोर पर नजर डालो, तुम कहाँ से ख़रीदारी करते हो?
",formal
"Ja, waarschijnlijk een paar. Tv uit de jaren 60 was nogal kitscherig, maar wat kunt u eraan doen? Dat was de tijd van vreemde soundtracks en nog vreemdere kleding.","हाँ, शायद कुछ। 60 के दशक का टेलीविजन कुछ दिखावटी था, लेकिन आप क्या कर सकते थे? वह अजीब साउंडट्रैक और अजीब कपड़ों का समय था।","हाँ, शायद काफी ज़्यादा। यह 60 के दशक का टीवी था, कुछ दिखावटी, लेकिन तुम क्या कर सकते हो? वह समय ही अजीब साउंडट्रैक और अजीब कपड़ों का था।
",formal
Speelde jij met Lego toen je nog kind was?,क्या आप बचपन में लेगो से खेलते थे?,"क्या तुम बचपन में Lego से खेला करते थे?
",formal
"Zeg, wat vind je trouwens van Chris Pratt? Het is wel grappig dat hij regisseur James Gunn opnieuw wou aannemen voor de nieuwe Guardians of the Galaxy-film.","हाय, आप क्रिस प्रैट के बारे में क्या सोचते हैं? यह मजे की बात है कि वे नई गार्डियंस ऑफ़ द गैलेक्सी फ़िल्म के लिए निर्देशक जेम्स गन को फिर से लाना चाहते थे।","हाय, तुम क्रिस प्रैट के बारे में क्या सोचते हो? यह मजे की बात है कि वे नई गार्डियंस ऑफ़ द गैलेक्सी फ़िल्म के लिए निर्देशक जेम्स गन को फिर से लाना चाहते थे
",formal
Kijkt u naar films? Wat is uw favoriete film?,क्या आप फिल्में देखते हैं? आपकी पसंदीदा फिल्म कौन सी है?,"तुम फ़िल्में देखते हो, तुम्हारी पसंदीदा कौन सी है?
",formal
Ik vind dat ook. Hou je van fictie?,मैं भी यही सोचता हूँ। क्या आप फिक्शन पसंद करते हैं?,"मैं सहमत हूँ, तो क्या तुम फ़िक्शन पसंद करते हो?
",formal
Je kunt zelfs op de top van Mount Everest niet aan je verslaving ontsnappen. Ook daarboven is er een 3G-netwerk en internettoegang.,आप एवरेस्ट की चोटी पर भी अपनी लत से बच नहीं सकते। वहाँ भी 3जी नेटवर्क और इंटरनेट कनेक्शन उपलब्ध है।,"एवरेस्ट की चोटी पर भी तुम अपनी लत से बच नहीं सकते। वहाँ 3जी सेल सेवा और इंटरनेट क्षमताएं हैं!
",formal
"Ja, je hebt gelijk. Ondanks dat de studenten rouwden vanwege een massale schietpartij een dag eerder, verschenen de Republikeinen alleen op Fox, waar ze niet onder druk zouden worden gezet over het toezicht op wapenbezit.","हाँ, आप सही कह रहे हैं। बावजूद इसके कि एक दिन पहले एक बड़ी गोलीबारी के कारण छात्र शोक में थे, रिपब्लिकन केवल फॉक्स पर दिखाई दिए, जहाँ उन पर हथियार रखने पर नियंत्रण के बारे में दबाव नहीं डाला जाएगा।","हाँ तुम सही कह रहे हो। एक दिन पहले बड़े पैमाने पर शूटिंग के कारण स्टूडेंट्स के शोक मनाने के बावजूद, रिपब्लिकन सिर्फ फ़ॉक्स में दिखाई दिए, जहाँ बंदूक नियंत्रण के बारे में उन पर दबाव नहीं डाला जाएगा
",formal
"""Dus in feite zeg je gewoon: """"Ik sluit mijn account.""""""","इसलिए वास्तव में आप बस यही कह रहे हैं: ""मैं अपना अकाउंट बंद कर रहा हूं।""","तो मूल रूप से तुम जाओ, मैं अपना अकाउंट बंद कर रहा हूँ
",formal
Kijk je naar films? Wat is je favoriete film?,क्या आप फिल्में देखते हैं? आपकी पसंदीदा फिल्म कौन सी है?,"तुम फ़िल्में देखते हो, तुम्हारी पसंदीदा कौन सी है?
",formal
Speelde u met Lego toen u nog kind was?,क्या आप बचपन में लेगो से खेलते थे?,"क्या तुम बचपन में Lego से खेला करते थे?
",formal
"Maar zij vinden dat u als werknemer een verkoopdoel moet bereiken, dus als u een uur bezig bent met iemand op te maken","लेकिन वे चाहते हैं कि एक कर्मचारी के रूप में आपको एक बिक्री लक्ष्य हासिल करना चाहिए, इसलिए यदि आप किसी को तैयार करने में एक घंटा लगा रहे हैं","लेकिन वे एक कर्मचारी की तरह होते हैं, जिनके पास पूरा करने के लिए सेल का लक्ष्य होता है और इसलिए अगर तुम किसी का मेकअप करने में एक घंटा लगा देते हो
",formal
"Dat is waar, tegen de tijd dat u uw antwoord ziet, bent u al verder gegaan.","यह सही है, जब तक आप अपना जवाब देखेंगे, तब तक आप आगे बढ़ चुके होंगे।","सच है, जब तक तुम्हेंं अपना जवाब मिलता है, तब तक तुम आगे बढ़ चुके होते हो
",formal
Interessant. Dat wist ik niet. Wat doe je nog meer in je vrije tijd?,दिलचस्प है। मुझे यह नहीं पता था। आप अपने खाली समय में और क्या करते हैं?,"दिलचस्प है। मुझे वह नहीं पता था। तुम अपने खाली समय में और क्या करते हो?
",formal
terwijl je achterin je auto zit en je je niet op de weg hoeft te concentreren. Hoeveel uur je per jaar aan autorijden besteedt tegenover hoe je dat kunt gebruiken om productiever te zijn.,जब आप अपनी गाड़ी के पिछले हिस्से में बैठे हों और आपको सड़क पर ध्यान केंद्रित करने की जरूरत न हो। आप एक साल में गाड़ी चलाने में कितना समय बिताते हैं और उसी समय को और अधिक उत्पादक कार्यों के लिए कैसे उपयोग कर सकते हैं।,"अपनी कार के पीछे बैठकर जब सड़क पर ध्यान देना नहीं पड़ता तब। साल में कितने घंटे तुम ड्राइव करने में ख़र्च करते हो बनाम तुम उस समय का इस्तेमाल ज़्यादा उत्पादक बनने के लिए कैसे कर सकते हो।
",formal
"Ja, je hebt volkomen gelijk. Denk je dat het fair was dat hij werd ontslagen, aangezien hij zich toch eerder had verontschuldigd?","हाँ, आप बिलकुल सही कह रहे हैं। क्या आपको लगता है कि उसे निकाल देना उचित था, जबकि उसने पहले ही माफी मांग ली थी?","हाँ तुम बिलकुल सही हो। क्या तुम्हेंं लगता है कि उनकी गोलीबारी जायज थी क्योंकि उन्होंने पहले माफी मांग ली थी?
",formal
"Als je culturen vermengt, dan moet je hopen dat de overheersende cultuur de meer ingetogen cultuur niet verplettert, en ik zou jouw vriendin eerder zien als behorende tot een meer ingetogen cultuur.","यदि आप संस्कृतियों को मिलाते हैं, तो आपको आशा करनी चाहिए कि प्रभावशाली संस्कृति अधिक संयमित संस्कृति को नष्ट न करे, और मैं आपकी सहेली को अधिक संयमित संस्कृति से संबंधित मानूंगा।","जब तुम संस्कृतियों को मिलाते हो तो तुम उम्मीद करते हो कि सबसे प्रभावशाली संस्कृति शांत संस्कृति पर पूरी तरह से भारी न पड़े और मैं तुम्हारे दोस्त को एक शांत संस्कृति के रूप में देखूँगा
",formal
"Oké, je staat erbij alsof je met je hele verhaal getrouwd moet zijn, hoe jullie bij elkaar zijn gekomen,","ठीक है, आप इस तरह खड़े हैं जैसे आपको अपनी पूरी कहानी के साथ शादी करनी पड़ेगी, कि आप दोनों कैसे एक साथ आए,","मैं देख रहा हूँ कि तुम ऐसे खड़े हो जैसे तुम्हारी शादी तुम्हारे जीवनसाथी से हो गई हो, तुम लोगों की मुलाक़ात कैसे हुई,
",formal
"Zeg, wat vindt u trouwens van Chris Pratt? Het is wel grappig dat hij regisseur James Gunn opnieuw wou aannemen voor de nieuwe Guardians of the Galaxy-film.","हाय, आप क्रिस प्रैट के बारे में क्या सोचते हैं? यह मजे की बात है कि वे नई गार्डियंस ऑफ़ द गैलेक्सी फ़िल्म के लिए निर्देशक जेम्स गन को फिर से लाना चाहते थे।","हाय, तुम क्रिस प्रैट के बारे में क्या सोचते हो? यह मजे की बात है कि वे नई गार्डियंस ऑफ़ द गैलेक्सी फ़िल्म के लिए निर्देशक जेम्स गन को फिर से लाना चाहते थे
",formal
"Kom op, speel even mee en we zetten geen geld opzij, maar dat boek is fenomenaal. Het gaat over verschillende soorten verzekeringen die u moet hebben.","चलिए, हमारे छोटे से मनोरंजन के बारे में मुझे अपनी राय बताइए और हम पैसा नहीं बचा रहे हैं, लेकिन वह किताब असाधारण है, यह अलग-अलग तरह के बीमाओं के बारे में बात करती है जो आपके पास होने चाहिए।","चलिए, हमारे छोटे से मनोरंजन के बारे में मुझे अपनी राय बताओ और हम पैसा नहीं बचा रहे हैं, लेकिन वह किताब असाधारण है, यह अलग-अलग तरह के बीमाओं के बारे में बात करती है जो तुम्हारे पास होने चाहिए।
",formal
"Ja, u heeft gelijk. Ondanks dat de studenten rouwden vanwege een massale schietpartij een dag eerder, verschenen de Republikeinen alleen op Fox, waar ze niet onder druk zouden worden gezet over het toezicht op wapenbezit.","हाँ, आप सही कह रहे हैं। बावजूद इसके कि एक दिन पहले एक बड़ी गोलीबारी के कारण छात्र शोक में थे, रिपब्लिकन केवल फॉक्स पर दिखे, जहाँ उन पर हथियार रखने पर नियंत्रण के बारे में दबाव नहीं डाला जाएगा।","हाँ तुम सही कह रहे हो। एक दिन पहले बड़े पैमाने पर शूटिंग के कारण स्टूडेंट्स के शोक मनाने के बावजूद, रिपब्लिकन सिर्फ फ़ॉक्स में दिखाई दिए, जहाँ बंदूक नियंत्रण के बारे में उन पर दबाव नहीं डाला जाएगा
",formal
"Wauw. Ik zou er waarschijnlijk een paar verkopen, en de rest houden als een investering. Wat zou jij doen?","वाह। मैं शायद कुछ बेच दूंगा, और बाकी को निवेश के रूप में रखूंगा। आप क्या करेंगे?","वाह। मैं शायद थोड़े बहुत बेच दूं, और बाकी को निवेश के तौर पर रखूं। तुम क्या करोगे?
",formal
"Oké, u staat erbij alsof u met uw hele verhaal getrouwd moet zijn, hoe jullie bij elkaar zijn gekomen,","ठीक है, आप ऐसे लग रहे हैं जैसे आपको अपनी पूरी कहानी से शादी करनी पड़े, कि आप लोग कैसे एक-दूसरे से मिले,","मैं देख रहा हूँ कि तुम ऐसे खड़े हो जैसे तुम्हारी शादी तुम्हारे जीवनसाथी से हो गई हो, तुम लोगों की मुलाक़ात कैसे हुई,
",formal
"""Ben je ooit bezorgd dat in de toekomst, als je inderdaad smart devices hebt, je kinderen zullen zeggen: """"Hé, ik zou graag een ... bestellen bij Amazon"""", en dan zeggen ze: """"Hallo zus en zo""","क्या आप कभी चिंतित हुए हैं कि भविष्य में, अगर आपके पास वाकई स्मार्ट डिवाइस होंगे, तो आपके बच्चे कहेंगे: ""हे, मैं अमेज़न से ... ऑर्डर करना चाहूंगा"", और फिर वे कहेंगे: ""हैलो सिस्टर और ऐसा""","क्या तुम इस बारे में चिंतित हो कि आने वाले वक्त में जब तुम्हारे पास स्मार्ट डिवाइसेज़ होंगे तो तुम्हारे बच्चे यह कहेंगे, ओह। मैं Amazon से एक ब्लेंक ऑर्डर करना चाहता हूँ और फिर वे कहेंगे, और यह वह
",formal
"Dat is interessant, dat heb ik me altijd afgevraagd. Gebruikt u Google voor uw zoekopdrachten? Of een andere website?","यह दिलचस्प है, मैं हमेशा इसके बारे में सोचता रहा हूं। क्या आप अपनी खोज के लिए Google का इस्तेमाल करते हैं? या किसी और वेबसाइट का?","यह दिलचस्प बात है, मैं हमेशा सोचता था, क्या तुम अपने सर्च करने के लिए Google का इस्तेमाल करते हो? या किसी दूसरी वेबसाइट का?
",formal
"Is uw raam trouwens open? Kunt u het dichtdoen? Ja, het is echt irritant. En hopelijk maakt dat het makkelijker voor de mensen die luisteren.","क्या आपकी खिड़की खुली है? क्या आप उसे बंद कर सकते हैं? हां, यह वाकई परेशान करने वाला है। और उम्मीद है कि इससे सुनने वालों के लिए आसान हो जाएगा।","वैसे क्या तुम्हारी खिड़की खुली है? क्या तुम इसे बंद कर सकते हो? हाँ, इससे काफी परेशानी होती है। और उम्मीद है कि इससे सुनने वाले लोगों को आसानी होगी।
",formal
U kunt zelfs op de top van Mount Everest niet aan uw verslaving ontsnappen. Ook daarboven is er een 3G-netwerk en internettoegang.,आप एवरेस्ट की चोटी पर भी अपनी लत से बच नहीं सकते। वहां भी 3जी नेटवर्क और इंटरनेट की सुविधा उपलब्ध है।,"एवरेस्ट की चोटी पर भी तुम अपनी लत से बच नहीं सकते। वहाँ 3जी सेल सेवा और इंटरनेट क्षमताएं हैं!
",formal
"Als je een kind hebt waar je verantwoordelijk voor bent, dan moet je je zaken op orde hebben.","अगर आपके पास कोई बच्चा है जिसकी जिम्मेदारी आप पर है, तो आपको अपने मामलों को व्यवस्थित रखना चाहिए।","तुम कब करोगे, जब तुम्हारा एक बच्चा हो जाएगा जिसके लिए तुम जिम्मेदार होगे, तुम्हेंं ख़ुद को तैयार करना होगा।
",formal
"Dat kunt u niet, weet u, het is niet alsof wat er in uw dossier staat genoeg is, nee dat is het niet. Goed, komt de familie op de eerste plaats of het werk?","आप ऐसा नहीं कर सकते हैं, आप जानते हैं, यह ऐसा नहीं है कि आपके दस्तावेज़ में क्या लिखा है वही काफ़ी है, नहीं ऐसा नहीं है। ठीक है, परिवार पहले आता है या नौकरी?","तुम नहीं कर सकते, तुम्हेंं पता है, यह ऐसा नहीं है जैसे तुम्हारी फ़ाइलों में जो है वह पर्याप्त है, नहीं ऐसा नहीं है। ठीक है, परिवार पहले या काम पहले
",formal
"om te proberen de prijs omlaag te brengen. Want voor Airbnb zie ik niet veel coupons, ze geven u bijvoorbeeld uw geld niet als ik ga","कीमत को कम करने की कोशिश करने के लिए। क्योंकि एयरबीएनबी के लिए मुझे बहुत सारे कूपन नहीं दिखते, वे आपको उदाहरण के लिए आपका पैसा वापस नहीं करेंगे अगर मैं जाऊं","इन चीज़ों को आज़माओ और कीमत कम करो। क्योंकि Airbnb के लिए मुझे काफी ज़्यादा कूपन दिखाई नहीं देते, जैसे कि अगर मैं जाता हूँ तो वे तुम्हेंं तुम्हारे पैसे नहीं देंगे
",formal
"Dat is een lange tijd geleden! Wat vind je van de Chinese naam voor Guardians of the Galaxy? Die luidt: interplanetair bijzonder aanvalsteam, LOL.","यह बहुत पहले की बात है! वहाँ पर गार्डियंस ऑफ़ द गैलेक्सी के चीनी नाम के बारे में आप क्या सोचते हैं? यह है: इंटरप्लेनेटरी असामान्य हमला दल, लोल","यह बहुत पहले की बात है! वहाँ पर गार्डियंस ऑफ़ द गैलेक्सी के चीनी नाम के बारे में तुम क्या सोचते हो? यह है: इंटरप्लेनेटरी असामान्य हमला दल, लोल
",formal
"Als u naar school wilt, helpen ze u naar school te gaan, snapt u wat ik bedoel? Zo is familie.","अगर आप स्कूल जाना चाहते हैं, तो वे आपको स्कूल जाने में मदद करेंगे, क्या आप समझते हैं जो मैं कह रहा हूँ? यही परिवार है।","तुम स्कूल जाना चाहते हो, वे स्कूल जाने में तुम्हारी मदद करेंगे, तुम्हेंं पता है मैं क्या कह रहा हूँ, परिवार ऐसा ही होता है
",formal
"Dat is interessant, dat heb ik me altijd afgevraagd. Gebruik je Google voor je zoekopdrachten? Of een andere website?","यह दिलचस्प है, मैंने हमेशा इसके बारे में सोचा है। क्या आप अपनी खोज के लिए Google का उपयोग करते हैं? या कोई और वेबसाइट?","यह दिलचस्प बात है, मैं हमेशा सोचता था, क्या तुम अपने सर्च करने के लिए Google का इस्तेमाल करते हो? या किसी दूसरी वेबसाइट का?
",formal
"Als u een kind hebt waar u verantwoordelijk voor bent, dan moet u uw zaken op orde hebben.","यदि आपके पास कोई बच्चा है जिसकी जिम्मेदारी आप पर है, तो आपको अपने मामलों को व्यवस्थित रखना चाहिए।","तुम कब करोगे, जब तुम्हारा एक बच्चा हो जाएगा जिसके लिए तुम जिम्मेदार होगे, तुम्हेंं ख़ुद को तैयार करना होगा।
",formal
Waar verblijf je wanneer je doorheen het land reist?,जब आप देश भर में यात्रा करते हैं तो आप कहाँ रुकते हैं?,"तुम देश भर में अपनी यात्रा के दौरान कहाँ ठहरते हो?
",formal
"Dat is waar, tegen de tijd dat je je antwoord ziet, ben je al verder gegaan.","यह सही है, जब तक आपको अपना जवाब दिखाई देगा, तब तक आप आगे बढ़ चुके होंगे।","सच है, जब तक तुम्हेंं अपना जवाब मिलता है, तब तक तुम आगे बढ़ चुके होते हो
",formal
"Inderdaad. Dus als Martin uw favoriete show was toen u jong was, wat is dan nu uw favoriete show?","निश्चित रूप से। तो यदि मार्टिन आपका पसंदीदा शो था जब आप छोटे थे, तो अब आपका पसंदीदा शो क्या है?","तुम समझ गए। वैसे, अगर बड़े होने पर मार्टिन तुम्हारा पसंदीदा शो था, तो अब तुम्हारा पसंदीदा शो कौन सा है?
",formal
"Lol, ik weet dat je het leuk moet vinden als je iets nieuws probeert! Iets anders proberen met water is interessant. Maar het als een kat oplikken klinkt niet leuk.","लोल, मुझे पता है कि जब आप कुछ नया करते हैं तो आपको मज़ा आना चाहिए! पानी के साथ कुछ नया करना दिलचस्प है। लेकिन उसे बिल्ली की तरह चाटना अच्छा नहीं लगता।","लोल, मुझे पता है कि अगर तुम कुछ नया करने की कोशिश कर रहे हो, तो तुम्हेंं इसका मजा लेना होगा! पानी के साथ कुछ अलग करना दिलचस्प है। लेकिन, इसे बिल्ली की तरह चाटना मजेदार नहीं लगता।
",formal
"Lol, ik weet dat u het leuk moet vinden als u iets nieuws probeert! Iets anders proberen met water is interessant. Maar het als een kat oplikken klinkt niet leuk.","हाँ, मुझे पता है कि जब आप कुछ नया करते हैं तो आपको मज़ा आता है! पानी के साथ कुछ नया करना दिलचस्प है। लेकिन बिल्ली की तरह चाटना अच्छा नहीं लगता।","लोल, मुझे पता है कि अगर तुम कुछ नया करने की कोशिश कर रहे हो, तो तुम्हेंं इसका मजा लेना होगा! पानी के साथ कुछ अलग करना दिलचस्प है। लेकिन, इसे बिल्ली की तरह चाटना मजेदार नहीं लगता।
",formal
"""Dus in feite zegt u gewoon: """"Ik sluit mijn account.""""""","तो वास्तव में आप बस यही कह रहे हैं: ""मैं अपना अकाउंट बंद कर रहा हूँ।""","तो मूल रूप से तुम जाओ, मैं अपना अकाउंट बंद कर रहा हूँ
",formal
"Is je raam trouwens open? Kun je het dichtdoen? Ja, het is echt irritant. En hopelijk maakt dat het makkelijker voor de mensen die luisteren.","क्या आपकी खिड़की खुली है? क्या आप इसे बंद कर सकते हैं? हां, यह वाकई परेशान करने वाला है। और उम्मीद है कि इससे सुनने वालों के लिए यह आसान हो जाएगा।","वैसे क्या तुम्हारी खिड़की खुली है? क्या तुम इसे बंद कर सकते हो? हाँ, इससे काफी परेशानी होती है। और उम्मीद है कि इससे सुनने वाले लोगों को आसानी होगी।
",formal
"Ja, waarschijnlijk een paar. Tv uit de jaren 60 was nogal kitscherig, maar wat kun je eraan doen? Dat was de tijd van vreemde soundtracks en nog vreemdere kleding.","हां, शायद कुछ। 1960 के दशक का टीवी काफी किचि था, लेकिन आप क्या कर सकते थे? यह अजीब साउंडट्रैक और अजीब कपड़ों का समय था।","हाँ, शायद काफी ज़्यादा। यह 60 के दशक का टीवी था, कुछ दिखावटी, लेकिन तुम क्या कर सकते हो? वह समय ही अजीब साउंडट्रैक और अजीब कपड़ों का था।
",formal
Ik heb al een tijdje geen Disneyfilm meer gezien. Is er iets dat je kan aanbevelen?,मैंने काफी समय से कोई डिज्नी फिल्म नहीं देखी है। क्या आप कोई फिल्म सुझा सकते हैं?,"मैंने काफी समय से डिज़्नी की कोई फ़िल्म नहीं देखी है। क्या तुम कोई सुझाव दोगे?
",formal
"""Bent u ooit bezorgd dat in de toekomst, als u inderdaad smart devices heeft, uw kinderen zullen zeggen: """"Hé, ik zou graag een ... bestellen bij Amazon"""", en dan zeggen ze: """"Hallo zus en zo""","क्या आप कभी चिंतित हुए हैं कि भविष्य में, यदि आपके पास वास्तव में स्मार्ट उपकरण हैं, तो आपके बच्चे कहेंगे: ""हे, मुझे अमेज़न से ... मंगवाना है"", और फिर वे कहेंगे: ""हैलो बहन और ऐसा""","क्या तुम इस बारे में चिंतित हो कि आने वाले वक्त में जब तुम्हारे पास स्मार्ट डिवाइसेज़ होंगे तो तुम्हारे बच्चे यह कहेंगे, ओह। मैं Amazon से एक ब्लेंक ऑर्डर करना चाहता हूँ और फिर वे कहेंगे, और यह वह
",formal
"Maar zij vinden dat je als werknemer een verkoopdoel moet bereiken, dus als je een uur bezig bent met iemand op te maken","लेकिन उनका मानना है कि एक कर्मचारी के रूप में आपको एक बिक्री लक्ष्य हासिल करना चाहिए, इसलिए अगर आप किसी को तैयार करने में एक घंटा बिताते हैं","लेकिन वे एक कर्मचारी की तरह होते हैं, जिनके पास पूरा करने के लिए सेल का लक्ष्य होता है और इसलिए अगर तुम किसी का मेकअप करने में एक घंटा लगा देते हो
",formal
