source,preferred,rejected,attribute
इसलिए हर केस इस तरह का होता है जैसे अगर तुम यह पता लगा सकते हो कि अपने क्लाइंट्स को कैसे प्राप्त किया जाए और यह तुम्हेंं पता है,"Deshalb ist jeder Fall so, als ob Sie herausfinden könnten, wie Sie Ihre Kunden gewinnen, und Sie wissen es.","Es geht also in allen Fällen irgendwie einfach darum, ob du herausfinden kannst, wie du deine Kunden bekommst und das ist, weißt du,
",formal
"तुम समझ गए। वैसे, अगर बड़े होने पर मार्टिन तुम्हारा पसंदीदा शो था, तो अब तुम्हारा पसंदीदा शो कौन सा है?","Sie haben es verstanden. Übrigens, wenn Martin beim Aufwachsen Ihre Lieblingsshow war, was ist dann jetzt Ihre Lieblingsshow?","Du hast es verstanden. Also, wenn Martin in deiner Kindheit deine Lieblingssendung war, was ist jetzt deine Lieblingssendung?
",formal
बहुत बढ़िया! क्या तुमने पहली फ़िल्म देखी थी जब वह 1977 में आई थी? मुझे याद है कि मैं इसे देखने के लिए थिएटर में गया था।,"Sehr schön! Haben Sie den ersten Film gesehen, als er 1977 herauskam? Ich erinnere mich, dass ich ins Kino gegangen bin, um ihn zu sehen.","Toll! Hast du den ersten Film gesehen, als er 1977 rauskam? Ich erinnere mich, dass ich ins Kino gegangen bin, um ihn zu sehen.
",formal
बहुत बढ़िया। क्या आपने ब्लेज़िंग सैडल्स देखी है?,Sehr schön. Haben Sie den Film Blazing Saddles gesehen?,"Das ist unglaublich. Hast du den Film Der wilde wilde Westen gesehen?
",formal
"शायद, सचमुच मेकअप से तुम्हेंं किसी का भी रूप दिया जा सकता है",Wahrscheinlich kann Make-up Sie wirklich in fast jede Person verwandeln.,"Wahrscheinlich, Make-up kann dich wirklich in fast jede Person verwandeln.
",formal
"क्या आप इस बारे में चिंतित हैं कि आने वाले वक्त में जब आपके पास स्मार्ट डिवाइसेज़ होंगे तो आपके बच्चे यह कहेंगे, ओह। मैं Amazon से एक ब्लेंक ऑर्डर करना चाहता हूँ और फिर वे कहेंगे, और यह वह","Sind Sie besorgt darüber, dass in Zukunft, wenn Sie intelligente Geräte haben, Ihre Kinder sagen werden: ""Oh, ich möchte bei Amazon etwas Bestimmtes bestellen"" und dann sagen sie: ""Und das ist es""?","Machst du dir manchmal Sorgen, dass in der Zukunft, wenn du Smart-Geräte hast, deine Kinder sagen werden, oh, ich würde gerne was auch immer von Amazon bestellen und sie dann sagen, hey, so und so
",formal
"हाँ मैंने भी, बेशक मैंने देखा था, मेरे हिसाब से वो काफी अच्छा था। अपना बताओ?","Ja, ich habe es auch gesehen, fand es ziemlich gut. Wie hat es Ihnen gefallen?","Ja, ganz meinerseits, ich habe ihn gesehen, ich fand ihn ziemlich gut. Wie stehts mit dir?
",formal
"आपको ज़्यादा क्या अच्छा लगता है - साहित्य, कपड़े या गेमिंग?","Was mögen Sie am liebsten - Literatur, Kleidung oder Gaming?","Was magst du mehr – Literatur, Kleidung oder Computerspiele?
",formal
"हाँ, यह दिखावट अजीब है। कोई भी तुम्हारी ड्रॉयर को देखना नहीं चाहेगा। गुड नाईट!","Ja, das sieht wirklich seltsam aus. Niemand möchte Ihre Unterwäsche sehen. Gute Nacht!","Ja, es sieht lächerlich aus. Niemand will deine Schubladen sehen. Hab einen guten Abend!
",formal
"वे करते हैं, ब्लूमिंगडेल में भी, वे लेते भी हैं, वे आपके मेकअप और चीज़़ें वापस कर देंगे,","Sie machen das auch in Bloomingdale, sie nehmen es auch an, sie geben Ihr Make-up und Ihre Sachen zurück,","Das tun sie, sogar bei Bloomingdale‘s, sie nehmen auch, sie nehmen dein Make-up und so als Umtausch zurück.
",formal
"बिल्लियाँ मस्‍त होती हैं और वे बस आपके बिस्तर के नीचे बैठी रहती हैं और अगर वे पालतू बनना चाहती हैं, तो वे आपको उन्हें पालतू बनाने देंगी","Katzen sind toll und sie werden einfach unter Ihrem Bett sitzen, und wenn sie gezähmt werden wollen, lassen sie sich von Ihnen zähmen.","Katzen sind einfach relaxter und sie setzen sich einfach unter dein Bett und wenn sie Streicheleinheiten wollen, lassen sie sich von dir streicheln.
",formal
"उस नेटवर्क का होना, बहुत बड़ा समुदाय है, इसलिए परिवार आपका सगा परिवार होता है, फिर आपके पीछे रहने वाले लोग,","Diese Netzwerkgemeinschaft ist sehr groß, daher wird die Familie zu Ihrer eigenen Familie und die Menschen, die hinter Ihnen stehen,","Einfach dieses Netz da haben, diese große Gemeinschaft, also Familie ist deine unmittelbare Familie, dann die Leute hinter dir,
",formal
"इससे काम हो जाना चाहिए तो मैं बस कर सकता हूँ, मतलब, सुबह या जो भी हो।","Das sollte funktionieren, weil dann kann ich einfach, wissen Sie, morgens oder was auch immer.","Das sollte funktionieren, weil dann kann ich einfach, weißt du, morgens oder was auch immer.
",formal
"तुम काम पर व्यायाम करते हो। एक संभावित बहाना। क्या तुम्हारे जीवन में कभी ऐसा कोई वक्त आया है, या था, जब तुम नियमित रूप से व्यायाम करते थे?","Sie trainieren bei der Arbeit. Eine mögliche Ausrede. Gab es in Ihrem Leben jemals eine Zeit, in der Sie regelmäßig trainierten?","Du trainierst in der Arbeit. Eine wahrscheinliche Ausrede. Hast du je in deinem Leben, gab es je einen Punkt, an dem du regelmäßig trainiert hast?
",formal
"ज़रूर, क्या मुझे तुम्हारा ज़िप कोड और स्ट्रीट का नाम भी मिल सकता है?","Sicher, könnte ich bitte auch Ihre Postleitzahl und den Straßennamen haben?","Sicher, kann ich bitte auch deine Postleitzahl und den Straßennamen erfahren?
",formal
"मैं सहमत हूँ, तो क्या तुम फ़िक्शन पसंद करते हो?","Ich stimme zu, mögen Sie dann Fiktion?","Stimmt, also magst du Fiktion?
",formal
"बिल्कुल सही। ऐसा सोचें कि आपको उस दहशत से दूर भागना होगा। लोल तो, क्या आपको इंटरनेट पसंद है? या यह आपके अस्तित्व का विनाशक है?","Absolut richtig. Stellen Sie sich vor, Sie müssten vor diesem Horror davonlaufen. Lol, also, mögen Sie das Internet? Oder ist es der Zerstörer Ihrer Existenz?","Genau. Tu so, als müsstest du vor dem Horror wegfahren. LOL. Also, magst du das Internet? Oder ist es der Fluch deiner Existenz?
",formal
"तो यह आपका शॉट बदल देगा, लेकिन अगर आप कह रहे हैं कि आपका शॉट निराशाजनक है, तो आपको शायद बहुत कम टीडीएस से शुरू करना चाहिए। इसलिए, मैं उन्हें थोड़ा बहुत बढ़ाने की कोशिश करूँगा","Also, das wird Ihren Schwung ändern, aber wenn Sie sagen, dass Ihr Schwung enttäuschend ist, sollten Sie wahrscheinlich mit einem sehr niedrigen TDS anfangen. Daher werde ich versuchen, sie ein wenig zu erhöhen.","Also, das wird deinen Schuss ändern, aber wenn du sagst, dass dein Schuss zu schwach ist, hast du eventuell schon mal einen zu niedrigen TDS-Wert. Ich würde also versuchen, den ein bisschen zu erhöhen.
",formal
"हाँ, यह बहुत बढ़िया है। शायद आपके कुत्ते डोनर हो सकते हैं। मुझे उम्मीद है कि ड्राइव पर कुत्तों को बहुत सारी ट्रीट्स मिलती हैं।","Ja, das ist wirklich toll. Vielleicht könnten Ihre Hunde Spender sein. Ich hoffe, die Hunde bekommen auf der Fahrt viele Leckerlies.","Ja, das ist sehr cool. Vielleicht könnten deine Hunde Spender sein. Ich hoffe, dass der Hund bei den Fahrten jede Menge Leckerlis bekommt.
",formal
"धन्यवाद, तुम्हारा दिन शुभ हो, थोड़ा ग्रैन टूरिज़्मो खेलो और लोकप्रिय बन जाओ!","Danke, ich wünsche Ihnen auch einen schönen Tag. Spielen Sie ein wenig Gran Turismo und werden Sie berühmt!","Danke, genieß deinen Tag, spiel ein wenig Gran Turismo und werde berühmt!
",formal
हे भगवान! क्या तुम्हेंं जैज़ पसंद है?,Mein Gott! Mögen Sie Jazz?,"Du meine Güte! Magst du Jazz?
",formal
"अच्छा है, लेकिन कैंसिल होने की वजह से चलो देखते हैं, तुम्हेंं समझ में आया? तुम्हेंं पता है, रुको मैं देख रहा हूँ, क्या हो सकता है? कहाँ? अभी तक अपनी फ़्लाइट कैंसिल क्यों नहीं की? अगर मैंने अपना टिकट लोकल से ख़रीदा है तो क्या मैं इसे कैंसिल कर सकता हूँ?","Gut, aber lassen Sie uns wegen der Stornierung sehen, verstehen Sie? Sie wissen, warten Sie, ich schau mal, was möglich ist? Wo? Warum haben Sie Ihren Flug noch nicht storniert? Wenn ich mein Ticket lokal gekauft habe, kann ich es dann stornieren?","Gut, aber wegen der Stornierung, lass uns schauen, hast du es? Weißt du, warte , ich suche danach. Was ist die Storn…? Wo? Warum hast du deinen Flug noch nicht storniert? Kann ich mein Ticket stornieren, wenn ich es vor Ort gekauft habe?
",formal
जाने का तरीका Blue Jeans था। इतना नहीं लगता। रिटेल दुकानों के बारे में आपके क्या विचार हैं,Der Weg zu gehen war Blue Jeans. Es scheint nicht so viel. Was denken Sie über Einzelhandelsgeschäfte?,"Blue Jeans waren damals wegweisend. Stellt sich heraus, doch nicht. Was denkst du über die Einzelhandelsläden?
",formal
"चलिए, हमारे छोटे से मनोरंजन के बारे में मुझे अपनी राय बताइए और हम पैसा नहीं बचा रहे हैं, लेकिन वह किताब असाधारण है, यह अलग-अलग तरह के बीमाओं के बारे में बात करती है जो आपके पास होने चाहिए।","Nun, sagen Sie mir Ihre Meinung über unsere kleine Unterhaltung und wir sparen zwar kein Geld, aber dieses Buch ist außergewöhnlich. Es behandelt die verschiedenen Arten von Versicherungen, die Sie haben sollten.","Komm, gib mir dein Go in unsere kleine Unterhaltung und wir werden kein Geld weglegen, aber dieses Buch ist unglaublich, es handelt um verschiedene Versicherungsarten, die du haben solltest.
",formal
"तुम्हेंं ज़्यादा क्या अच्छा लगता है - साहित्य, कपड़े या गेमिंग?","Was mögen Sie lieber - Literatur, Mode oder Gaming?","Was magst du mehr – Literatur, Kleidung oder Computerspiele?
",formal
"लेकिन उनकी कीमतें इतनी बढ़िया हैं, और फिर उनके पास इतनी सारी चीज़़ें हैं जिन्हें आपको आजमाने का मन होता है","Aber ihre Preise sind so gut und dann haben sie so viele Sachen, die Sie ausprobieren möchten.","Aber ihre Preise sind einfach so großartig, und dann haben sie so viele Dinge, die du einfach irgendwie ausprobieren musst.
",formal
"मेरा मतलब है कि इतनी अविश्वसनीय ख़रीदारी रही, आपको पता है, चॉकलेट से ढके हुए बादाम, मुझे नहीं पता।","Ich meine, es gab solch unglaubliche Einkäufe, wissen Sie, schokoladeüberzogene Mandeln, ich weiß es nicht.","Ich meine, was für ein unglaublicher Kauf dort, weißt du, schokoladenumhüllte Mandeln mit, ich weiß nicht.
",formal
अपने कोड ऑफ़ कंडक्ट में ऐसी चीज का होना मजेदार होता है। क्या आपको बिल्लियों से ज़्यादा कुत्ते पसंद हैं?,"Es wäre lustig, so etwas in Ihrem Verhaltenskodex zu haben. Mögen Sie Hunde mehr als Katzen?","Das ist so lustig, so eine Sache in deinem Verhaltenskodex zu haben. Bist du eher ein Hundemensch als ein Katzenmensch?
",formal
"मुझे यकीन नहीं होता कि मैंने वह देखे हैं। मैं मार्वल सीरीज़ गौर से नहीं देखता। मुझे पता नहीं है कि क्रिस प्रैट टीवी शो, पार्क्स और रेक में एक भूमिका में हैं। क्या आपने वह देखा है?","Ich bin mir nicht sicher, ob ich die gesehen habe. Ich verfolge die Marvel-Serien nicht so genau. Ich wusste nicht, dass Chris Pratt in einer Rolle in der TV-Show Parks and Recreation ist. Haben Sie die gesehen?","Ich glaube, die habe ich nicht gesehen. Ich verfolge Marvel-Serien nicht so genau. Ich weiß aber, dass Chris Pratt in einer Serie mitgespielt hat, Parks and Rec. Hast du sie gesehen?
",formal
"मुझे लगता है कि सिर्फ़ इसलिए, प्रजातियों के संदर्भ में, जैसा कि आपने कहा, मनुष्य (विकसित) हैं। शायद कुछ अजीब लगा था। आपको लगता है","Ich denke, nur deswegen, im Kontext der Arten, wie Sie sagten, sind Menschen (entwickelt). Es mag etwas seltsam geklungen haben. Denken Sie?","Ich denke, weil Menschen einfach bezüglich Arten, wie du sagtest, (entwickelt) sind. Das sah vielleicht ein bisschen seltsam aus. Du denkst dein
",formal
"हाँ, इससे काम हो जाएगा। इंसेप्शन के बारे में क्या ख्याल है, क्या आपने वह देखी है?","Ja, das sollte funktionieren. Was halten Sie von Inception, haben Sie den Film gesehen?","Ja, so wird es funktionieren. Was ist mit Inception, hast du den gesehen?
",formal
"क्या?!?!?!जब आप कंप्यूटर पर Netflix देखते हो, तो समझ जाओ कि कैप्चा का मतलब होता है ""कंप्यूटर और मनुष्य में फ़र्क बताने के लिए पूर्ण रूप से स्वचालित सार्वजनिक ट्यूरिंग परीक्षण""","Was?!?!?! Wenn Sie Netflix am Computer schauen, verstehen Sie, dass CAPTCHA für ""Vollautomatisierter öffentlicher Turing-Test zur Unterscheidung von Computern und Menschen"" steht.","WAS?!?!?! Wenn du auf deinem Computer Netflix schaust, solltest du wissen, dass Captcha ein Akronym für „completely automated public Turing test to tell computers and humans apart“ ist.
",formal
मुझे मेलोडी और हार्मोनी पसंद हैं। तुम्हारा पसंदीदा कलाकार कौन है?,Ich mag Melodien und Harmonien. Wer ist Ihr Lieblingskünstler?,"Ich bevorzuge Melodie und Harmonie. Wer ist dein Lieblingskünstler?
",formal
साथ ही जोखिम भी ले सकते हैं। इस सीज़न में लेब्रोन अच्छे दिख रहे हैं। वे बहुत ध्यान केंद्रित है। आपका पसंदीदा खिलाड़ी कौन है?,Und sie können auch Risiken eingehen. LeBron sieht in dieser Saison gut aus. Er ist sehr fokussiert. Wer ist Ihr Lieblingsspieler?,"Könnten genauso gut ein Risiko eingehen. LeBron sieht diese Saison gut aus. Er ist so fokussiert. Wer ist dein Lieblingsspieler?
",formal
और आप इसे आमतौर पर Amazon को वापस कर देते हैं?,Und Sie geben es normalerweise an Amazon zurück?,"Und du gibst es einfach generell zurück an Amazon?
",formal
"ठीक है, इसलिए एक उपभोक्ता होने के नाते, आप असल में इस बात की परवाह नहीं करते हैं कि इसे कौन बनाता है, यह किसके लिए पैसा बनाता है, यह किसे रोजगार दिलाने में मदद करता है, आप बस अपने लिए सबसे अच्छी कीमत प्राप्त करना चाहते हैं।","Okay, also als Verbraucher kümmert es Sie eigentlich nicht, wer es herstellt, wer damit Geld verdient, wem es Arbeitsplätze verschafft, Sie wollen einfach nur den besten Preis für sich selbst bekommen.","Okay, also als Konsument ist es dir irgendwie egal, wer es macht, für wen es Geld bringt, wer angestellt wird, du willst einfach den besten Preis für dich selbst.
",formal
बहुत बढ़िया। क्या तुमने ब्लेज़िंग सैडल्स देखी है?,"Sehr schön. Haben Sie den Film ""Blazing Saddles"" gesehen?","Das ist unglaublich. Hast du den Film Der wilde wilde Westen gesehen?
",formal
हाँ तुम बिलकुल सही हो। क्या तुम्हेंं लगता है कि उनकी गोलीबारी जायज थी क्योंकि उन्होंने पहले माफी मांग ली थी?,"Ja, Sie haben völlig recht. Glauben Sie, dass ihr Schusswaffeneinsatz gerechtfertigt war, weil sie sich vorher entschuldigt hatten?","Ja, du hast es genau getroffen. Findest du es fair, dass er gefeuert wurde, denn er hatte sich ja vorher entschuldigt?
",formal
"(अच्छा, मुझे याद है) मेरे पास तुम्हारे लिए एक सवाल है। क्या तुम्हारे पास कई सारे थे, यह समझाने का सबसे अच्छा तरीका यह है कि मेरा शहर कैसे काम करता है वह समझाया जाए","(Ah, ich erinnere mich) Ich habe eine Frage an Sie. Hatten Sie viele davon, ist dies die beste Art zu erklären, wie meine Stadt funktioniert?","(Nun, ich erinnere mich,) dass ich eine Frage an dich habe. Hattest du mehrere? Das Beste ist es, zu erklären, wie meine Stadt funktioniert.
",formal
इसका मतलब यह नहीं है कि आपके काम के अनुभवों में बिल्कुल भी समानता नहीं है।,"Das bedeutet nicht, dass es überhaupt keine Ähnlichkeiten in Ihren Arbeitserfahrungen gibt.","Das heißt nicht, dass es gar keine Gemeinsamkeiten bei deinen Arbeitserfahrungen gibt.
",formal
"हाँ, या आपके फ़ोन पर। तो, बहुत सजावटी। मुझे लगता है कि इसे कहने का सबसे अच्छा तरीका है सजावटी।","Ja, oder auf Ihrem Telefon. Also, sehr dekorativ. Ich denke, dekorativ ist die beste Beschreibung dafür.","Ja, oder auf deinem Telefon. Also, du weißt schon, super funky Zeug. Das Wort beschreibt es, glaube ich, am besten, funky.
",formal
"मैं पूछना चाहता हूँ कि तुम्हेंं इस बारे में क्या लगता है। जैक ब्लैक ग्रीन लैंटर्न में अभिनय करने जा रहे थे, जो शुरू शुरू में एक कॉमेडी फ़िल्म मानी जा रही थी।","Ich wollte fragen, was Sie davon halten. Jack Black sollte in der Green Lantern-Verfilmung mitspielen, die zunächst als Komödie geplant war.","Ich wollte fragen, was du darüber denkst. Jack Black sollte in Green Lantern, der ursprünglich eine Komödie sein sollte, mitspielen.
",formal
लेकिन तुम्हेंं पता है देर दोपहर में इतना समय होना और तुम्हारे पूरे काम करने के दिन का होना अजीब बात थी।,"Aber Sie wissen, es war seltsam, so viel Zeit am späten Nachmittag zu haben und den ganzen Tag für Ihre Arbeit zu haben.","Aber es war komisch, so viel Zeit am späten Nachmittag zu haben, weißt du und deine gesamten Arbeitstage zu haben.
",formal
दिलचस्प बात है। एक UNICEF प्रोग्राम है जो आपके द्वारा अपने फ़ोन का इस्तेमाल न करने वाले हर मिनट के लिए स्वच्छ पानी डोनेट करता है।,"Interessant. Es gibt ein UNICEF-Programm, das für jede Minute, die Sie Ihr Telefon nicht benutzen, sauberes Wasser spendet.","Interessant. Es gibt ein UNICEF-Programm, das für jede Minute, die du dein Telefon nicht benutzt, sauberes Wasser spendet.
",formal
"लेकिन अगर तुम, अगर वह व्यक्ति देखने के लिए समय लेता है, तो वे ऐसे कहेंगे जैसे ओह, ठीक है, हाँ, कोई बात नहीं, लेकिन अगर तुमने नहीं देखा तो मैं तुम्हेंं बता सकता हूँ।","Aber wenn Sie, wenn diese Person sich Zeit zum Anschauen nimmt, dann werden sie so etwas sagen wie: ""Oh, okay, ja, kein Problem."" Aber wenn Sie es nicht gesehen haben, kann ich es Ihnen erklären.","Aber wenn du, wenn sich die Person die Zeit nimmt, zu schauen, dann werden sie so sagen, oh, okay, ja, kein Problem, aber wenn du nicht nachschaust, dann kann ich dir sagen.
",formal
"जो काम वे आपके लिए कर रहे हैं, वह बहुत बड़ा लगता है, यह शुरुआत में थोड़ा लग सकता है, लेकिन यह असल में बहुत बड़ा होता है।","Was sie für Sie tun, klingt nach einer großen Sache, es mag zunächst klein erscheinen, aber es ist in Wirklichkeit sehr groß.","Das fühlt sich einfach so groß an, es scheint am Anfang klein zu sein, es sind einfach riesengroße Dinge, die sie für dich tun.
",formal
"मैं जो कह रहा हूँ। अच्छी तरह जि‍एँ, आपको पता है मैं क्या कह रहा हूँ। बिना किसी चिंता के जि‍एँ। आपको पता है कि मेरा क्या मतलब है। शब्द।","Was ich sage ist: Leben Sie gut, verstehen Sie, was ich meine? Leben Sie ohne Sorgen. Sie wissen, was ich meine. Worte.","Was ich sage. Gut leben, du weißt schon. Leben ohne Sorgen. Du weißt, was ich meine. Meine Rede.
",formal
"आपके Instagram के बारे में जानकारी, मुझे यक़ीन है","Informationen auf Ihrem Instagram, ich bin mir sicher","Informationen auf deinem Instagram, ich bin mir sicher
",formal
"इसलिए वे सभी दिलचस्प हैं, थोड़े अजीब हैं, आपको पता है मैं क्या कह रहा हूँ?","Also sind sie alle interessant, ein bisschen seltsam, wissen Sie, was ich meine?","Deswegen sind die alle cool, sie sind ein bisschen verrückt, weißt du, was ich meine?
",formal
"तुम्हेंं पता है मैं क्या कह रहा हूँ, मेरा विस्तृत परिवार अमेरिका से बाहर है","Sie wissen, was ich meine, meine erweiterte Familie ist außerhalb der USA.","Du weißt, was ich sagen will, meine erweiterte Familie ist außerhalb der Staaten.
",formal
"मुझे यकीन नहीं होता कि मैंने वह देखे हैं। मैं मार्वल सीरीज़ गौर से नहीं देखता। मुझे पता नहीं है कि क्रिस प्रैट टीवी शो, पार्क्स और रेक में एक भूमिका में हैं। क्या तुमने वह देखा है?","Ich bin mir nicht sicher, ob ich sie gesehen habe. Ich verfolge die Marvel-Serien nicht so genau. Ich wusste nicht, dass Chris Pratt in der TV-Show Parks and Recreation mitspielt. Haben Sie sie gesehen?","Ich glaube, die habe ich nicht gesehen. Ich verfolge Marvel-Serien nicht so genau. Ich weiß aber, dass Chris Pratt in einer Serie mitgespielt hat, Parks and Rec. Hast du sie gesehen?
",formal
"यह काम से ज़्यादा ज़रूरी है, यह किसी नौकरी और करियर के होने से ज़्यादा ज़रूरी है, क्योंकि आपका करियर ख़त्म हो सकता है, आपका परिवार ख़त्म नहीं होगा। आपका परिवार बढ़ता रहेगा, आपका वंश बढ़ता रहेगा","Dies ist wichtiger als Arbeit, wichtiger als eine Karriere zu haben, denn Ihre Karriere könnte enden, aber Ihre Familie nicht. Ihre Familie wird wachsen, Ihr Stammbaum wird wachsen.","Es ist wichtiger als Arbeit, es ist wichtiger als einen Job und eine Karriere zu haben, weil deine Karriere wird zu Ende gehen, deine Familie wird nicht zu Ende gehen. Deine Familie wird weitergehen, deine Blutlinie wird weitergehen.
",formal
आप देश भर में अपनी यात्रा के दौरान कहाँ ठहरते हैं?,Wo übernachten Sie während Ihrer Reisen durch das ganze Land?,"Wo übernachtest du während deiner Reise durch das Land?
",formal
"टिकट के लिए रिफ़ंड एक्सेस करते समय, कृपया अपना पिन नंबर, यात्री का नाम रिकॉर्ड डालो और अपना टिकट नंबर जोड़ो। हम यात्रियों को कैंसिल करने की सुविधा देते हैं।","Bei der Rückerstattung eines Tickets geben Sie bitte Ihre PIN, den Namen des Reisenden ein und fügen Sie Ihre Ticketnummer hinzu. Wir bieten Reisenden die Möglichkeit, zu stornieren.","wenn du eine Rückerstattung des Tickets beantragst, gib bitte deine PIN und den Passagiernamen ein und füge deine Ticketnummer hinzu. Wir ermöglichen den Passagieren eine Stornierung.
",formal
"खैर मेरे परिवार की तरह आपके परिवार में भावनाओं के लिए कोई जगह नहीं थी, सिवाय गुस्से के। हमारे पास गुस्से की भावना को व्यक्त करने की अनुमति थी क्योंकि सब हमेशा वही व्यक्त करते थे,","In meiner Familie gab es wie in Ihrer keinen Platz für Gefühle außer Wut. Wir durften Wut ausdrücken, weil alle immer nur das zeigten.","Nun, Gefühle waren in deiner Familie offensichtlich nicht erlaubt und sie waren auch in meiner Familie wirklich nicht erlaubt, es sei denn, es war Wut. Wir durften das Gefühl von Wut zeigen, denn das war alles, was jemand je gezeigt hat,
",formal
दिलचस्प है। क्या आपने वह फ़िल्म देखी? मैंने वह देखी।,Interessant. Haben Sie den Film gesehen? Ich habe ihn gesehen.,"Interessant. Hast du den Film gesehen? Ich habe ihn gesehen.
",formal
"क्या?!?!?!जब तुम कंप्यूटर पर Netflix देखते हो, तो समझ जाओ कि कैप्चा का मतलब होता है ""कंप्यूटर और मनुष्य में फ़र्क बताने के लिए पूर्ण रूप से स्वचालित सार्वजनिक ट्यूरिंग परीक्षण""","Was?!?!?! Wenn Sie Netflix auf dem Computer sehen, verstehen Sie, dass CAPTCHA für ""Vollständig automatisierter öffentlicher Turing-Test zur Unterscheidung von Computern und Menschen"" steht.","WAS?!?!?! Wenn du auf deinem Computer Netflix schaust, solltest du wissen, dass Captcha ein Akronym für „completely automated public Turing test to tell computers and humans apart“ ist.
",formal
"आपको पता है मैं क्या कह रहा हूँ, आप जो कुछ भी करना चाहते हैं, आप वह कर सकते हैं। आप जो करना चाहते हैं, उसके लिए आपको सब कुछ दिया जाए।","Sie wissen, was ich meine, Sie können machen, was auch immer Sie wollen. Sie bekommen alles, um das zu tun, was Sie tun möchten.","Du weißt, was ich meine, was auch immer du machen willst, du könntest es machen. Haben dich bei allem unterstützt, das du machen möchtest.
",formal
यह दूसरी बात है। तुम्हेंं तुरंत सोचकर फैसला लेना होता है क्योंकि वे हमेशा ऐसे काम करते हैं जो अप्रत्याशित होते हैं।,"Es ist etwas anderes. Sie müssen sofort entscheiden, denn sie machen immer etwas Unerwartetes.","Das ist eine weitere Sache. Du musst schnell reagieren können, da sie immer Dinge tun, die unerwartet sind.
",formal
