source,preferred,rejected,attribute
"No lo sé. No sé si alguna vez te pasó, quiero decir que (la mordida de tu brazo) es bastante significativa","Ich weiß darüber nichts. Ich weiß nicht, ob Ihnen das je passiert ist, ich meine, den Arm gebissen zu bekommen, das ist ziemlich einschneidend.","Ich weiß darüber nichts. Ich weiß nicht, ob dir das je passiert ist, ich meine, den Arm gebissen zu bekommen, das ist ziemlich einschneidend.
",formal
"Bueno, aunque pidas el DVD a Netflix, necesitas tener Internet para ponerlo en tu lista de envíos.","Nun, auch wenn Sie die DVD bei Netflix bestellen, benötigen Sie Internet, um sie zu Ihrer Versandliste hinzuzufügen.","Also, selbst wenn du die DVD bei Netflix bestellst, musst du Internet haben, um sie auf deine Liste von zu sendenden Dingen zu setzen.
",formal
"Ah, qué guay. Pues tendrías que ir más a menudo. ¿Has visto la más reciente de La bella y la bestia?","Ah, wie schön. Sie sollten dann öfter ins Kino gehen. Haben Sie die neueste Verfilmung von Die Schöne und das Biest gesehen?","Ah cool! Dann solltest du öfter gehen lol. Hast du die neueste Version von Die Schöne und das Biest gesehen?
",formal
mientras estés sentado en la parte trasera de tu coche y no tengas que centrarse en la carretera. Cuántas horas al año dedicas a conducir en vez de usarlas para ser más productivo.,"Während Sie auf der Rückbank Ihres Autos sitzen und sich nicht auf die Straße konzentrieren müssen. Wie viele Stunden verbringen Sie pro Jahr damit zu fahren, anstatt diese produktiver zu nutzen?","Während du auf dem Rücksitz deines Autos sitzt und dich nicht auf die Straße konzentrieren musst. Wie viele Stunden im Jahr verbringst du im Auto, die du auf produktivere Art nutzen könntest.
",formal
"Bien, está todo despejado. Métete en tu apartamento o déjalos entrar. Así que, ya sabes, esto se hace eterno. Mira, no sé cuánto tiempo va a","Gut, alles ist geklärt. Gehen Sie in Ihre Wohnung oder lassen Sie sie herein. Also, Sie wissen, das zieht sich ewig hin. Schauen Sie, ich weiß nicht, wie lange es dauern wird.","Okay, die Luft ist rein für dich. Geh in dein Apartment oder lass sie rein. Also das, weißt du, das geht so weiter. Schau, ich weiß nicht, wie lange es
",formal
"No, no su hermano o usted mismo como quien considera su primo","Nein, nicht Ihr Bruder oder Sie selbst als derjenige, den Sie als Ihren Cousin betrachten","Nein, nicht dein Bruder oder du selbst, wen du als deinen Cousin ansiehst
",formal
"esa es una forma real, es una forma segura de alejarse de la realidad, y por eso lo odiaba.","Das ist eine echte Art und Weise, eine sichere Art und Weise, sich von der Realität zu entfernen, und deshalb hasste ich es.","das ist eine echte Möglichkeit, es ist eine echte todsichere Möglichkeit, dich selbst von der Realität zu entfernen, und deswegen habe ich es gehasst
",formal
"Es increíble, muy divertido. Piensa que Kung-Fusión es el logro supremo de la era moderna en términos de comedia. No lo sé, fue una gran película, pero no increíble, LOL. ¿Qué le parece?","Es ist unglaublich, sehr lustig. Denken Sie, dass Kung-Fusion der höchste Gipfel der modernen Ära in Sachen Komödie ist? Ich weiß es nicht, es war ein großartiger Film, aber nicht unglaublich, LOL. Was denken Sie darüber?","Er ist toll, wirklich lustig! Er denkt, Kung Fu Hustle ist die größte Errungenschaft der Neuzeit in Bezug auf Comedy. Da bin ich mir nicht sicher, es war ein toller Film, aber nicht fantastisch lol. Was denkst du?
",formal
"No, no vi ese episodio, entonces, ¿le gusta la música pop?","Nein, ich habe diese Episode nicht gesehen, also, mögen Sie Popmusik?","Nein, ich habe die Folge nicht gesehen, also, magst du Popmusik?
",formal
"¿Ha jugado alguna vez al juego? Yo no lo he hecho, no soy originario de los Estados Unidos.","Haben Sie das Spiel jemals gespielt? Ich habe es nicht gespielt, da ich nicht aus den Vereinigten Staaten stamme.","Hast du das Spiel schon einmal selbst gespielt? Ich nicht, ich komme nicht ursprünglich aus den USA.
",formal
"donde sabe que puede limpiarse cuando va al baño en términos de aceites y aromas y todas esas cosas, absolutamente todo el mundo olía de maravilla, era simplemente la higiene y es impresionante","Wo Sie wissen, dass Sie sich reinigen können, wenn Sie auf die Toilette gehen, was Öle und Aromen und all diese Dinge angeht, jeder roch einfach wunderbar, es ging nur um die Hygiene und es war beeindruckend","wo, du weißt schon, du dich waschen kannst, wenn du in den Waschraum gehst, in Bezug auf Öle und Düfte und all das. Jeder roch einfach wunderbar, es war einfach die Hygiene und es ist toll.
",formal
"Probablemente, me gustó mucho. ¿Cuál es tu canción favorita de Taylor Swift?","Wahrscheinlich, ich mochte es sehr. Was ist Ihr Lieblingslied von Taylor Swift?","Wahrscheinlich, mir hat das wirklich Spaß gemacht. Was ist dein Lieblingslied von Taylor Swift?
",formal
Estoy de acuerdo contigo. Especialmente en lo que respecta a la taquilla. No me gustaría trabajar para la película Guerra de Troya. Ganaron solo 309 dólares con un presupuesto de 15 millones.,Ich stimme Ihnen zu. Besonders was die Kinokassen betrifft. Ich würde nicht gerne für den Film Troja arbeiten. Er hat mit einem Budget von 15 Millionen Dollar nur 309 Dollar eingespielt.,"Ich stimme dir zu. Besonders in Sachen Box Office, so wie es heute läuft. Ich würde es hassen, für den Film No Night Stand zu arbeiten. Sie verdienen nur 309 Dollar bei einem Budget von 15 Millionen!
",formal
¿Qué te gusta hacer para entretenerte y mantener tu atención e intereses?,Was machen Sie gerne zur Unterhaltung und um Ihre Aufmerksamkeit und Interessen wach zu halten?,"Was tust du gern zur Unterhaltung, um deine Aufmerksamkeit und Interessen aufrechtzuerhalten?
",formal
"Sí, como la energía hidráulica. Los ordenadores de Apple parecen ser bastante sensibles porque si fumas cerca de un ordenador de Apple, se anula la garantía.","Ja, wie beispielsweise Wasserkraft. Apple-Computer scheinen ziemlich empfindlich zu sein, denn wenn Sie in der Nähe eines Apple-Computers rauchen, erlischt die Garantie.","Ja, z. B. Wasserkraft. Computer von Apple scheinen ziemlich empfindlich zu sein, denn wenn du in der Nähe eines Apple-Computers rauchst, verfällt dadurch die Garantie.
",formal
Es cierto. Creció y se convirtió en un verdadero héroe. ¿Quién era su Batman favorito?,Das stimmt. Er ist zu einem wahren Helden herangewachsen. Wer war Ihr Lieblings-Batman?,"Das ist wahr. Er wurde erwachsen und ein richtiger Held. Wer war dein Lieblings-Batman?
",formal
y por eso voy a empezar preguntándole esto. ¿Cuál es su lugar favorito en el que ha estado?,"Und deshalb werde ich Sie zuerst danach fragen. Was ist Ihr Lieblingsort, an dem Sie je waren?","Also, dann fange ich einfach an und frage dich. Was ist dein liebster Ort, an dem du je gewesen bist?
",formal
"Sí, esto mola, ja, ja. ¿Qué le parece que Vin Diesel reciba un guion secreto en el que pone lo que Groot dice en realidad en las películas?","Ja, das ist cool, ha, ha. Was denken Sie darüber, dass Vin Diesel ein geheimes Drehbuch erhält, in dem steht, was Groot in den Filmen wirklich sagt?","Ja, das ist cool LOL. Was denkst du darüber, dass Vin Diesel ein geheimes Drehbuch erhalten hat, in dem steht, was Groot in den Filmen tatsächlich sagt?
",formal
"eras tú, estábamos hablando de cómo alguien en su clase de actuación contemporánea, quería ser director de reparto y reservó un trabajo de apoyo. Estaba pensando en eso y en lo tonto que es.","Es waren Sie, wir sprachen darüber, wie jemand in Ihrem Contempory Acting-Kurs Casting-Direktor werden wollte und sich einen Assistenzjob gesichert hatte. Ich dachte darüber nach und wie albern das ist.","das warst du, wir haben darüber gesprochen, dass jemand in deinem Kurs für moderne Schauspielerei Casting-Direktor werden wollte und einen Backup-Job gebucht hat. Ich habe darüber nachgedacht und wie lächerlich das ist.
",formal
"No garantizaría que ganara el juego, pero seguro que lo haría mucho más fácil, LOL. Que pase un buen día.","Ich würde nicht garantieren, dass Sie das Spiel gewinnen, aber es würde es sicherlich viel einfacher machen, lol. Ich wünsche Ihnen einen schönen Tag.","Ich würde nicht garantieren, dass du das Spiel gewinnst, aber das würde es sicherlich erheblich leichter machten. Lol. Hab einen schönen Tag.
",formal
"no puede, ya sabe, es como si lo que está en sus archivos no fuese suficiente, no lo es. Vale, la familia primero o el trabajo primero","Es kann nicht, Sie wissen schon, es ist so, als wären die Dinge in Ihren Dateien nicht genug, sie sind es nicht. Okay, Familie zuerst oder Arbeit zuerst?","Weißt du, du kannst nicht, es ist so, dass das, was auf deinen Dokumenten steht, nicht genug ist, nein, das ist es nicht. Okay, entweder Familie oder Arbeit an erster Stelle.
",formal
¡Qué bien! ¿Viste la primera película cuando se estrenó en 1977? Recuerdo haber ido al cine a verla.,"Toll! Haben Sie den ersten Film gesehen, als er 1977 herauskam? Ich erinnere mich daran, ihn im Kino gesehen zu haben.","Toll! Hast du den ersten Film gesehen, als er 1977 rauskam? Ich erinnere mich, dass ich ins Kino gegangen bin, um ihn zu sehen.
",formal
"pero entiendo cómo te sientes en cuanto a tu relación con ellos. Es como si tuvieras una relación, piensas como tu relación","Aber ich verstehe, wie Sie sich in Bezug auf Ihre Beziehung zu ihnen fühlen. Es ist, als hätten Sie eine Beziehung, Sie denken wie in Ihrer Beziehung","aber ich habe verstanden, wie du dich bezüglich deines Verhältnisses zu ihnen fühlst. Es ist einfach so, du hast eine Beziehung, du denkst wie deine Beziehung
",formal
"¿Qué le gusta más, la literatura, la ropa o los juegos?","Was mögen Sie am liebsten, Literatur, Kleidung oder Spiele?","Was magst du mehr – Literatur, Kleidung oder Computerspiele?
",formal
Yo también lo jugaba. ¿Sabías que el hermano de Tom Hanks hace la voz de Woody en los videojuegos?,"Ich habe es auch gespielt. Wussten Sie, dass Tom Hanks' Bruder die Stimme von Woody in den Videospielen macht?","Das habe ich früher auch gespielt. Wusstest du, dass der Bruder von Tom Hanks in Videospielen die Stimme von Woody ist?
",formal
"Es una buena idea. Bueno, ha sido divertido y rápido charlar contigo esta mañana. Espero que disfrutes del resto del día, amigo.","Es ist eine gute Idee. Nun, es war nett und kurzweilig, heute Morgen mit Ihnen zu plaudern. Ich hoffe, Sie genießen den Rest des Tages, mein Freund.","Das ist eine gute Idee. Also, es war unterhaltsam und schnell, heute Morgen mit dir zu chatten. Ich hoffe, du genießt den Rest deines Tages, Freund!
",formal
"Ah, un weeb como yo. ¿Cuál es su anime favorito? Probablemente Death Note de No Game No Life.","Ah, ein Weeb wie ich. Was ist Ihr Lieblingsanime? Wahrscheinlich Death Note oder No Game No Life.","Ah, ein Mit-Weeb. Was ist dein Lieblings-Anime? Meiner ist wohl Death Note oder No Game No Life.
",formal
"ya sabes, esto parece que la línea puede ser muy larga.","Wissen Sie, es sieht so aus, als könnte die Schlange sehr lang sein.","Weißt du, das scheint, als könne die Schlange wirklich lang sein.
",formal
"Vaya, probablemente vendería una parte y guardaría el resto como inversión. ¿Qué harías tú?","Nun, ich würde wahrscheinlich einen Teil verkaufen und den Rest als Investition behalten. Was würden Sie tun?","Wow, ich könnte vermutlich einige verkaufen und den Rest als Investition behalten. Was würdest du tun?
",formal
"Bueno, y ya sabes, me pregunto si los hombres encuentran una competencia que superar, como él dijo que le dara tu número de mi hermana,","Nun, und Sie wissen schon, ich frage mich, ob Männer es als eine Art Herausforderung sehen, die es zu überwinden gilt, wie er sagte, dass er Ihrer Schwester Ihre Nummer geben würde.","Nun ja, und weißt du, ich frage mich, ob es sich für Männer wie ein Wettbewerb anfühlt, sich zu übertreffen, wie er sagte, lass mich deine Nummer von meiner Schwester bekommen,
",formal
"¿Qué tal, ve películas de terror? Las primeras se inspiran en Edgar Allan Poe y Mary Shelley","Guten Tag, schauen Sie gerne Horrorfilme? Die ersten wurden von Edgar Allan Poe und Mary Shelley inspiriert.","Wie gehts, schaust du Horrorfilme? Die ersten waren von Edgar Allen Poe und Mary Shelley inspiriert.
",formal
"El tren se mueve. Tú te mueves. Te mueves a la misma velocidad. Si saltas, tu velocidad no cambia. Si el tren gira y tú no, entonces te estrellarás contra la pared.","Der Zug bewegt sich. Sie bewegen sich. Sie bewegen sich mit derselben Geschwindigkeit. Wenn Sie springen, ändert sich Ihre Geschwindigkeit nicht. Wenn der Zug aber abbiegt und Sie nicht, werden Sie gegen die Wand prallen.","Der Zug bewegt sich. Du bewegst dich. Du bewegst dich in derselben Geschwindigkeit. Wenn du hochspringst, ändert sich deine Geschwindigkeit nicht. Wenn er abbiegt und du nicht, dann krachst du gegen die Wand.
",formal
"sobre todo porque supongo que, a diferencia de su familia, en su caso ninguno de nosotros sigue realmente el camino por así decirlo.","Vor allem, weil ich annehme, dass im Gegensatz zu Ihrer Familie keiner von uns wirklich dem Weg folgt, sozusagen.","Zumal ich vermute, dass in seinem Fall, nicht wie in deiner Familie, von uns niemand sozusagen diesem Weg wirklich folgt.
",formal
"Creo que no las he visto. No sigo la saga de Marvel muy de cerca. Sé que Chris Pratt tiene un papel en una serie de televisión, Parks and recreation. ¿La has visto?","Ich glaube, ich habe sie nicht gesehen. Ich verfolge die Marvel-Reihe nicht so genau. Ich weiß, dass Chris Pratt eine Rolle in einer Fernsehserie hat, Parks and Recreation. Haben Sie die Serie gesehen?","Ich glaube, die habe ich nicht gesehen. Ich verfolge Marvel-Serien nicht so genau. Ich weiß aber, dass Chris Pratt in einer Serie mitgespielt hat, Parks and Rec. Hast du sie gesehen?
",formal
"eso cambiará tu tiro, pero si tú dices que tu tiro es decepcionante, es posible que tengas un TDS demasiado bajo para empezar. Así que, yo trataría de subirlos un poco","Das wird Ihren Schuss verändern, aber wenn Sie sagen, dass Ihr Schuss enttäuschend ist, haben Sie möglicherweise einen zu niedrigen TDS-Wert am Anfang. Also würde ich versuchen, ihn etwas zu erhöhen.","Also, das wird deinen Schuss ändern, aber wenn du sagst, dass dein Schuss zu schwach ist, hast du eventuell schon mal einen zu niedrigen TDS-Wert. Ich würde also versuchen, den ein bisschen zu erhöhen.
",formal
"Ya veo, por eso digo que es mejor estar soltero y conocer gente, así no te tienes que preocupar de herir los sentimientos de nadie y no te tienes que preocupar de que hieran los tuyos.","Ich verstehe, deswegen sage ich, es ist besser, Single zu sein und Leute kennenzulernen. So müssen Sie sich keine Sorgen machen, jemandes Gefühle zu verletzen, und Sie müssen sich auch keine Sorgen machen, dass Ihre Gefühle verletzt werden.","Ich verstehe, genau darum sage ich immer, sei Single und triff viele Leute, dann musst du dir keine Sorgen machen, die Gefühle anderer zu verletzen und du musst dir auch keine Sorgen machen, dass deine Gefühle verletzt werden.
",formal
"Vaya. Nunca me interesaron sus libros, ¿y a usted?","Ach so. Mich haben seine Bücher nie interessiert, und Sie?","Wow. Ich habe mich nie für ihre Bücher interessiert, du?
",formal
"¿Cuál es tu favorito? ¿Te gusta Starbucks, te gusta Dunkin's, qué hay de esas cadenas rollo cafeterías?","Welches ist Ihr Favorit? Mögen Sie Starbucks, mögen Sie Dunkin's, was halten Sie von diesen Café-Ketten?","Was ist dein Favorit? Magst du Starbucks, magst du Dunkin's, wie steht es mit diesen Coffeeshop-Ketten?
",formal
¿Crees que te gusta la familia de tu novio?,"Glauben Sie, dass Ihnen die Familie Ihres Freundes gefällt?","Denkst du, du magst die Familie deines Freundes?
",formal
No puedo ni imaginarme trabajar tan duro para ese papel y no conseguirlo. He visto Iron Man entera. ¿Y tú?,"Ich kann mir nicht vorstellen, so hart für eine Rolle zu arbeiten und sie dann nicht zu bekommen! Ich habe Iron Man bis zum Ende gesehen. Was ist mit Ihnen?","Ich kann mir nicht vorstellen, so hart für eine Rolle zu arbeiten und sie dann nicht zu bekommen! Ich habe Iron Man bis zum Ende gesehen. Was ist mit dir?
",formal
"Yo también lo he oído. Ey, ¿qué piensas de Morgan Freeman? ¡Hace poco descubrí que había estado en la empresa eléctrica en los 70!","Ich habe es auch gehört. Hey, was halten Sie von Morgan Freeman? Ich habe kürzlich herausgefunden, dass er in den 70ern bei einem Energieunternehmen gearbeitet hat!","Das habe ich auch gehört. Hey, was hältst du von Morgan Freeman? Bis vor Kurzem wusste ich nicht, dass er damals in den 70ern Teil von The Electric Company war!
",formal
Suena rollo espera un minuto. ¿Qué edad tiene tu hija?,"Das klingt komisch, warten Sie mal. Wie alt ist Ihre Tochter?","Klingt wie, warte mal. Wie alt ist deine Tochter?
",formal
"¿Cuáles son sus películas favoritas, cuáles son sus otras películas favoritas o sus películas del año?","Was sind Ihre Lieblingsfilme, was sind Ihre anderen Lieblingsfilme oder Ihre Filme des Jahres?","Was sind deine Lieblingsfilme, was sind deine anderen Lieblingsfilme und/oder deine Lieblingsfilme von diesem Jahr?
",formal
"en el ordenador al mismo tiempo que echábamos un vistazo con sus amigos, apechugue con sus hijos o su banda, ya sabe, así que es un hecho que mucha gente recibe las noticias de esa manera.","Während Sie am Computer waren und gleichzeitig mit Ihren Freunden, Kindern oder Ihrer Band etwas anschauten, wissen Sie, ist es eine Tatsache, dass viele Leute auf diese Weise Nachrichten konsumieren.","am Computer, auf die gleiche Weise, wie wir es mit deinen Freunden klären, uns um deine Kinder oder deine Band kümmern, weißt du, es ist also eine Tatsache, dass viele Menschen auf diese Weise Neuigkeiten erfahren.
",formal
¿cuánto paga por su factura de internet?,Wie viel bezahlen Sie für Ihre Internetrechnung?,"Wie viel zahlst du für deine Internetrechnung?
",formal
"Sí, su serie gustó a mucha gente, así que sí, ¿te gusta Chris Pratt?","Ja, seine Serie gefiel vielen Leuten, also ja, mögen Sie Chris Pratt?","Hat es, viele Leute mochten seine Show, also ja, magst du Chris Pratt?
",formal
"Por eso a veces la televisión por Internet no me funciona, porque no puedo escucharlo decir algo diez minutos después de que lo diga su boca. Eso lo arruina. No entiendo cómo podía hacerlo.","Deswegen funktioniert manchmal das Internet-Fernsehen für mich nicht, weil ich ihn nicht zehn Minuten nachdem er etwas gesagt hat, noch einmal sagen hören kann. Das ruiniert es. Ich verstehe nicht, wie er das machen konnte.","Also, deswegen funktioniert für mich Internet-TV manchmal nicht, weil ich kann nicht hören, wie du Dinge sagst, nachdem es zehn Minuten vorher dein Mund gesagt hat. Das zerstört es. Ich kann nicht verstehen, wie du das kannst.
",formal
"siendo un estudiante en la escuela, ¿sabes lo que quiero decir? Es, sin lugar a dudas, útil. Es práctico, quiero decir, tu estudiante a tiempo completo la verdad es que no tiene un coche.","Als Student in der Schule, verstehen Sie, was ich meine? Es ist zweifellos nützlich. Es ist praktisch, ich meine, Ihr Vollzeitstudent hat in der Tat kein Auto.","Ein Student an der Uni zu sein, weißt du, was ich meine? Es hilft definitiv. Es ist praktisch, ich meine, dein Vollzeitstudent hat nicht wirklich ein Auto.
",formal
"que parece tan grande que puede parecer poco al principio, es realmente supergrande, las cosas que hacen por usted.","Was anfangs so groß erscheint, dass es klein wirken kann, ist in Wirklichkeit riesig, die Dinge, die sie für Sie tun.","Das fühlt sich einfach so groß an, es scheint am Anfang klein zu sein, es sind einfach riesengroße Dinge, die sie für dich tun.
",formal
¿encontrar opciones vegetarianas en tu barrio ahora?,"Ist es jetzt einfacher, vegetarische Optionen in Ihrer Nachbarschaft zu finden?","jetzt vegane Optionen in deiner Nachbarschaft zu finden?
",formal
"(Bueno, lo recuerdo) Tengo una pregunta para usted. ¿Tuvo varios?, la mejor manera de explicar es explicar cómo funciona mi ciudad","(Gut, ich erinnere mich) Ich habe eine Frage an Sie. Hatten Sie mehrere? Die beste Art zu erklären, ist zu erklären, wie es in meiner Stadt funktioniert.","(Nun, ich erinnere mich,) dass ich eine Frage an dich habe. Hattest du mehrere? Das Beste ist es, zu erklären, wie meine Stadt funktioniert.
",formal
"Sí, lo he visto por última vez en la última versión de Disney de El cascanueces. ¿La has visto?","Ja, ich habe ihn zuletzt in der letzten Disney-Verfilmung von Der Nussknacker gesehen. Haben Sie diese gesehen?","Ja, habe ihn gerade in der letzten Disney-Interpretation des Nussknackers gesehen. Hast du das gesehen?
",formal
"Parece que conoces tus cómics, Nancy no parece ser tu tipo de material.","Es sieht so aus, als würden Sie sich mit Comics auskennen. Nancy scheint nicht so Ihr Ding zu sein.","Es klingt, als würdest du dich mit deinen Comicheften auskennen, Nancy klingt nicht nach deiner Art von Material.
",formal
"es más importante que el trabajo, es más importante que tener un trabajo y una profesión, porque su profesión tiene que terminar, su familia no termina. Su familia sigue adelante, su linaje seguirá adelante","Es ist wichtiger als die Arbeit, es ist wichtiger als einen Beruf und eine Karriere zu haben, denn Ihre Karriere wird irgendwann enden, Ihre Familie aber nicht. Ihre Familie geht weiter, Ihre Nachkommenschaft wird weitergehen.","Es ist wichtiger als Arbeit, es ist wichtiger als einen Job und eine Karriere zu haben, weil deine Karriere wird zu Ende gehen, deine Familie wird nicht zu Ende gehen. Deine Familie wird weitergehen, deine Blutlinie wird weitergehen.
",formal
"Es increíble, muy divertido. Piensa que Kung-Fusión es el logro supremo de la era moderna en términos de comedia. No lo sé, fue una gran película, pero no increíble, LOL. ¿Qué te parece?","Es ist unglaublich, sehr lustig. Denken Sie, dass Kung-Fusion die höchste Errungenschaft der Moderne in Bezug auf Komödie ist? Ich weiß es nicht, es war ein großartiger Film, aber nicht unglaublich, LOL. Was denken Sie darüber?","Er ist toll, wirklich lustig! Er denkt, Kung Fu Hustle ist die größte Errungenschaft der Neuzeit in Bezug auf Comedy. Da bin ich mir nicht sicher, es war ein toller Film, aber nicht fantastisch lol. Was denkst du?
",formal
"Es mucho trabajo. ¿Te gustan más películas de acción, como Jurassic World? Me encantó Parque Jurásico, así que estaba indeciso cuando anunciaron Jurassic World.","Es ist viel Arbeit. Mögen Sie lieber Actionfilme wie Jurassic World? Ich habe Jurassic Park geliebt, also war ich hin- und hergerissen, als sie Jurassic World ankündigten.","Das ist so viel Arbeit. Magst du andere Actionfilme wie Jurassic World? Ich habe Jurassic Park geliebt, also war ich unsicher, als sie Jurassic World angekündigt haben.
",formal
Solo es así. ¿Qué querían sus padres que fuera?,"Es ist nun mal so. Was wollten Ihre Eltern, dass Sie werden?","Das ist nur so. Was würden deine Eltern sich wünschen, dass du bist?
",formal
"Sí, jugaba mucho a la Nintendo en mi infancia. ¿Y tú?","Ja, als ich jünger war, habe ich viel Nintendo gespielt. Wie war es bei Ihnen?","Ja, das tue ich, als ich jünger war, habe ich viel Nintendo gespielt. Wie stehts mit dir?
",formal
